tm     Tsp    T1     Q1    
1548.1  31.00  30.94  17.92 
1549.0  31.00  30.94  17.92 
1550.0  31.00  30.94  17.93 
1551.1  31.00  30.94  17.93 
1552.0  31.00  31.26  17.80 
1553.0  31.00  30.94  17.81 
1554.0  31.00  31.26  17.68 
1555.0  31.00  30.94  17.68 
1556.1  31.00  30.94  17.68 
1557.0  31.00  30.94  17.68 
1558.0  31.00  30.94  17.68 
1559.0  31.00  30.94  17.69 
1560.0  31.00  30.94  17.69 
1561.1  31.00  30.94  17.69 
1562.0  31.00  31.26  17.56 
1563.0  31.00  31.26  17.43 
1564.1  31.00  30.94  17.43 
1565.1  31.00  30.94  17.42 
1566.0  31.00  31.26  17.29 
1567.1  31.00  31.26  17.29 
1568.0  31.00  31.26  17.15 
1569.0  31.00  30.94  17.28 
1570.0  31.00  31.26  17.14 
1571.0  31.00  31.26  17.01 
1572.0  31.00  31.26  16.87 
1573.1  31.00  31.26  16.73 
1574.1  31.00  31.26  16.59 
1575.1  31.00  31.26  16.45 
1576.1  31.00  31.26  16.30 
1577.0  31.00  31.26  16.28 
1578.0  31.00  31.26  16.27 
1579.0  31.00  31.26  16.12 
1580.0  31.00  31.26  15.97 
1581.1  31.00  30.94  16.08 
1582.0  31.00  31.26  16.07 
1583.0  31.00  31.26  16.05 
1584.0  31.00  31.26  15.90 
1585.0  31.00  30.94  16.01 
1586.0  31.00  31.26  16.00 
1587.1  31.00  31.26  15.98 
1588.0  31.00  31.26  15.96 
1589.0  31.00  30.94  16.07 
1590.0  31.00  31.26  16.06 
1591.0  31.00  31.26  16.04 
1592.0  31.00  31.26  16.03 
1593.1  31.00  30.94  16.14 
1594.1  31.00  30.94  16.26 
1595.0  31.00  31.26  16.24 
1596.0  31.00  31.26  16.10 
1597.1  31.00  31.26  16.09 
1598.1  31.00  31.26  16.07 
1599.0  31.00  30.94  16.19 
1600.0  31.00  31.26  16.05 
1601.0  31.00  31.26  16.03 
1602.1  31.00  31.26  16.02 
1603.1  31.00  31.26  16.00 
1604.0  31.00  30.94  15.99 
1605.0  31.00  30.94  16.11 
1606.0  31.00  30.94  16.22 
1607.1  31.00  31.26  16.21 
1608.0  31.00  30.94  16.20 
1609.0  31.00  31.26  16.06 
1610.0  31.00  30.94  16.18 
1611.1  31.00  31.26  16.17 
1612.1  31.00  30.94  16.29 
1613.0  31.00  30.94  16.41 
1614.0  31.00  30.94  16.40 
1615.0  31.00  30.94  16.53 
1616.1  31.00  30.94  16.65 
1617.1  31.00  30.94  16.78 
1618.0  31.00  30.94  16.91 
1619.0  31.00  30.94  16.91 
1620.1  31.00  30.94  16.91 
1621.0  31.00  31.26  16.77 
1622.0  31.00  30.94  16.90 
1623.1  31.00  30.94  16.90 
1624.0  31.00  30.94  17.03 
1625.1  31.00  30.94  17.03 
1626.1  31.00  30.94  17.17 
1627.1  31.00  30.94  17.17 
1628.1  31.00  30.94  17.17 
1629.1  31.00  30.94  17.18 
1630.0  31.00  30.94  17.18 
1631.0  31.00  30.94  17.18 
1632.1  31.00  30.94  17.18 
1633.0  31.00  30.94  17.19 
1634.1  31.00  30.94  17.19 
1635.1  31.00  30.94  17.19 
1636.0  31.00  30.94  17.33 
1637.0  31.00  30.94  17.33 
1638.1  31.00  30.94  17.34 
1639.0  31.00  30.94  17.34 
1640.0  31.00  30.94  17.35 
1641.1  31.00  30.94  17.35 
1642.0  31.00  30.94  17.36 
1643.0  31.00  30.94  17.36 
1644.0  31.00  31.26  17.23 
1645.1  31.00  30.94  17.24 
1646.0  31.00  30.94  17.24 
1647.0  31.00  30.94  17.24 
1648.0  31.00  30.94  17.25 
1649.0  31.00  30.94  17.25 
1650.0  31.00  30.94  17.25 
1651.1  31.00  30.94  17.26 
1652.1  31.00  30.94  17.26 
1653.1  31.00  30.94  17.26 
1654.0  31.00  30.94  17.26 
1655.0  31.00  30.94  17.27 
1656.0  31.00  30.94  17.27 
1657.0  31.00  30.94  17.27 
1658.0  31.00  30.94  17.28 
1659.0  31.00  30.94  17.41 
1660.0  31.00  30.94  17.41 
1661.0  31.00  30.94  17.42 
1662.0  31.00  30.94  17.42 
1663.0  31.00  30.94  17.43 
1664.1  31.00  30.94  17.43 
1665.0  31.00  30.94  17.44 
1666.0  31.00  30.94  17.44 
1667.0  31.00  30.94  17.45 
1668.0  31.00  30.94  17.45 
1669.0  31.00  30.94  17.46 
1670.0  31.00  30.94  17.46 
1671.0  31.00  30.94  17.47 
1672.1  31.00  30.94  17.47 
1673.1  31.00  30.94  17.48 
1674.0  31.00  30.94  17.48 
1675.0  31.00  30.94  17.49 
1676.1  31.00  30.94  17.49 
1677.1  31.00  30.94  17.50 
1678.0  31.00  30.94  17.50 
1679.0  31.00  30.94  17.50 
1680.0  31.00  30.94  17.51 
1681.0  31.00  30.94  17.51 
1682.1  31.00  30.94  17.52 
1683.1  31.00  30.94  17.52 
1684.0  31.00  30.94  17.53 
1685.0  31.00  31.26  17.40 
1686.0  31.00  30.94  17.41 
1687.0  31.00  30.94  17.41 
1688.0  31.00  30.94  17.41 
1689.0  31.00  30.94  17.41 
1690.0  31.00  31.26  17.29 
1691.0  31.00  30.94  17.29 
1692.0  31.00  30.94  17.29 
1693.0  31.00  31.26  17.16 
1694.0  31.00  30.94  17.16 
1695.0  31.00  30.94  17.16 
1696.0  31.00  30.94  17.16 
1697.1  31.00  30.94  17.16 
1698.0  31.00  31.26  17.03 
1699.0  31.00  30.94  17.03 
1700.0  31.00  30.94  17.15 
1701.0  31.00  30.94  17.15 
1702.0  31.00  30.94  17.15 
1703.1  31.00  30.94  17.15 
1704.0  31.00  31.26  17.02 
1705.1  31.00  30.94  17.15 
1706.0  31.00  31.26  17.02 
1707.0  31.00  30.94  17.02 
1708.0  31.00  31.26  17.01 
1709.0  31.00  31.26  16.88 
1710.0  31.00  30.94  16.88 
1711.0  31.00  31.26  16.74 
1712.0  31.00  30.94  16.74 
1713.0  31.00  30.94  16.86 
1714.0  31.00  31.26  16.73 
1715.0  31.00  30.94  16.72 
1716.0  31.00  30.94  16.72 
1717.0  31.00  30.94  16.71 
1718.0  31.00  30.94  16.71 
1719.1  31.00  30.94  16.83 
1720.0  31.00  30.94  16.83 
1721.1  31.00  30.94  16.95 
1722.1  31.00  30.94  16.95 
1723.0  31.00  30.94  17.08 
1724.1  31.00  31.26  17.08 
1725.1  31.00  30.94  17.08 
1726.0  31.00  31.26  17.08 
1727.0  31.00  30.94  17.08 
1728.0  31.00  30.94  17.08 
1729.0  31.00  31.26  17.08 
1730.1  31.00  30.94  17.08 
1731.1  31.00  30.94  17.08 
1732.0  31.00  30.94  17.08 
1733.0  31.00  30.94  17.08 
1734.0  31.00  31.26  16.95 
1735.0  31.00  30.94  16.94 
1736.0  31.00  30.94  16.94 
1737.0  31.00  31.26  16.81 
1738.0  31.00  30.94  16.80 
1739.1  31.00  31.26  16.80 
1740.1  31.00  31.26  16.67 
1741.0  31.00  30.94  16.79 
1742.0  31.00  30.94  16.79 
1743.0  31.00  30.94  16.78 
1744.0  31.00  30.94  16.91 
1745.0  31.00  30.94  16.91 
1746.0  31.00  30.94  16.91 
1747.0  31.00  30.94  16.90 
1748.0  31.00  30.94  16.90 
1749.0  31.00  30.94  17.03 
1750.0  31.00  30.94  17.03 
1751.0  31.00  30.94  17.03 
1752.1  31.00  30.94  17.16 
1753.0  31.00  31.26  17.03 
1754.0  31.00  31.26  17.03 
1755.0  31.00  30.94  17.16 
1756.0  31.00  30.94  17.16 
1757.0  31.00  30.94  17.16 
1758.0  31.00  30.94  17.16 
1759.1  31.00  30.94  17.17 
1760.0  31.00  30.94  17.17 
1761.0  31.00  31.26  17.04 
1762.0  31.00  30.94  17.04 
1763.0  31.00  30.94  17.04 
1764.0  31.00  30.94  17.04 
1765.0  31.00  30.94  17.04 
1766.0  31.00  30.94  17.04 
1767.0  31.00  31.26  16.90 
1768.0  31.00  31.26  16.90 
1769.0  31.00  30.94  17.03 
1770.1  31.00  30.94  17.03 
1771.1  31.00  30.94  17.03 
1772.0  31.00  30.94  17.03 
1773.0  31.00  30.94  17.03 
1774.0  31.00  31.26  16.90 
1775.1  31.00  30.94  16.90 
1776.0  31.00  30.94  17.02 
1777.0  31.00  30.94  17.02 
1778.0  31.00  30.94  17.02 
1779.0  31.00  30.94  17.02 
1780.0  31.00  30.94  17.02 
1781.0  31.00  30.94  17.02 
1782.0  31.00  30.94  17.15 
1783.0  31.00  30.94  17.28 
1784.0  31.00  30.94  17.29 
1785.0  31.00  30.94  17.29 
1786.0  31.00  30.94  17.29 
1787.0  31.00  30.94  17.30 
1788.0  31.00  30.94  17.30 
1789.1  31.00  30.94  17.43 
1790.0  31.00  30.94  17.44 
1791.0  31.00  30.94  17.44 
1792.0  31.00  30.94  17.45 
1793.0  31.00  30.94  17.45 
1794.0  31.00  30.94  17.46 
1795.0  31.00  30.94  17.46 
1796.0  31.00  30.94  17.47 
1797.0  31.00  30.94  17.47 
1798.0  31.00  30.94  17.48 
1799.0  31.00  30.94  17.48 
1800.0  31.00  30.94  17.48 
1801.0  31.00  30.94  17.49 
1802.1  31.00  30.94  17.49 
1803.0  31.00  30.94  17.50 
1804.0  31.00  30.94  17.50 
1805.0  31.00  30.94  17.51 
1806.1  31.00  30.94  17.51 
1807.1  31.00  31.26  17.39 
1808.0  31.00  30.94  17.39 
1809.0  31.00  30.94  17.39 
1810.0  31.00  31.26  17.27 
1811.0  31.00  31.26  17.14 
1812.0  31.00  30.94  17.14 
1813.1  31.00  30.94  17.14 
1814.0  31.00  31.26  17.00 
1815.0  31.00  30.94  17.00 
1816.0  31.00  30.94  17.00 
1817.0  31.00  30.94  17.00 
1818.0  31.00  30.94  17.00 
1819.1  31.00  31.26  16.86 
1820.0  31.00  30.94  16.86 
1821.1  31.00  30.94  16.86 
1822.0  31.00  30.94  16.98 
1823.0  31.00  30.94  16.98 
1824.0  31.00  30.94  16.98 
1825.0  31.00  30.94  17.11 
1826.0  31.00  30.94  17.24 
1827.0  31.00  30.94  17.24 
1828.0  31.00  31.26  17.11 
1829.1  31.00  30.94  17.24 
1830.1  31.00  30.94  17.24 
1831.1  31.00  31.26  17.11 
1832.1  31.00  31.26  16.98 
1833.1  31.00  31.26  16.85 
1834.1  31.00  31.26  16.84 
1835.1  31.00  31.26  16.71 
1836.0  31.00  30.94  16.70 
1837.0  31.00  30.94  16.70 
1838.0  31.00  30.94  16.69 
1839.0  31.00  30.94  16.69 
1840.0  57.00  30.94  27.22 
1841.0  57.00  30.94  37.89 
1842.0  57.00  31.26  48.57 
1843.0  57.00  31.26  59.52 
1844.1  57.00  31.26  70.47 
1845.0  57.00  31.26  81.57 
1846.1  57.00  31.26  92.93 
1847.0  57.00  31.26 100.00 
1848.1  57.00  31.26 100.00 
1849.0  57.00  31.59 100.00 
1850.0  57.00  31.59 100.00 
1851.0  57.00  31.59 100.00 
1852.0  57.00  31.59 100.00 
1853.1  57.00  31.91 100.00 
1854.0  57.00  31.91 100.00 
1855.0  57.00  32.23 100.00 
1856.0  57.00  32.55 100.00 
1857.0  57.00  32.55 100.00 
1858.0  57.00  32.87 100.00 
1859.0  57.00  32.87 100.00 
1860.0  57.00  33.20 100.00 
1861.1  57.00  33.20 100.00 
1862.0  57.00  33.52 100.00 
1863.1  57.00  33.84 100.00 
1864.0  57.00  33.84 100.00 
1865.0  57.00  34.16 100.00 
1866.0  57.00  34.49 100.00 
1867.0  57.00  34.81 100.00 
1868.0  57.00  34.81 100.00 
1869.0  57.00  35.13 100.00 
1870.0  57.00  35.45 100.00 
1871.0  57.00  35.78 100.00 
1872.1  57.00  35.78 100.00 
1873.0  57.00  36.10 100.00 
1874.0  57.00  36.42 100.00 
1875.0  57.00  36.42 100.00 
1876.0  57.00  36.74 100.00 
1877.0  57.00  37.06 100.00 
1878.1  57.00  37.39 100.00 
1879.0  57.00  37.71 100.00 
1880.0  57.00  38.03 100.00 
1881.0  57.00  38.35 100.00 
1882.1  57.00  38.35 100.00 
1883.0  57.00  38.68 100.00 
1884.0  57.00  39.00 100.00 
1885.0  57.00  39.00 100.00 
1886.0  57.00  39.32 100.00 
1887.1  57.00  39.97 100.00 
1888.0  57.00  39.97 100.00 
1889.0  57.00  40.29 100.00 
1890.1  57.00  40.61 100.00 
1891.1  57.00  40.93 100.00 
1892.0  57.00  40.93 100.00 
1893.1  57.00  41.25 100.00 
1894.0  57.00  41.58 100.00 
1895.1  57.00  41.90 100.00 
1896.1  57.00  42.22 100.00 
1897.0  57.00  42.22 100.00 
1898.1  57.00  42.54 100.00 
1899.1  57.00  42.87 100.00 
1900.0  57.00  43.19 100.00 
1901.1  57.00  43.51 100.00 
1902.0  57.00  43.51 100.00 
1903.0  57.00  43.83 100.00 
1904.0  57.00  44.16 100.00 
1905.1  57.00  44.48 100.00 
1906.0  57.00  44.48 100.00 
1907.1  57.00  44.80 100.00 
1908.0  57.00  45.12 100.00 
1909.0  57.00  45.44 100.00 
1910.1  57.00  45.77 100.00 
1911.1  57.00  45.77  99.29 
1912.0  57.00  46.09  98.75 
1913.1  57.00  46.41  98.20 
1914.0  57.00  46.41  97.75 
1915.0  57.00  46.73  97.28 
1916.0  57.00  47.06  96.80 
1917.0  57.00  47.38  96.16 
1918.0  57.00  47.70  95.51 
1919.0  57.00  47.70  94.96 
1920.0  57.00  48.02  94.40 
1921.0  57.00  48.02  93.81 
1922.1  57.00  48.34  93.21 
1923.0  57.00  48.67  92.59 
1924.1  57.00  48.99  91.95 
1925.0  57.00  48.99  91.42 
1926.1  57.00  49.31  90.75 
1927.0  57.00  49.63  90.05 
1928.0  57.00  49.63  89.47 
1929.1  57.00  49.96  88.74 
1930.0  57.00  49.96  88.12 
1931.0  57.00  50.28  87.48 
1932.0  57.00  50.60  86.83 
1933.0  57.00  50.60  86.29 
1934.0  57.00  50.92  85.60 
1935.0  57.00  51.25  84.90 
1936.0  57.00  51.25  84.18 
1937.1  57.00  51.25  83.57 
1938.0  57.00  51.57  82.95 
1939.1  57.00  51.89  82.31 
1940.0  57.00  51.89  81.66 
1941.1  57.00  52.21  80.99 
1942.0  57.00  52.21  80.44 
1943.0  57.00  52.53  79.74 
1944.0  57.00  52.53  79.15 
1945.1  57.00  52.53  78.56 
1946.0  57.00  52.86  77.95 
1947.0  57.00  52.86  77.45 
1948.0  57.00  53.18  76.82 
1949.1  57.00  53.18  76.30 
1950.1  57.00  53.50  75.77 
1951.1  57.00  53.50  75.22 
1952.0  57.00  53.50  74.67 
1953.1  57.00  53.82  74.10 
1954.1  57.00  53.82  73.65 
1955.0  57.00  54.15  73.06 
1956.0  57.00  54.15  72.59 
1957.0  57.00  54.15  72.11 
1958.1  57.00  54.47  71.62 
1959.1  57.00  54.47  71.11 
1960.0  57.00  54.47  70.60 
1961.0  57.00  54.79  70.08 
1962.0  57.00  54.79  69.55 
1963.0  57.00  54.79  69.13 
1964.0  57.00  54.79  68.71 
1965.0  57.00  55.11  68.28 
1966.0  57.00  55.11  67.84 
1967.0  57.00  55.11  67.39 
1968.0  57.00  55.44  66.94 
1969.0  57.00  55.44  66.47 
1970.0  57.00  55.44  66.13 
1971.0  57.00  55.44  65.78 
1972.0  57.00  55.76  65.30 
1973.0  57.00  55.76  64.93 
1974.0  57.00  55.76  64.56 
1975.0  57.00  55.76  64.18 
1976.0  57.00  55.76  63.93 
1977.0  57.00  55.76  63.67 
1978.0  57.00  56.08  63.27 
1979.1  57.00  56.08  62.87 
1980.1  57.00  56.08  62.59 
1981.1  57.00  56.08  62.31 
1982.0  57.00  56.08  62.02 
1983.0  57.00  56.08  61.85 
1984.0  57.00  56.40  61.56 
1985.1  57.00  56.40  61.25 
1986.0  57.00  56.40  60.94 
1987.0  57.00  56.40  60.76 
1988.0  57.00  56.40  60.58 
1989.0  57.00  56.40  60.39 
1990.0  57.00  56.40  60.19 
1991.0  57.00  56.40  60.00 
1992.0  57.00  56.40  59.80 
1993.0  57.00  56.72  59.59 
1994.0  57.00  56.72  59.39 
1995.1  57.00  56.72  59.18 
1996.1  57.00  56.72  58.96 
1997.0  57.00  56.72  58.75 
1998.0  57.00  56.72  58.53 
1999.0  57.00  56.72  58.43 
2000.0  57.00  56.72  58.34 
2001.0  57.00  56.72  58.24 
2002.0  57.00  56.72  58.14 
2003.0  57.00  56.72  58.04 
2004.1  57.00  56.72  57.94 
2005.1  57.00  56.72  57.84 
2006.0  57.00  56.72  57.73 
2007.0  57.00  56.72  57.63 
2008.1  57.00  56.72  57.65 
2009.1  57.00  56.72  57.67 
2010.1  57.00  56.72  57.69 
2011.1  57.00  56.72  57.71 
2012.0  57.00  56.72  57.74 
2013.0  57.00  56.72  57.76 
2014.0  57.00  56.72  57.78 
2015.0  57.00  56.72  57.80 
2016.1  57.00  56.72  57.82 
2017.1  57.00  56.72  57.85 
2018.0  57.00  56.72  57.87 
2019.0  57.00  56.72  57.89 
2020.0  57.00  56.72  57.91 
2021.0  57.00  56.72  57.94 
2022.0  57.00  56.72  57.96 
2023.1  57.00  56.72  57.98 
2024.1  57.00  56.72  58.00 
2025.0  57.00  56.72  58.02 
2026.0  57.00  56.72  58.05 
2027.0  57.00  56.72  58.07 
2028.0  57.00  56.72  58.09 
2029.1  57.00  56.72  58.11 
2030.0  57.00  56.72  58.13 
2031.0  57.00  56.72  58.16 
2032.1  57.00  56.72  58.18 
2033.0  57.00  56.72  58.20 
2034.0  57.00  56.72  58.22 
2035.1  57.00  56.72  58.24 
2036.0  57.00  56.72  58.27 
2037.1  57.00  56.72  58.29 
2038.0  57.00  56.72  58.31 
2039.0  57.00  56.72  58.33 
2040.1  57.00  56.72  58.35 
2041.1  57.00  56.72  58.38 
2042.0  57.00  56.72  58.40 
2043.1  57.00  56.72  58.42 
2044.0  57.00  56.72  58.44 
2045.1  57.00  56.72  58.46 
2046.0  57.00  56.72  58.49 
2047.0  57.00  56.72  58.51 
2048.0  57.00  56.72  58.53 
2049.0  57.00  56.72  58.55 
2050.0  57.00  56.72  58.57 
2051.0  57.00  56.72  58.60 
2052.0  57.00  56.72  58.62 
2053.0  57.00  56.72  58.64 
2054.1  57.00  56.72  58.66 
2055.0  57.00  56.40  58.81 
2056.0  57.00  56.72  58.84 
2057.0  57.00  56.72  58.86 
2058.0  57.00  56.72  58.89 
2059.0  57.00  56.72  58.91 
2060.1  57.00  56.72  58.93 
2061.1  57.00  56.72  58.96 
2062.0  57.00  56.40  59.11 
2063.1  57.00  56.72  59.14 
2064.0  57.00  56.72  59.16 
2065.0  57.00  56.72  59.19 
2066.0  57.00  56.72  59.21 
2067.0  57.00  56.72  59.24 
2068.1  57.00  56.40  59.39 
2069.0  57.00  56.72  59.42 
2070.0  57.00  56.40  59.45 
2071.0  57.00  56.72  59.48 
2072.1  57.00  56.40  59.63 
2073.0  57.00  56.40  59.79 
2074.1  57.00  56.40  59.95 
2075.0  57.00  56.72  59.99 
2076.0  57.00  56.40  60.15 
2077.1  57.00  56.40  60.18 
2078.1  57.00  56.40  60.35 
2079.1  57.00  56.72  60.38 
2080.1  57.00  56.40  60.55 
2081.0  57.00  56.72  60.59 
2082.0  57.00  56.40  60.76 
2083.0  57.00  56.72  60.66 
2084.0  57.00  56.40  60.83 
2085.1  57.00  56.40  60.87 
2086.0  57.00  56.40  61.04 
2087.1  57.00  56.40  61.08 
2088.1  57.00  56.40  61.12 
2089.1  57.00  56.40  61.16 
2090.0  57.00  56.72  61.21 
2091.0  57.00  56.72  61.12 
2092.1  57.00  56.40  61.16 
2093.0  57.00  56.72  61.06 
2094.1  57.00  56.72  61.10 
2095.1  57.00  56.40  61.14 
2096.1  57.00  56.40  61.31 
2097.0  57.00  56.72  61.22 
2098.1  57.00  56.40  61.38 
2099.0  57.00  56.40  61.42 
2100.0  57.00  56.72  61.33 
2101.1  57.00  56.72  61.24 
2102.0  57.00  56.72  61.14 
2103.0  57.00  56.72  61.05 
2104.0  57.00  56.40  61.08 
2105.0  57.00  56.72  61.11 
2106.0  57.00  56.72  61.14 
2107.1  57.00  56.72  61.05 
2108.1  57.00  56.72  61.08 
2109.0  57.00  56.72  61.11 
2110.1  57.00  56.40  61.14 
2111.1  57.00  56.72  61.04 
2112.1  57.00  56.72  61.07 
2113.1  57.00  56.72  60.96 
2114.0  57.00  56.72  60.86 
2115.0  57.00  56.72  60.89 
2116.0  57.00  56.40  61.04 
2117.0  57.00  56.72  61.07 
2118.1  57.00  56.72  61.10 
2119.0  57.00  56.72  60.99 
2120.1  57.00  56.72  61.02 
2121.0  57.00  56.72  61.04 
2122.0  57.00  56.72  61.07 
2123.0  57.00  56.72  61.10 
2124.0  57.00  56.72  61.12 
2125.0  57.00  56.72  61.02 
2126.0  57.00  56.72  61.04 
2127.1  57.00  56.72  61.06 
2128.1  57.00  56.72  61.09 
2129.0  57.00  56.72  61.11 
2130.0  57.00  56.72  61.13 
2131.0  57.00  56.72  61.03 
2132.0  57.00  56.72  61.05 
2133.1  57.00  56.72  61.07 
2134.1  57.00  56.72  61.09 
2135.1  57.00  56.72  61.12 
2136.1  57.00  56.72  61.14 
2137.1  57.00  56.72  61.16 
2138.1  57.00  56.72  61.18 
2139.0  57.00  56.72  61.20 
2140.0  57.00  56.72  61.23 
2141.0  57.00  56.72  61.25 
2142.0  57.00  56.72  61.27 
2143.0  57.00  56.72  61.29 
2144.0  57.00  56.72  61.31 
2145.0  57.00  56.72  61.34 
2146.0  57.00  56.72  61.36 
2147.0  57.00  56.72  61.38 
2148.1  57.00  56.72  61.40 
2149.0  57.00  56.72  61.42 
2150.0  57.00  56.72  61.45 
2151.0  57.00  56.72  61.47 
2152.0  57.00  56.72  61.49 
2153.1  57.00  56.72  61.51 
2154.1  57.00  56.72  61.53 
2155.1  57.00  56.72  61.56 
2156.1  57.00  57.05  61.45 
2157.0  57.00  57.05  61.34 
2158.1  57.00  56.72  61.36 
2159.1  57.00  56.72  61.37 
2160.1  57.00  56.72  61.39 
2161.1  57.00  56.72  61.41 
2162.0  57.00  56.72  61.43 
2163.0  57.00  56.72  61.45 
2164.0  57.00  57.05  61.34 
2165.0  57.00  57.05  61.22 
2166.0  57.00  57.05  61.11 
2167.0  57.00  57.05  60.99 
2168.1  57.00  56.72  61.00 
2169.0  57.00  56.72  61.01 
2170.0  57.00  56.72  61.02 
2171.0  57.00  57.05  61.04 
2172.0  57.00  57.05  61.05 
2173.1  57.00  57.05  60.93 
2174.1  57.00  57.05  60.81 
2175.0  57.00  57.05  60.69 
2176.1  57.00  57.05  60.56 
2177.0  57.00  57.05  60.44 
2178.0  57.00  57.05  60.31 
2179.1  57.00  57.05  60.31 
2180.1  57.00  57.05  60.31 
2181.0  57.00  57.05  60.31 
2182.0  57.00  57.05  60.31 
2183.0  57.00  57.05  60.18 
2184.0  57.00  57.05  60.05 
2185.0  57.00  57.05  59.92 
2186.1  57.00  57.05  59.92 
2187.1  57.00  57.05  59.91 
2188.0  57.00  57.05  59.91 
2189.0  57.00  57.05  59.91 
2190.0  57.00  57.05  59.90 
2191.0  57.00  57.05  59.90 
2192.1  57.00  57.05  59.89 
2193.1  57.00  57.05  59.89 
2194.1  57.00  57.05  59.89 
2195.1  57.00  57.05  59.88 
2196.0  57.00  57.05  59.88 
2197.0  57.00  57.05  59.88 
2198.0  57.00  57.05  59.87 
2199.1  57.00  57.05  59.87 
2200.1  57.00  57.05  59.86 
2201.0  57.00  57.05  59.86 
2202.0  57.00  57.05  59.86 
2203.0  57.00  57.05  59.85 
2204.0  57.00  57.05  59.85 
2205.0  57.00  57.05  59.85 
2206.1  57.00  57.05  59.84 
2207.1  57.00  57.05  59.84 
2208.1  57.00  57.05  59.83 
2209.0  57.00  57.05  59.83 
2210.0  57.00  57.05  59.83 
2211.0  57.00  57.05  59.82 
2212.0  57.00  57.05  59.82 
2213.1  57.00  57.05  59.82 
2214.1  57.00  57.05  59.81 
2215.0  57.00  57.05  59.81 
2216.0  57.00  57.05  59.80 
2217.1  57.00  57.05  59.80 
2218.0  57.00  57.05  59.80 
2219.0  57.00  57.05  59.79 
2220.0  57.00  57.05  59.79 
2221.0  57.00  56.72  59.92 
2222.0  57.00  57.05  59.91 
2223.0  57.00  57.05  59.91 
2224.0  57.00  57.05  59.91 
2225.1  57.00  57.05  59.91 
2226.0  57.00  57.05  59.91 
2227.1  57.00  57.05  59.90 
2228.1  57.00  57.05  59.90 
2229.0  57.00  57.05  59.90 
2230.0  57.00  57.05  59.90 
2231.1  57.00  57.05  59.90 
2232.0  57.00  57.05  59.89 
2233.0  57.00  57.05  59.89 
2234.1  57.00  57.05  59.89 
2235.1  57.00  57.05  59.89 
2236.0  57.00  57.05  59.75 
2237.0  57.00  57.05  59.75 
2238.0  57.00  57.05  59.75 
2239.0  57.00  57.05  59.74 
2240.0  57.00  56.72  59.87 
2241.1  57.00  57.05  59.87 
2242.0  57.00  57.05  59.87 
2243.0  57.00  57.05  59.86 
2244.0  57.00  56.72  59.99 
2245.0  57.00  57.05  59.99 
2246.0  57.00  57.05  59.99 
2247.1  57.00  56.72  60.12 
2248.0  57.00  57.05  60.12 
2249.1  57.00  57.05  60.13 
2250.0  57.00  57.05  60.13 
2251.0  57.00  57.05  60.13 
2252.0  57.00  57.05  60.13 
2253.0  57.00  57.05  60.13 
2254.0  57.00  56.72  60.26 
2255.1  57.00  57.05  60.14 
2256.1  57.00  56.72  60.27 
2257.0  57.00  57.05  60.27 
2258.0  57.00  56.72  60.40 
2259.0  57.00  57.05  60.28 
2260.0  57.00  57.05  60.28 
2261.0  57.00  56.72  60.42 
2262.1  57.00  57.05  60.29 
2263.0  57.00  57.05  60.29 
2264.1  57.00  57.05  60.30 
2265.1  57.00  57.05  60.30 
2266.1  57.00  57.05  60.30 
2267.0  57.00  57.05  60.31 
2268.1  57.00  57.05  60.31 
2269.1  57.00  57.05  60.18 
2270.1  57.00  57.05  60.18 
2271.1  57.00  57.05  60.05 
2272.1  57.00  57.05  60.05 
2273.1  57.00  56.72  60.05 
2274.0  57.00  56.72  60.18 
2275.0  57.00  56.72  60.31 
2276.0  57.00  57.05  60.19 
2277.0  57.00  57.05  60.19 
2278.1  57.00  57.05  60.19 
2279.0  30.00  57.05  49.25 
2280.0  30.00  57.05  38.16 
2281.0  30.00  56.72  27.06 
2282.0  30.00  57.05  15.69 
2283.1  30.00  56.72   4.30 
2284.0  30.00  56.72   0.00 
2285.0  30.00  56.72   0.00 
2286.0  30.00  56.72   0.00 
2287.0  30.00  56.72   0.00 
2288.0  30.00  56.72   0.00 
2289.0  30.00  56.40   0.00 
2290.1  30.00  56.40   0.00 
2291.1  30.00  56.40   0.00 
2292.1  30.00  56.40   0.00 
2293.1  30.00  56.08   0.00 
2294.1  30.00  56.08   0.00 
2295.1  30.00  55.76   0.00 
2296.0  30.00  55.76   0.00 
2297.0  30.00  55.44   0.00 
2298.0  30.00  55.44   0.00 
2299.1  30.00  55.11   0.00 
2300.1  30.00  55.11   0.00 
2301.1  30.00  54.79   0.00 
2302.1  30.00  54.79   0.00 
2303.1  30.00  54.47   0.00 
2304.0  30.00  54.47   0.00 
2305.1  30.00  54.15   0.00 
2306.0  30.00  54.15   0.00 
2307.1  30.00  53.82   0.00 
2308.1  30.00  53.82   0.00 
2309.0  30.00  53.50   0.00 
2310.0  30.00  53.50   0.00 
2311.1  30.00  53.18   0.00 
2312.1  30.00  53.18   0.00 
2313.1  30.00  52.86   0.00 
2314.1  30.00  52.53   0.00 
2315.0  30.00  52.53   0.00 
2316.0  30.00  52.21   0.00 
2317.0  30.00  52.21   0.00 
2318.0  30.00  51.89   0.00 
2319.0  30.00  51.57   0.00 
2320.0  30.00  51.57   0.00 
2321.1  30.00  51.25   0.00 
2322.1  30.00  51.25   0.00 
2323.1  30.00  50.92   0.00 
