tm     Tsp    T1     Q1    
1339.0  34.00  33.84  22.07  30.85
1340.0  34.00  34.16  22.08  30.84
1341.0  34.00  34.16  22.07  30.84
1342.0  34.00  34.16  22.02  30.70
1343.0  34.00  33.84  22.04  30.83
1344.0  34.00  34.16  22.05  30.82
1345.0  34.00  34.16  22.00  30.69
1346.0  34.00  34.16  21.99  30.68
1347.0  34.00  34.16  21.93  30.55
1348.0  34.00  34.16  21.92  30.54
1349.0  34.00  34.16  21.90  30.53
1350.0  34.00  34.16  21.87  30.52
1351.0  34.00  33.84  21.85  30.51
1352.0  34.00  34.16  21.87  30.51
1353.0  34.00  34.16  21.87  30.50
1354.0  34.00  34.16  21.82  30.36
1355.0  34.00  34.16  21.82  30.35
1356.0  34.00  34.16  21.81  30.34
1357.0  34.00  33.84  21.84  30.46
1358.0  34.00  34.16  21.82  30.32
1359.0  34.00  34.16  21.84  30.31
1360.0  34.00  34.16  21.84  30.30
1361.0  34.00  33.84  21.88  30.43
1362.0  34.00  34.16  21.91  30.42
1363.0  34.00  33.84  21.96  30.54
1364.0  34.00  34.16  21.99  30.53
1365.0  34.00  33.84  22.04  30.66
1366.0  34.00  34.16  22.03  30.52
1367.0  34.00  33.84  22.10  30.65
1368.0  34.00  34.16  22.13  30.64
1369.0  34.00  34.16  22.14  30.64
1370.0  34.00  33.84  22.18  30.76
1371.0  34.00  33.84  22.23  30.89
1372.0  34.00  34.16  22.22  30.76
1373.0  34.00  34.16  22.22  30.76
1374.0  34.00  33.84  22.26  30.89
1375.0  34.00  34.16  22.26  30.88
1376.0  34.00  34.16  22.20  30.75
1377.0  34.00  34.16  22.18  30.75
1378.0  34.00  34.16  22.11  30.62
1379.0  34.00  33.84  22.12  30.74
1380.0  34.00  34.16  22.08  30.61
1381.0  34.00  34.16  22.06  30.60
1382.0  34.00  33.84  22.05  30.60
1383.0  34.00  34.16  22.05  30.60
1384.0  34.00  34.16  22.04  30.59
1385.0  34.00  34.16  21.98  30.46
1386.0  34.00  34.16  21.93  30.32
1387.0  34.00  33.84  21.96  30.44
1388.0  34.00  34.16  21.97  30.44
1389.0  34.00  34.16  21.93  30.30
1390.0  34.00  34.16  21.93  30.29
1391.0  34.00  34.16  21.92  30.28
1392.0  34.00  34.16  21.90  30.27
1393.0  34.00  33.84  21.92  30.40
1394.0  34.00  34.16  21.89  30.26
1395.0  34.00  34.16  21.89  30.25
1396.0  34.00  34.16  21.89  30.24
1397.0  34.00  34.16  21.84  30.11
1398.0  34.00  34.16  21.83  30.10
1399.0  34.00  34.16  21.82  30.09
1400.0  34.00  33.84  21.85  30.21
1401.0  34.00  33.84  21.91  30.33
1402.0  34.00  34.16  21.91  30.19
1403.0  34.00  34.16  21.93  30.19
1404.0  34.00  34.16  21.94  30.18
1405.0  34.00  34.16  21.93  30.17
1406.0  34.00  34.16  21.92  30.16
1407.0  34.00  34.16  21.91  30.15
1408.0  34.00  33.84  21.90  30.15
1409.0  34.00  34.16  21.92  30.14
1410.0  34.00  33.84  21.97  30.26
1411.0  34.00  34.16  21.99  30.25
1412.0  34.00  33.84  22.04  30.38
1413.0  34.00  34.16  22.06  30.37
1414.0  34.00  33.84  22.11  30.50
1415.0  34.00  34.16  22.09  30.37
1416.0  34.00  33.84  22.11  30.36
1417.0  34.00  33.84  22.19  30.49
1418.0  34.00  34.16  22.24  30.49
1419.0  34.00  34.16  22.25  30.48
1420.0  34.00  34.16  22.24  30.48
1421.0  34.00  34.16  22.22  30.48
1422.0  34.00  34.16  22.18  30.47
1423.0  34.00  34.16  22.10  30.34
1424.0  34.00  34.16  22.06  30.34
1425.0  34.00  34.16  21.98  30.20
1426.0  34.00  33.84  21.99  30.33
1427.0  34.00  34.16  21.94  30.19
1428.0  34.00  33.84  21.97  30.32
1429.0  34.00  34.16  21.95  30.18
1430.0  34.00  34.16  21.95  30.17
1431.0  34.00  34.16  21.90  30.04
1432.0  34.00  34.16  21.86  29.90
1433.0  34.00  34.16  21.86  29.89
1434.0  34.00  34.16  21.85  29.88
1435.0  34.00  34.16  21.84  29.87
1436.0  34.00  34.16  21.83  29.86
1437.0  34.00  34.16  21.81  29.85
1438.0  34.00  34.16  21.79  29.84
1439.0  34.00  33.84  21.82  29.96
1440.0  34.00  34.16  21.82  29.95
1441.0  34.00  34.16  21.79  29.82
1442.0  34.00  34.16  21.79  29.81
1443.0  34.00  34.16  21.74  29.67
1444.0  34.00  34.16  21.75  29.65
1445.0  34.00  33.84  21.79  29.77
1446.0  34.00  34.16  21.82  29.76
1447.0  34.00  34.16  21.84  29.75
1448.0  34.00  34.16  21.84  29.74
1449.0  34.00  34.16  21.84  29.73
1450.0  34.00  34.16  21.83  29.72
1451.0  34.00  34.16  21.82  29.71
1452.0  34.00  34.16  21.80  29.71
1453.0  34.00  34.16  21.79  29.70
1454.0  34.00  34.16  21.73  29.56
1455.0  34.00  33.84  21.77  29.67
1456.0  34.00  34.16  21.79  29.66
1457.0  34.00  34.16  21.80  29.66
1458.0  34.00  33.84  21.84  29.78
1459.0  34.00  33.84  21.91  29.90
1460.0  34.00  33.84  21.97  29.89
1461.0  34.00  34.16  22.03  29.89
1462.0  34.00  33.84  22.11  30.01
1463.0  34.00  34.16  22.16  30.01
1464.0  34.00  33.84  22.22  30.13
1465.0  34.00  34.16  22.26  30.13
1466.0  34.00  33.84  22.31  30.26
1467.0  34.00  33.84  22.37  30.39
1468.0  34.00  33.84  22.44  30.52
1469.0  34.00  33.84  22.51  30.65
1470.0  34.00  34.16  22.50  30.52
1471.0  34.00  33.84  22.54  30.66
1472.0  34.00  34.16  22.54  30.66
1473.0  34.00  34.16  22.48  30.54
1474.0  34.00  33.84  22.45  30.54
1475.0  34.00  34.16  22.40  30.41
1476.0  34.00  33.84  22.43  30.54
1477.0  34.00  34.16  22.38  30.41
1478.0  30.00  33.84  20.59  28.92
1479.0  30.00  33.84  18.10  27.28
1480.0  30.00  33.84  15.63  25.75
1481.0  30.00  34.16  13.39  23.94
1482.0  30.00  33.84  11.55  22.23
1483.0  30.00  33.84  10.09  20.51
1484.0  30.00  33.84   8.91  18.76
1485.0  30.00  33.84   7.95  17.12
1486.0  30.00  34.16   7.05  15.21
1487.0  30.00  33.84   6.31  13.53
1488.0  30.00  33.84   5.67  11.83
1489.0  30.00  33.84   5.13   9.98
1490.0  30.00  34.16   4.69   8.10
1491.0  30.00  33.84   4.39   6.21
1492.0  30.00  33.84   4.22   4.43
1493.0  30.00  33.84   4.23   4.12
1494.0  30.00  33.84   4.25   3.80
1495.0  30.00  33.84   4.27   3.49
1496.0  30.00  33.84   4.29   3.31
1497.0  30.00  33.84   4.30   3.00
1498.0  30.00  33.84   4.31   2.69
1499.0  30.00  33.52   4.37   2.51
1500.0  30.00  33.52   4.44   2.33
1501.0  30.00  33.52   4.53   2.28
1502.0  30.00  33.52   4.61   2.11
1503.0  30.00  33.52   4.68   1.94
1504.0  30.00  33.52   4.75   1.77
1505.0  30.00  33.52   4.81   1.73
1506.0  30.00  33.20   4.90   1.70
1507.0  30.00  33.20   5.01   1.67
1508.0  30.00  33.20   5.12   1.64
1509.0  30.00  33.20   5.22   1.61
1510.0  30.00  33.20   5.32   1.59
1511.0  30.00  32.87   5.45   1.71
1512.0  30.00  33.20   5.54   1.70
1513.0  30.00  32.87   5.65   1.82
1514.0  30.00  32.87   5.77   1.82
1515.0  30.00  32.87   5.88   1.82
1516.0  30.00  32.87   5.99   1.82
1517.0  30.00  32.87   6.09   1.83
1518.0  30.00  32.55   6.22   1.97
1519.0  30.00  32.55   6.36   2.12
1520.0  30.00  32.55   6.50   2.27
1521.0  30.00  32.55   6.63   2.29
1522.0  30.00  32.55   6.74   2.32
1523.0  30.00  32.55   6.85   2.36
1524.0  30.00  32.55   6.94   2.39
1525.0  30.00  32.23   7.07   2.56
1526.0  30.00  32.23   7.20   2.61
1527.0  30.00  32.23   7.35   2.79
1528.0  30.00  32.23   7.48   2.84
1529.0  30.00  32.23   7.59   2.90
1530.0  30.00  31.91   7.75   3.09
1531.0  30.00  31.91   7.91   3.29
1532.0  30.00  31.91   8.08   3.49
1533.0  30.00  31.91   8.23   3.56
1534.0  30.00  31.91   8.37   3.64
1535.0  30.00  31.91   8.50   3.73
1536.0  30.00  31.91   8.62   3.81
1537.0  30.00  31.59   8.77   4.03
1538.0  30.00  31.59   8.93   4.26
1539.0  30.00  31.59   9.10   4.49
1540.0  30.00  31.59   9.24   4.59
1541.0  30.00  31.59   9.37   4.70
1542.0  30.00  31.59   9.50   4.81
1543.0  30.00  31.59   9.61   4.93
1544.0  30.00  31.26   9.75   5.18
1545.0  30.00  31.26   9.89   5.30
1546.0  30.00  31.26  10.05   5.43
1547.0  30.00  31.26  10.20   5.56
1548.0  30.00  31.26  10.34   5.70
1549.0  30.00  31.26  10.47   5.83
1550.0  30.00  31.26  10.59   5.98
1551.0  30.00  31.26  10.69   6.12
1552.0  30.00  30.94  10.82   6.27
1553.0  30.00  30.94  10.96   6.42
1554.0  30.00  30.94  11.11   6.58
1555.0  30.00  30.94  11.26   6.73
1556.0  30.00  30.94  11.40   6.90
1557.0  30.00  30.94  11.53   7.06
1558.0  30.00  30.94  11.64   7.23
1559.0  30.00  30.94  11.73   7.27
1560.0  30.00  30.94  11.81   7.31
1561.0  30.00  30.94  11.89   7.36
1562.0  30.00  30.62  12.00   7.54
1563.0  30.00  30.62  12.13   7.72
1564.0  30.00  30.62  12.27   7.90
1565.0  30.00  30.62  12.40   8.09
1566.0  30.00  30.62  12.53   8.28
1567.0  30.00  30.62  12.63   8.35
1568.0  30.00  30.62  12.72   8.41
1569.0  30.00  30.62  12.82   8.48
1570.0  30.00  30.62  12.90   8.55
1571.0  30.00  30.62  12.98   8.62
1572.0  30.00  30.62  13.05   8.69
1573.0  30.00  30.62  13.11   8.77
1574.0  30.00  30.62  13.16   8.84
1575.0  30.00  30.62  13.20   8.92
1576.0  30.00  30.62  13.23   9.00
1577.0  30.00  30.30  13.28   9.08
1578.0  30.00  30.30  13.35   9.16
1579.0  30.00  30.30  13.45   9.25
1580.0  30.00  30.30  13.55   9.33
1581.0  30.00  30.30  13.65   9.42
1582.0  30.00  30.30  13.75   9.51
1583.0  30.00  30.30  13.85   9.60
1584.0  30.00  30.30  13.95   9.70
1585.0  30.00  30.30  14.04   9.79
1586.0  30.00  30.30  14.12   9.89
1587.0  30.00  30.30  14.19   9.99
1588.0  30.00  30.30  14.26  10.09
1589.0  30.00  30.30  14.31  10.19
1590.0  30.00  30.30  14.35  10.29
1591.0  30.00  30.30  14.39  10.40
1592.0  30.00  30.30  14.39  10.37
1593.0  30.00  30.30  14.39  10.35
1594.0  30.00  30.30  14.39  10.33
1595.0  30.00  29.97  14.43  10.43
1596.0  30.00  30.30  14.46  10.41
1597.0  30.00  29.97  14.53  10.52
1598.0  30.00  30.30  14.56  10.50
1599.0  30.00  30.30  14.58  10.48
1600.0  30.00  30.30  14.59  10.46
1601.0  30.00  30.30  14.59  10.44
1602.0  30.00  29.97  14.63  10.55
1603.0  30.00  30.30  14.66  10.53
1604.0  30.00  29.97  14.71  10.64
1605.0  30.00  30.30  14.73  10.62
1606.0  30.00  29.97  14.78  10.74
1607.0  30.00  29.97  14.85  10.85
1608.0  30.00  29.97  14.92  10.97
1609.0  30.00  29.97  15.00  11.09
1610.0  30.00  29.97  15.05  11.08
1611.0  30.00  29.97  15.13  11.20
1612.0  30.00  29.97  15.19  11.19
1613.0  30.00  29.97  15.27  11.32
1614.0  30.00  29.97  15.35  11.44
1615.0  30.00  29.97  15.41  11.57
1616.0  30.00  29.97  15.47  11.69
1617.0  30.00  29.97  15.49  11.69
1618.0  30.00  29.97  15.54  11.82
1619.0  30.00  29.97  15.55  11.82
1620.0  30.00  29.97  15.58  11.95
1621.0  30.00  29.97  15.58  11.95
1622.0  30.00  29.97  15.58  11.96
1623.0  30.00  29.97  15.58  11.96
1624.0  30.00  29.97  15.58  11.96
1625.0  30.00  29.97  15.58  11.96
1626.0  30.00  29.97  15.58  11.96
1627.0  30.00  29.97  15.58  11.97
1628.0  30.00  29.97  15.58  11.97
1629.0  30.00  29.97  15.58  11.97
1630.0  30.00  29.97  15.58  11.97
1631.0  30.00  29.97  15.58  11.98
1632.0  30.00  29.97  15.58  11.98
1633.0  30.00  29.97  15.58  11.98
1634.0  30.00  29.97  15.58  11.98
1635.0  30.00  29.97  15.58  11.98
1636.0  30.00  29.97  15.58  11.99
1637.0  30.00  29.97  15.58  11.99
1638.0  30.00  29.97  15.58  11.99
1639.0  30.00  29.97  15.58  11.99
1640.0  30.00  29.97  15.58  11.99
1641.0  30.00  29.97  15.58  12.00
1642.0  30.00  29.97  15.58  12.00
1643.0  30.00  29.97  15.58  12.00
1644.0  30.00  29.97  15.58  12.00
1645.0  30.00  29.97  15.58  12.00
1646.0  30.00  29.97  15.58  12.01
1647.0  30.00  29.97  15.58  12.01
1648.0  30.00  29.97  15.58  12.01
1649.0  30.00  29.97  15.58  12.01
1650.0  30.00  29.97  15.58  12.01
1651.0  30.00  29.97  15.58  12.02
1652.0  30.00  29.97  15.58  12.02
1653.0  30.00  29.97  15.58  12.02
1654.0  30.00  29.97  15.58  12.02
1655.0  30.00  29.97  15.58  12.03
1656.0  30.00  29.97  15.58  12.03
1657.0  30.00  29.97  15.58  12.03
1658.0  30.00  29.97  15.58  12.03
1659.0  30.00  29.97  15.58  12.03
1660.0  30.00  29.97  15.58  12.04
1661.0  30.00  29.97  15.58  12.04
1662.0  30.00  29.97  15.58  12.04
1663.0  30.00  29.97  15.58  12.04
1664.0  30.00  29.97  15.58  12.04
1665.0  30.00  29.97  15.58  12.05
1666.0  30.00  29.97  15.58  12.05
1667.0  30.00  29.97  15.58  12.05
1668.0  30.00  29.97  15.58  12.05
1669.0  30.00  29.97  15.58  12.05
1670.0  30.00  29.97  15.58  12.06
1671.0  30.00  29.97  15.58  12.06
1672.0  30.00  29.97  15.58  12.06
1673.0  30.00  29.97  15.58  12.06
1674.0  30.00  29.97  15.58  12.07
1675.0  30.00  29.97  15.58  12.07
1676.0  30.00  29.97  15.58  12.07
1677.0  30.00  29.97  15.58  12.07
1678.0  30.00  29.97  15.58  12.07
1679.0  30.00  29.97  15.58  12.08
1680.0  30.00  29.97  15.58  12.08
1681.0  30.00  29.97  15.58  12.08
1682.0  30.00  29.97  15.58  12.08
1683.0  30.00  29.97  15.58  12.08
1684.0  30.00  29.97  15.58  12.09
1685.0  30.00  29.97  15.58  12.09
1686.0  30.00  29.97  15.58  12.09
1687.0  30.00  29.97  15.58  12.09
1688.0  30.00  29.97  15.58  12.09
1689.0  30.00  29.97  15.58  12.10
1690.0  30.00  29.97  15.58  12.10
1691.0  30.00  29.97  15.58  12.10
1692.0  30.00  29.97  15.58  12.10
1693.0  30.00  29.97  15.58  12.10
1694.0  30.00  29.97  15.58  12.11
1695.0  30.00  29.97  15.58  12.11
1696.0  30.00  29.97  15.58  12.11
1697.0  30.00  29.97  15.58  12.11
1698.0  30.00  29.97  15.58  12.12
1699.0  30.00  29.97  15.58  12.12
1700.0  30.00  29.97  15.58  12.12
1701.0  30.00  29.97  15.58  12.12
1702.0  30.00  29.97  15.58  12.12
1703.0  30.00  29.97  15.58  12.13
1704.0  30.00  29.97  15.58  12.13
1705.0  30.00  29.97  15.58  12.13
1706.0  30.00  29.97  15.58  12.13
1707.0  30.00  29.97  15.58  12.13
1708.0  30.00  29.97  15.58  12.14
1709.0  30.00  29.97  15.58  12.14
1710.0  30.00  29.97  15.58  12.14
1711.0  30.00  29.97  15.58  12.14
1712.0  30.00  29.97  15.58  12.14
1713.0  30.00  29.97  15.58  12.15
1714.0  30.00  29.97  15.58  12.15
1715.0  30.00  29.97  15.58  12.15
1716.0  30.00  29.97  15.58  12.15
1717.0  30.00  29.97  15.58  12.15
1718.0  30.00  30.30  15.53  12.03
1719.0  30.00  29.97  15.50  12.03
1720.0  30.00  29.97  15.49  12.03
1721.0  30.00  29.97  15.48  12.03
1722.0  30.00  29.97  15.47  12.03
1723.0  30.00  29.97  15.47  12.03
1724.0  30.00  29.97  15.48  12.03
1725.0  30.00  29.97  15.48  12.03
1726.0  30.00  29.97  15.49  12.03
1727.0  30.00  29.97  15.49  12.03
1728.0  30.00  29.97  15.50  12.03
1729.0  30.00  29.97  15.51  12.03
1730.0  30.00  29.97  15.52  12.03
1731.0  30.00  29.97  15.54  12.03
1732.0  30.00  29.97  15.55  12.03
1733.0  30.00  29.97  15.58  12.16
1734.0  30.00  29.97  15.58  12.16
1735.0  30.00  29.97  15.58  12.17
1736.0  30.00  29.97  15.58  12.17
1737.0  30.00  29.97  15.58  12.17
1738.0  30.00  29.97  15.58  12.17
1739.0  30.00  29.97  15.58  12.18
1740.0  30.00  29.97  15.58  12.18
1741.0  30.00  29.97  15.58  12.18
1742.0  30.00  29.97  15.58  12.18
1743.0  30.00  29.97  15.58  12.18
1744.0  30.00  29.97  15.58  12.19
1745.0  30.00  29.97  15.58  12.19
1746.0  30.00  29.97  15.58  12.19
1747.0  30.00  29.97  15.58  12.19
1748.0  30.00  29.97  15.58  12.19
1749.0  30.00  29.97  15.58  12.20
1750.0  30.00  29.97  15.58  12.20
1751.0  30.00  29.97  15.58  12.20
1752.0  30.00  29.97  15.58  12.20
1753.0  30.00  29.97  15.58  12.20
1754.0  30.00  29.97  15.58  12.21
1755.0  30.00  29.97  15.58  12.21
1756.0  30.00  29.97  15.58  12.21
1757.0  30.00  29.97  15.58  12.21
1758.0  30.00  29.97  15.58  12.21
1759.0  30.00  29.97  15.58  12.22
1760.0  30.00  29.97  15.58  12.22
1761.0  30.00  29.97  15.58  12.22
1762.0  30.00  29.97  15.58  12.22
1763.0  30.00  29.97  15.58  12.23
1764.0  30.00  30.30  15.53  12.10
1765.0  30.00  29.97  15.50  12.10
1766.0  30.00  29.97  15.49  12.10
1767.0  30.00  29.97  15.48  12.10
1768.0  30.00  29.97  15.47  12.10
1769.0  30.00  29.97  15.47  12.10
1770.0  30.00  29.97  15.48  12.10
1771.0  30.00  29.97  15.48  12.10
1772.0  30.00  29.97  15.49  12.10
1773.0  30.00  29.97  15.49  12.10
1774.0  30.00  29.97  15.50  12.10
1775.0  30.00  29.97  15.51  12.10
1776.0  30.00  29.97  15.52  12.10
1777.0  30.00  30.30  15.49  11.97
1778.0  30.00  29.97  15.47  11.97
1779.0  30.00  30.30  15.44  11.97
1780.0  30.00  29.97  15.40  11.97
1781.0  30.00  29.97  15.38  11.97
1782.0  30.00  30.30  15.32  11.83
1783.0  30.00  29.97  15.29  11.83
1784.0  30.00  29.97  15.28  11.83
1785.0  30.00  29.97  15.28  11.82
1786.0  30.00  30.30  15.24  11.69
1787.0  30.00  29.97  15.22  11.69
1788.0  30.00  29.97  15.23  11.68
1789.0  30.00  30.30  15.19  11.55
1790.0  30.00  29.97  15.19  11.54
1791.0  30.00  29.97  15.20  11.53
1792.0  30.00  29.97  15.25  11.66
1793.0  30.00  30.30  15.22  11.52
1794.0  30.00  29.97  15.24  11.65
1795.0  30.00  29.97  15.25  11.64
1796.0  30.00  30.30  15.22  11.51
1797.0  30.00  29.97  15.23  11.63
1798.0  30.00  29.97  15.23  11.62
1799.0  30.00  30.30  15.20  11.49
1800.0  30.00  29.97  15.19  11.48
1801.0  30.00  30.30  15.18  11.48
1802.0  30.00  29.97  15.16  11.47
1803.0  30.00  30.30  15.12  11.33
1804.0  30.00  29.97  15.13  11.45
1805.0  30.00  29.97  15.13  11.45
1806.0  30.00  29.97  15.15  11.44
1807.0  30.00  29.97  15.17  11.44
1808.0  30.00  29.97  15.23  11.56
1809.0  30.00  29.97  15.26  11.55
1810.0  30.00  29.97  15.29  11.55
1811.0  30.00  29.97  15.35  11.68
1812.0  30.00  29.97  15.38  11.67
1813.0  30.00  29.97  15.41  11.67
1814.0  30.00  29.97  15.47  11.80
1815.0  30.00  29.97  15.49  11.80
1816.0  30.00  29.97  15.54  11.92
1817.0  30.00  29.97  15.55  11.93
1818.0  30.00  29.97  15.58  12.06
1819.0  30.00  29.97  15.58  12.06
1820.0  30.00  29.97  15.58  12.06
1821.0  30.00  29.97  15.58  12.06
1822.0  30.00  29.97  15.58  12.06
1823.0  30.00  29.97  15.58  12.07
1824.0  30.00  29.97  15.58  12.07
1825.0  30.00  29.97  15.58  12.07
1826.0  30.00  29.97  15.58  12.07
1827.0  30.00  29.97  15.58  12.08
1828.0  30.00  30.30  15.53  11.95
1829.0  30.00  29.97  15.50  11.95
1830.0  30.00  29.97  15.49  11.95
1831.0  30.00  29.97  15.48  11.95
1832.0  30.00  29.97  15.47  11.95
1833.0  30.00  29.97  15.47  11.95
1834.0  30.00  29.97  15.48  11.95
1835.0  30.00  29.97  15.48  11.95
1836.0  30.00  29.97  15.49  11.95
1837.0  30.00  29.97  15.49  11.95
1838.0  30.00  29.97  15.50  11.95
1839.0  30.00  29.97  15.51  11.95
1840.0  30.00  30.30  15.48  11.82
1841.0  30.00  29.97  15.46  11.82
1842.0  30.00  29.97  15.45  11.82
1843.0  30.00  29.97  15.48  11.95
1844.0  30.00  29.97  15.47  11.95
1845.0  30.00  29.97  15.47  11.95
1846.0  30.00  29.97  15.48  11.95
1847.0  30.00  29.97  15.48  11.95
1848.0  30.00  29.97  15.49  11.95
1849.0  30.00  29.97  15.49  11.95
1850.0  30.00  29.97  15.50  11.95
1851.0  30.00  29.97  15.51  11.95
1852.0  30.00  30.30  15.48  11.82
1853.0  30.00  29.97  15.46  11.82
1854.0  30.00  29.97  15.45  11.82
1855.0  30.00  29.97  15.48  11.95
1856.0  30.00  29.97  15.47  11.95
1857.0  30.00  30.30  15.43  11.82
1858.0  30.00  29.97  15.40  11.81
1859.0  30.00  30.30  15.34  11.68
1860.0  30.00  29.97  15.30  11.68
1861.0  30.00  30.30  15.24  11.55
1862.0  30.00  29.97  15.21  11.54
1863.0  30.00  30.30  15.16  11.41
1864.0  30.00  29.97  15.14  11.40
1865.0  30.00  29.97  15.13  11.39
1866.0  30.00  29.97  15.15  11.39
1867.0  30.00  30.30  15.15  11.38
1868.0  30.00  29.97  15.14  11.37
1869.0  30.00  30.30  15.10  11.24
1870.0  30.00  29.97  15.10  11.23
1871.0  30.00  29.97  15.12  11.22
1872.0  30.00  29.97  15.17  11.34
1873.0  30.00  29.97  15.20  11.34
1874.0  30.00  29.97  15.26  11.46
1875.0  30.00  29.97  15.29  11.46
1876.0  30.00  29.97  15.35  11.58
1879.0  30.00  30.30  15.33  11.45
1880.0  30.00  29.97  15.35  11.57
1881.0  30.00  29.97  15.35  11.57
1882.0  30.00  29.97  15.36  11.57
1883.0  30.00  30.30  15.34  11.43
1884.0  30.00  29.97  15.35  11.56
1885.0  30.00  29.97  15.35  11.56
1886.0  30.00  29.97  15.38  11.68
1887.0  30.00  29.97  15.38  11.68
1888.0  30.00  30.30  15.34  11.55
1889.0  30.00  29.97  15.32  11.55
1890.0  30.00  29.97  15.32  11.54
1891.0  30.00  30.30  15.28  11.41
1892.0  30.00  29.97  15.26  11.41
1893.0  30.00  29.97  15.27  11.40
1894.0  30.00  29.97  15.30  11.53
1895.0  30.00  29.97  15.32  11.52
1896.0  30.00  29.97  15.33  11.52
1897.0  30.00  29.97  15.35  11.52
1898.0  30.00  29.97  15.40  11.65
1899.0  30.00  29.97  15.42  11.64
1900.0  30.00  29.97  15.44  11.64
1901.0  30.00  29.97  15.46  11.64
1902.0  30.00  29.97  15.48  11.64
1903.0  30.00  29.97  15.52  11.77
1904.0  30.00  29.97  15.54  11.77
1905.0  30.00  29.97  15.55  11.77
1906.0  30.00  29.97  15.58  11.90
1907.0  30.00  29.97  15.58  11.90
1908.0  30.00  29.97  15.58  11.90
1909.0  30.00  29.97  15.58  11.91
1910.0  30.00  29.97  15.58  11.91
1911.0  30.00  29.97  15.58  11.91
1912.0  30.00  29.97  15.58  11.91
1913.0  30.00  29.97  15.58  11.92
1914.0  30.00  29.97  15.58  11.92
1915.0  30.00  29.97  15.58  11.92
1916.0  30.00  29.97  15.58  11.92
1917.0  30.00  29.97  15.58  11.92
1918.0  30.00  29.97  15.58  11.93
1919.0  30.00  30.30  15.53  11.80
1920.0  30.00  29.97  15.50  11.80
1921.0  30.00  30.30  15.44  11.67
1922.0  30.00  29.97  15.40  11.67
1923.0  30.00  29.97  15.38  11.66
1924.0  30.00  29.97  15.37  11.66
1925.0  30.00  30.30  15.32  11.53
1926.0  30.00  29.97  15.30  11.53
1927.0  30.00  29.97  15.29  11.53
1928.0  30.00  30.30  15.24  11.39
1929.0  30.00  29.97  15.22  11.39
1930.0  30.00  29.97  15.22  11.38
1931.0  30.00  29.97  15.24  11.38
1932.0  30.00  30.30  15.21  11.24
1933.0  30.00  29.97  15.21  11.24
1934.0  30.00  29.97  15.25  11.36
1935.0  30.00  29.97  15.26  11.35
1936.0  30.00  29.97  15.31  11.48
1937.0  30.00  29.97  15.33  11.48
1938.0  30.00  29.97  15.35  11.47
1939.0  30.00  29.97  15.38  11.47
1940.0  30.00  29.97  15.43  11.60
1941.0  30.00  29.97  15.45  11.60
1942.0  30.00  29.97  15.47  11.60
1943.0  30.00  29.97  15.51  11.73
1944.0  30.00  29.97  15.52  11.73
1945.0  30.00  29.97  15.54  11.73
1946.0  30.00  30.30  15.50  11.60
1947.0  30.00  29.97  15.50  11.73
1948.0  30.00  29.97  15.49  11.73
1949.0  30.00  29.97  15.48  11.73
1950.0  30.00  29.97  15.47  11.73
1951.0  30.00  29.97  15.47  11.73
1952.0  30.00  29.97  15.48  11.73
1953.0  30.00  29.97  15.48  11.73
1954.0  30.00  29.97  15.49  11.73
1955.0  30.00  29.97  15.49  11.73
1956.0  30.00  29.97  15.50  11.73
1957.0  30.00  29.97  15.51  11.73
1958.0  30.00  29.97  15.52  11.73
1959.0  30.00  29.97  15.54  11.73
1960.0  30.00  29.97  15.55  11.73
1961.0  30.00  30.30  15.53  11.73
1962.0  30.00  29.97  15.50  11.73
1963.0  30.00  29.97  15.49  11.73
1964.0  30.00  29.97  15.48  11.73
1965.0  30.00  29.97  15.47  11.73
1966.0  30.00  29.97  15.47  11.73
1967.0  30.00  29.97  15.48  11.73
1968.0  30.00  29.97  15.48  11.73
1969.0  30.00  29.97  15.49  11.73
1970.0  30.00  29.97  15.49  11.73
1971.0  30.00  29.97  15.50  11.73
1972.0  30.00  29.97  15.51  11.73
1973.0  30.00  29.97  15.52  11.73
1974.0  30.00  29.97  15.54  11.74
1975.0  30.00  29.97  15.55  11.74
1976.0  30.00  29.97  15.58  11.87
1977.0  30.00  29.97  15.58  11.87
1978.0  30.00  29.97  15.58  11.87
1979.0  30.00  29.97  15.58  11.87
1980.0  30.00  29.97  15.58  11.87
1981.0  30.00  29.97  15.58  11.88
1982.0  30.00  29.97  15.58  11.88
1983.0  30.00  29.97  15.58  11.88
1984.0  30.00  30.30  15.53  11.75
1985.0  30.00  29.97  15.50  11.75
1986.0  30.00  29.97  15.49  11.75
1987.0  30.00  29.97  15.48  11.75
1988.0  30.00  29.97  15.47  11.75
1989.0  30.00  29.97  15.47  11.75
1990.0  30.00  29.97  15.48  11.75
1991.0  30.00  29.97  15.48  11.76
1992.0  30.00  29.97  15.49  11.76
1993.0  30.00  29.97  15.49  11.76
1994.0  30.00  29.97  15.50  11.76
1995.0  30.00  29.97  15.51  11.76
1996.0  30.00  30.30  15.48  11.63
1997.0  30.00  29.97  15.46  11.62
1998.0  30.00  29.97  15.45  11.62
1999.0  30.00  29.97  15.48  11.75
2000.0  30.00  29.97  15.47  11.75
2001.0  30.00  29.97  15.47  11.75
2002.0  30.00  29.97  15.48  11.75
2003.0  30.00  29.97  15.48  11.75
2004.0  30.00  29.97  15.49  11.75
2005.0  30.00  29.97  15.49  11.76
