tm     Tsp    T1     Q1    
1332.0  37.00  38.03  22.44  23.49
1333.0  37.00  37.71  22.25  23.36
1334.0  37.00  38.03  21.93  23.19
1335.0  37.00  38.03  21.61  23.02
1336.0  37.00  38.03  21.42  22.92
1337.0  37.00  38.03  21.22  22.82
1338.0  37.00  38.03  21.02  22.71
1339.0  37.00  38.03  20.82  22.61
1340.0  37.00  38.03  20.62  22.50
1341.0  37.00  38.03  20.42  22.40
1342.0  37.00  38.03  20.21  22.30
1343.0  37.00  38.03  20.01  22.20
1344.0  37.00  38.03  19.80  22.11
1345.0  37.00  38.03  19.59  22.02
1346.0  37.00  38.03  19.51  22.02
1347.0  37.00  38.03  19.43  22.01
1348.0  37.00  38.03  19.22  21.93
1349.0  37.00  38.35  19.00  21.88
1350.0  37.00  38.03  18.92  21.85
1351.0  37.00  38.35  18.71  21.78
1352.0  37.00  38.03  18.62  21.75
1353.0  37.00  38.03  18.53  21.73
1354.0  37.00  38.03  18.45  21.73
1355.0  37.00  38.03  18.36  21.73
1356.0  37.00  38.35  18.14  21.67
1357.0  37.00  38.35  17.93  21.58
1358.0  37.00  38.35  17.71  21.49
1359.0  37.00  38.35  17.48  21.39
1360.0  37.00  38.03  17.39  21.35
1361.0  37.00  38.03  17.30  21.34
1362.0  37.00  38.03  17.21  21.34
1363.0  37.00  38.03  17.11  21.35
1364.0  37.00  38.03  17.15  21.43
1365.0  37.00  38.03  17.06  21.44
1366.0  37.00  38.03  17.10  21.51
1367.0  37.00  38.03  17.01  21.52
1368.0  37.00  38.03  16.92  21.53
1369.0  37.00  38.03  16.83  21.55
1370.0  37.00  38.03  16.74  21.57
1371.0  37.00  38.03  16.78  21.67
1372.0  37.00  38.03  16.83  21.76
1373.0  37.00  38.03  16.87  21.85
1374.0  37.00  38.03  16.92  21.93
1375.0  37.00  38.03  16.83  21.93
1376.0  37.00  38.03  16.75  21.93
1377.0  37.00  38.03  16.67  21.93
1378.0  37.00  38.03  16.59  21.93
1379.0  37.00  38.03  16.50  21.93
1380.0  37.00  38.03  16.42  21.93
1381.0  37.00  37.71  16.47  21.98
1382.0  37.00  37.71  16.52  22.07
1383.0  37.00  38.03  16.44  22.11
1384.0  37.00  37.71  16.49  22.18
1385.0  37.00  37.71  16.55  22.27
1386.0  37.00  38.03  16.47  22.31
1387.0  37.00  37.71  16.53  22.38
1388.0  37.00  37.71  16.58  22.48
1389.0  37.00  37.71  16.64  22.58
1390.0  37.00  37.71  16.70  22.68
1391.0  37.00  37.71  16.76  22.78
1392.0  37.00  37.71  16.83  22.88
1393.0  37.00  37.71  16.89  22.98
1394.0  37.00  37.71  16.96  23.07
1395.0  37.00  37.71  17.03  23.16
1396.0  37.00  37.71  16.97  23.16
1397.0  37.00  37.71  16.91  23.18
1398.0  37.00  37.71  16.98  23.26
1399.0  37.00  37.71  16.92  23.27
1400.0  37.00  37.71  16.86  23.28
1401.0  37.00  37.39  17.06  23.41
1402.0  37.00  37.71  17.01  23.44
1403.0  37.00  37.71  16.95  23.46
1404.0  37.00  37.71  16.90  23.46
1405.0  37.00  37.39  16.97  23.52
1406.0  37.00  37.39  17.05  23.60
1407.0  37.00  37.39  17.13  23.70
1408.0  37.00  37.39  17.21  23.80
1409.0  37.00  37.39  17.29  23.90
1410.0  37.00  37.39  17.38  24.01
1411.0  37.00  37.39  17.46  24.11
1412.0  37.00  37.39  17.55  24.22
1413.0  37.00  37.39  17.64  24.32
1414.0  37.00  37.39  17.73  24.42
1415.0  37.00  37.39  17.82  24.52
1416.0  37.00  37.39  17.79  24.54
1417.0  37.00  37.39  17.88  24.64
1418.0  37.00  37.39  17.98  24.73
1419.0  37.00  37.39  18.08  24.81
1420.0  37.00  37.39  18.05  24.81
1421.0  37.00  37.39  18.02  24.81
1422.0  37.00  37.06  18.12  24.87
1423.0  37.00  37.06  18.22  24.95
1424.0  37.00  37.06  18.32  25.05
1425.0  37.00  37.06  18.42  25.15
1426.0  37.00  37.39  18.40  25.20
1427.0  37.00  37.06  18.51  25.27
1428.0  37.00  37.06  18.62  25.37
1429.0  37.00  37.06  18.73  25.47
1430.0  37.00  37.06  18.84  25.58
1431.0  37.00  37.06  18.95  25.69
1432.0  37.00  37.06  19.07  25.80
1433.0  37.00  37.06  19.18  25.90
1434.0  37.00  37.06  19.30  26.00
1435.0  37.00  37.06  19.42  26.09
1436.0  37.00  37.06  19.54  26.18
1437.0  37.00  37.06  19.54  26.18
1438.0  37.00  37.06  19.53  26.19
1439.0  37.00  37.06  19.52  26.20
1440.0  37.00  37.06  19.52  26.20
1441.0  37.00  37.06  19.64  26.29
1442.0  37.00  37.06  19.63  26.29
1443.0  37.00  37.06  19.63  26.29
1444.0  37.00  37.06  19.62  26.29
1445.0  37.00  37.06  19.62  26.29
1446.0  37.00  37.06  19.61  26.29
1447.0  37.00  37.06  19.61  26.29
1448.0  37.00  37.06  19.60  26.29
1449.0  37.00  37.06  19.60  26.29
1450.0  37.00  37.06  19.59  26.29
1451.0  37.00  37.06  19.59  26.29
1452.0  37.00  37.06  19.58  26.29
1453.0  37.00  36.74  19.71  26.34
1454.0  37.00  37.06  19.71  26.37
1455.0  37.00  37.06  19.70  26.38
1456.0  37.00  37.06  19.70  26.39
1457.0  37.00  37.06  19.69  26.39
1458.0  37.00  37.06  19.69  26.40
1459.0  37.00  36.74  19.82  26.45
1460.0  37.00  37.06  19.82  26.48
1461.0  37.00  37.06  19.82  26.50
1462.0  37.00  37.06  19.81  26.50
1463.0  37.00  36.74  19.94  26.56
1464.0  37.00  37.06  19.94  26.58
1465.0  37.00  36.74  20.07  26.65
1466.0  37.00  36.74  20.21  26.73
1467.0  37.00  36.74  20.34  26.82
1468.0  37.00  37.06  20.21  26.79
1469.0  37.00  37.06  20.22  26.81
1470.0  37.00  37.06  20.22  26.82
1471.0  37.00  36.74  20.35  26.88
1472.0  37.00  36.74  20.49  26.96
1473.0  37.00  37.06  20.50  27.00
1474.0  37.00  36.74  20.50  26.98
1475.0  37.00  37.06  20.51  27.01
1476.0  37.00  36.74  20.65  27.07
1477.0  37.00  37.06  20.66  27.09
1478.0  37.00  36.74  20.67  27.07
1479.0  37.00  37.06  20.67  27.09
1480.0  37.00  36.74  20.68  27.06
1481.0  37.00  36.74  20.69  27.05
1482.0  37.00  37.06  20.57  27.01
1483.0  37.00  37.06  20.58  27.02
1484.0  37.00  37.06  20.58  27.02
1485.0  37.00  36.74  20.72  27.06
1486.0  37.00  36.74  20.73  27.05
1487.0  37.00  36.74  20.74  27.05
1488.0  37.00  36.74  20.88  27.14
1489.0  37.00  36.74  20.89  27.15
1490.0  37.00  36.74  21.03  27.24
1491.0  37.00  36.74  21.04  27.25
1492.0  37.00  36.74  21.18  27.35
1493.0  37.00  37.06  21.07  27.31
1494.0  37.00  37.06  21.08  27.32
1495.0  37.00  36.74  21.09  27.30
1496.0  37.00  36.74  21.10  27.30
1497.0  37.00  36.74  21.25  27.39
1498.0  37.00  36.74  21.39  27.48
1499.0  37.00  37.06  21.41  27.51
1500.0  37.00  36.74  21.42  27.48
1501.0  37.00  36.74  21.44  27.46
1502.0  37.00  36.74  21.45  27.45
1503.0  37.00  36.74  21.47  27.45
1504.0  37.00  37.06  21.35  27.40
1505.0  37.00  37.06  21.23  27.32
1506.0  37.00  36.74  21.25  27.29
1507.0  37.00  37.06  21.13  27.23
1508.0  37.00  37.06  21.14  27.24
1509.0  37.00  37.06  21.15  27.23
1510.0  37.00  37.06  21.03  27.12
1511.0  37.00  37.06  20.91  27.02
1512.0  37.00  36.74  20.91  26.97
1513.0  37.00  37.06  20.79  26.90
1514.0  37.00  37.06  20.79  26.89
1515.0  37.00  37.06  20.67  26.79
1516.0  37.00  37.06  20.54  26.68
1517.0  37.00  37.06  20.41  26.59
1518.0  37.00  37.06  20.28  26.50
1519.0  37.00  37.06  20.28  26.49
1520.0  37.00  37.06  20.28  26.49
1521.0  37.00  37.06  20.15  26.40
1522.0  37.00  37.06  20.14  26.40
1523.0  37.00  37.06  20.14  26.40
1524.0  37.00  37.06  20.14  26.39
1525.0  37.00  37.06  20.13  26.38
1526.0  37.00  37.06  20.13  26.38
1527.0  37.00  37.06  20.00  26.29
1528.0  37.00  37.06  19.99  26.29
1529.0  37.00  37.06  19.99  26.29
1530.0  37.00  37.06  19.98  26.29
1531.0  37.00  37.06  19.97  26.29
1532.0  37.00  37.06  19.97  26.29
1533.0  37.00  37.06  19.96  26.29
1534.0  37.00  37.06  19.96  26.29
1535.0  37.00  37.06  19.95  26.29
1536.0  37.00  37.06  19.95  26.29
1537.0  37.00  37.06  19.94  26.29
1538.0  37.00  37.06  19.94  26.29
1539.0  37.00  36.74  20.06  26.34
1540.0  37.00  37.06  20.06  26.37
1541.0  37.00  37.06  20.06  26.38
1542.0  37.00  37.06  20.05  26.39
1543.0  37.00  37.06  20.05  26.39
1544.0  37.00  37.06  20.05  26.40
1545.0  37.00  37.06  20.04  26.40
1546.0  37.00  37.06  20.04  26.40
1547.0  37.00  37.06  20.04  26.40
1548.0  37.00  37.06  20.03  26.40
1549.0  37.00  37.06  20.03  26.40
1550.0  37.00  37.06  20.03  26.40
1551.0  37.00  37.06  20.02  26.39
1552.0  37.00  37.06  20.02  26.38
1553.0  37.00  37.06  20.02  26.38
1554.0  37.00  37.06  19.88  26.29
1555.0  37.00  37.06  19.88  26.29
1556.0  37.00  36.74  20.00  26.34
1557.0  37.00  37.06  20.00  26.37
1558.0  37.00  37.06  20.00  26.38
1559.0  37.00  37.06  19.99  26.39
1560.0  37.00  37.06  19.99  26.39
1561.0  37.00  37.06  19.99  26.40
1562.0  37.00  36.74  20.11  26.45
1563.0  37.00  37.06  20.11  26.48
1564.0  60.00  37.06  29.43  37.55
1565.0  60.00  37.06  38.88  51.84
1566.0  60.00  37.06  48.44  65.28
1567.0  60.00  37.06  58.13  76.32
1568.0  60.00  37.06  67.94  84.66
1569.0  60.00  37.06  77.88  90.68
1570.0  60.00  37.06  87.93  95.00
1571.0  60.00  37.06  97.98  98.17
1572.0  60.00  37.06 100.00 100.00
1573.0  60.00  37.06 100.00 100.00
1574.0  60.00  37.39 100.00 100.00
1575.0  60.00  37.39 100.00 100.00
1576.0  60.00  37.39 100.00 100.00
1577.0  60.00  37.71 100.00 100.00
1578.0  60.00  37.71 100.00 100.00
1579.0  60.00  38.03 100.00 100.00
1580.0  60.00  38.03 100.00 100.00
1581.0  60.00  38.35 100.00 100.00
1582.0  60.00  38.35 100.00 100.00
1583.0  60.00  38.68 100.00 100.00
1584.0  60.00  38.68 100.00 100.00
1585.0  60.00  39.00 100.00 100.00
1586.0  60.00  39.32 100.00 100.00
1587.0  60.00  39.32 100.00 100.00
1588.0  60.00  39.64 100.00 100.00
1589.0  60.00  39.64 100.00 100.00
1590.0  60.00  39.97 100.00 100.00
1591.0  60.00  40.29 100.00 100.00
1592.0  60.00  40.29 100.00 100.00
1593.0  60.00  40.61 100.00 100.00
1594.0  60.00  40.93 100.00 100.00
1595.0  60.00  40.93 100.00 100.00
1596.0  60.00  41.58 100.00 100.00
1597.0  60.00  41.58 100.00 100.00
1598.0  60.00  41.90 100.00 100.00
1599.0  60.00  42.22 100.00 100.00
1600.0  60.00  42.22 100.00 100.00
1601.0  60.00  42.54 100.00 100.00
1602.0  60.00  42.87 100.00 100.00
1603.0  60.00  43.19 100.00 100.00
1604.0  60.00  43.19 100.00 100.00
1605.0  60.00  43.51 100.00 100.00
1606.0  60.00  43.83 100.00 100.00
1607.0  60.00  44.16 100.00 100.00
1608.0  60.00  44.48 100.00 100.00
1609.0  60.00  44.80 100.00 100.00
1610.0  60.00  44.80 100.00 100.00
1611.0  60.00  45.12 100.00 100.00
1612.0  60.00  45.44 100.00 100.00
1613.0  60.00  45.44 100.00 100.00
1614.0  60.00  45.77 100.00 100.00
1615.0  60.00  46.09 100.00 100.00
1616.0  60.00  46.41 100.00 100.00
1617.0  60.00  46.41 100.00 100.00
1618.0  60.00  46.73 100.00 100.00
1619.0  60.00  47.06 100.00 100.00
1620.0  60.00  47.38 100.00 100.00
1621.0  60.00  47.70 100.00 100.00
1622.0  60.00  47.70 100.00  99.88
1623.0  60.00  48.34 100.00  99.48
1624.0  60.00  48.34 100.00  99.09
1625.0  60.00  48.67 100.00  98.66
1626.0  60.00  48.99 100.00  98.22
1627.0  60.00  48.99 100.00  97.78
1628.0  60.00  49.31 100.00  97.31
1629.0  60.00  49.63  98.51  96.82
1630.0  60.00  49.96  97.91  96.32
1631.0  60.00  49.96  97.43  95.82
1632.0  60.00  50.28  96.79  95.29
1633.0  60.00  50.60  96.13  94.75
1634.0  60.00  50.60  95.59  94.23
1635.0  60.00  50.92  95.02  93.71
1636.0  60.00  51.25  94.44  93.18
1637.0  60.00  51.57  93.71  92.60
1638.0  60.00  51.57  93.21  92.08
1639.0  60.00  51.89  92.57  91.52
1640.0  60.00  52.21  91.91  90.95
1641.0  60.00  52.21  91.37  90.40
1642.0  60.00  52.53  90.67  89.82
1643.0  60.00  52.86  89.96  89.23
1644.0  60.00  52.86  89.35  88.67
1645.0  60.00  53.18  88.74  88.10
1646.0  60.00  53.18  88.10  87.53
1647.0  60.00  53.50  87.44  86.97
1648.0  60.00  53.82  86.77  86.40
1649.0  60.00  53.82  86.08  85.81
1650.0  60.00  54.15  85.38  85.24
1651.0  60.00  54.47  84.66  84.65
1652.0  60.00  54.47  84.05  84.10
1653.0  60.00  54.47  83.42  83.55
1654.0  60.00  54.79  82.78  83.01
1655.0  60.00  55.11  82.12  82.47
1656.0  60.00  55.44  81.32  81.87
1657.0  60.00  55.44  80.63  81.30
1658.0  60.00  55.44  80.06  80.78
1659.0  60.00  55.76  79.34  80.22
1660.0  60.00  56.08  78.61  79.66
1661.0  60.00  56.08  77.86  79.09
1662.0  60.00  56.08  77.23  78.56
1663.0  60.00  56.40  76.58  78.05
1664.0  60.00  56.40  75.92  77.53
1665.0  60.00  56.72  75.24  77.03
1666.0  60.00  56.72  74.69  76.55
1667.0  60.00  56.72  74.12  76.08
1668.0  60.00  57.05  73.40  75.58
1669.0  60.00  57.05  72.81  75.12
1670.0  60.00  57.37  72.20  74.67
1671.0  60.00  57.37  71.71  74.25
1672.0  60.00  57.37  71.21  73.84
1673.0  60.00  57.69  70.57  73.39
1674.0  60.00  57.69  70.05  72.98
1675.0  60.00  58.01  69.52  72.57
1676.0  60.00  58.01  68.97  72.15
1677.0  60.00  58.01  68.42  71.73
1678.0  60.00  58.01  67.99  71.37
1679.0  60.00  58.34  67.42  70.97
1680.0  60.00  58.34  66.97  70.61
1681.0  60.00  58.34  66.51  70.24
1682.0  60.00  58.66  65.91  69.84
1683.0  60.00  58.66  65.43  69.48
1684.0  60.00  58.66  64.94  69.12
1685.0  60.00  58.66  64.58  68.82
1686.0  60.00  58.66  64.20  68.52
1687.0  60.00  58.98  63.69  68.19
1688.0  60.00  58.98  63.31  67.89
1689.0  60.00  58.98  62.91  67.60
1690.0  60.00  59.30  62.51  67.32
1691.0  60.00  59.30  62.10  67.01
1692.0  60.00  59.30  61.69  66.70
1693.0  60.00  59.30  61.26  66.40
1694.0  60.00  59.30  60.97  66.16
1695.0  60.00  59.30  60.66  65.93
1696.0  60.00  59.30  60.35  65.70
1697.0  60.00  59.63  60.04  65.49
1698.0  60.00  59.63  59.72  65.26
1699.0  60.00  59.63  59.40  65.02
1700.0  60.00  59.63  59.07  64.78
1701.0  60.00  59.63  58.73  64.55
1702.0  60.00  59.63  58.52  64.39
1703.0  60.00  59.63  58.31  64.23
1704.0  60.00  59.63  58.10  64.08
1705.0  60.00  59.63  58.01  63.99
1706.0  60.00  59.95  57.79  63.86
1707.0  60.00  59.95  57.56  63.70
1708.0  60.00  59.95  57.33  63.54
1709.0  60.00  59.95  57.10  63.37
1710.0  60.00  59.95  56.87  63.21
1711.0  60.00  59.95  56.63  63.05
1712.0  60.00  59.95  56.52  62.96
1713.0  60.00  59.95  56.41  62.87
1714.0  60.00  59.95  56.29  62.78
1715.0  60.00  59.95  56.18  62.70
1716.0  60.00  59.95  56.06  62.61
1717.0  60.00  59.95  55.94  62.52
1718.0  60.00  59.95  55.82  62.44
1719.0  60.00  59.95  55.69  62.37
1720.0  60.00  60.27  55.44  62.25
1721.0  60.00  59.95  55.44  62.23
1722.0  60.00  59.95  55.44  62.22
1723.0  60.00  59.95  55.45  62.21
1724.0  60.00  59.95  55.45  62.21
1725.0  60.00  60.27  55.32  62.16
1726.0  60.00  59.95  55.32  62.14
1727.0  60.00  59.95  55.32  62.12
1728.0  60.00  59.95  55.32  62.12
1729.0  60.00  59.95  55.32  62.12
1730.0  60.00  59.95  55.32  62.12
1731.0  60.00  59.95  55.32  62.12
1732.0  60.00  59.95  55.32  62.13
1733.0  60.00  59.95  55.33  62.13
1734.0  60.00  59.95  55.33  62.14
1735.0  60.00  59.95  55.46  62.21
1736.0  60.00  59.95  55.46  62.22
1737.0  60.00  59.95  55.46  62.22
1738.0  60.00  59.95  55.46  62.23
1739.0  60.00  59.95  55.47  62.23
1740.0  60.00  59.95  55.60  62.30
1741.0  60.00  59.95  55.60  62.30
1742.0  60.00  59.95  55.61  62.30
1743.0  60.00  59.95  55.61  62.30
1744.0  60.00  59.95  55.62  62.30
1745.0  60.00  59.95  55.62  62.30
1746.0  60.00  59.95  55.63  62.30
1747.0  60.00  59.95  55.63  62.30
1748.0  60.00  59.95  55.63  62.30
1749.0  60.00  59.95  55.64  62.30
1750.0  60.00  59.95  55.64  62.30
1751.0  60.00  59.95  55.65  62.30
1752.0  60.00  59.95  55.65  62.30
1753.0  60.00  59.95  55.65  62.30
1754.0  60.00  59.95  55.66  62.30
1755.0  60.00  59.95  55.66  62.30
1756.0  60.00  59.95  55.67  62.30
1757.0  60.00  59.95  55.67  62.30
1758.0  60.00  59.95  55.68  62.30
1759.0  60.00  59.95  55.68  62.30
1760.0  60.00  59.95  55.68  62.30
1761.0  60.00  59.95  55.69  62.30
1762.0  60.00  59.95  55.69  62.30
1763.0  60.00  59.95  55.70  62.30
1764.0  60.00  59.95  55.70  62.30
1765.0  60.00  59.95  55.70  62.30
1766.0  60.00  59.63  55.84  62.35
1767.0  60.00  59.95  55.85  62.37
1768.0  60.00  59.63  55.98  62.43
1769.0  60.00  59.63  56.12  62.51
1770.0  60.00  59.63  56.26  62.60
1771.0  60.00  59.63  56.40  62.69
1772.0  60.00  59.63  56.55  62.78
1773.0  60.00  59.63  56.69  62.87
1774.0  60.00  59.63  56.84  62.96
1775.0  60.00  59.63  56.99  63.05
1776.0  60.00  59.63  57.14  63.14
1777.0  60.00  59.63  57.29  63.22
1778.0  60.00  59.63  57.44  63.30
1779.0  60.00  59.63  57.60  63.38
1780.0  60.00  59.63  57.75  63.45
1781.0  60.00  59.63  57.78  63.46
1782.0  60.00  59.63  57.94  63.52
1783.0  60.00  59.63  57.97  63.52
1784.0  60.00  59.63  58.00  63.52
1785.0  60.00  59.63  58.03  63.52
1786.0  60.00  59.63  58.06  63.52
1787.0  60.00  59.63  58.09  63.52
1788.0  60.00  59.63  58.12  63.52
1789.0  60.00  59.63  58.15  63.52
1790.0  60.00  59.63  58.18  63.52
1791.0  60.00  59.63  58.21  63.52
1792.0  60.00  59.63  58.24  63.52
1793.0  60.00  59.63  58.27  63.52
1794.0  60.00  59.63  58.30  63.52
1795.0  60.00  59.63  58.33  63.52
1796.0  60.00  59.63  58.36  63.52
1797.0  60.00  59.63  58.39  63.52
1798.0  60.00  59.63  58.42  63.52
1799.0  60.00  59.63  58.45  63.52
1800.0  60.00  59.63  58.48  63.52
