tm     Tsp    T1     Q1    
1550.0  30.00  30.62   8.59 
1551.0  30.00  30.62   8.79 
1552.1  30.00  30.30   9.12 
1553.0  30.00  30.30   9.32 
1554.0  30.00  30.30   9.53 
1555.1  30.00  30.30   9.74 
1556.0  30.00  30.30   9.95 
1557.1  30.00  30.30  10.17 
1558.0  30.00  29.97  10.52 
1559.1  30.00  29.97  10.74 
1560.0  30.00  29.97  10.97 
1561.0  30.00  29.97  11.21 
1562.0  30.00  29.97  11.44 
1563.0  30.00  29.97  11.68 
1564.0  30.00  29.97  11.92 
1565.0  30.00  29.97  12.17 
1566.1  30.00  29.97  12.42 
1567.0  30.00  29.97  12.54 
1568.0  30.00  29.65  12.80 
1569.0  30.00  29.65  13.05 
1570.0  30.00  29.65  13.32 
1571.0  30.00  29.65  13.58 
1572.1  30.00  29.65  13.85 
1573.1  30.00  29.65  13.99 
1574.0  30.00  29.65  14.13 
1575.1  30.00  29.65  14.28 
1576.0  30.00  29.65  14.43 
1577.0  30.00  29.65  14.57 
1578.0  30.00  29.65  14.72 
1579.1  30.00  29.65  14.87 
1580.0  30.00  29.65  15.03 
1581.0  30.00  29.65  15.18 
1582.1  30.00  29.65  15.34 
1583.0  30.00  29.65  15.37 
1584.1  30.00  29.33  15.53 
1585.0  30.00  29.33  15.69 
1586.0  30.00  29.65  15.72 
1587.0  30.00  29.65  15.75 
1588.0  30.00  29.33  15.91 
1589.1  30.00  29.33  16.08 
1590.0  30.00  29.65  16.11 
1591.0  30.00  29.33  16.28 
1592.0  30.00  29.65  16.31 
1593.0  30.00  29.65  16.35 
1594.1  30.00  29.65  16.38 
1595.0  30.00  29.33  16.55 
1596.1  30.00  29.65  16.59 
1597.0  30.00  29.33  16.76 
1598.1  30.00  29.33  16.93 
1599.1  30.00  29.33  16.97 
1600.0  30.00  29.33  17.01 
1601.0  30.00  29.65  17.05 
1602.0  30.00  29.65  17.10 
1603.0  30.00  29.33  17.14 
1604.1  30.00  29.65  17.05 
1605.1  30.00  29.65  17.09 
1606.0  30.00  29.33  17.13 
1607.1  30.00  29.33  17.30 
1608.0  30.00  29.65  17.34 
1609.0  30.00  29.33  17.51 
1610.1  30.00  29.65  17.43 
1611.1  30.00  29.65  17.47 
1612.0  30.00  29.33  17.51 
1613.1  30.00  29.33  17.55 
1614.1  30.00  29.65  17.46 
1615.0  30.00  29.65  17.37 
1616.0  30.00  29.65  17.41 
1617.0  30.00  29.65  17.45 
1618.0  30.00  29.65  17.35 
1619.0  30.00  29.65  17.39 
1620.1  30.00  29.65  17.43 
1621.1  30.00  29.65  17.33 
1622.1  30.00  29.65  17.24 
1623.1  30.00  29.65  17.27 
1624.0  30.00  29.65  17.17 
1625.1  30.00  29.65  17.20 
1626.1  30.00  29.65  17.24 
1627.1  30.00  29.65  17.14 
1628.1  30.00  29.65  17.03 
1629.1  30.00  29.65  17.06 
1630.1  30.00  29.65  17.09 
1631.1  30.00  29.65  17.12 
1632.1  30.00  29.65  17.15 
1633.1  30.00  29.65  17.17 
1634.1  30.00  29.65  17.20 
1635.1  30.00  29.65  17.23 
1636.1  30.00  29.65  17.26 
1637.1  30.00  29.65  17.29 
1638.0  30.00  29.65  17.31 
1639.1  30.00  29.97  17.21 
1640.0  30.00  29.65  17.24 
1641.0  30.00  29.97  17.13 
1642.1  30.00  29.65  17.16 
1643.1  30.00  29.65  17.18 
1644.1  30.00  29.97  17.08 
1645.1  30.00  29.65  17.10 
1646.0  30.00  29.65  17.12 
1647.0  30.00  29.97  17.01 
1648.0  30.00  29.65  17.03 
1649.0  30.00  29.97  16.92 
1650.0  30.00  29.97  16.81 
1651.1  30.00  29.65  16.83 
1652.1  30.00  29.97  16.72 
1653.1  30.00  29.97  16.60 
1654.0  30.00  29.97  16.62 
1655.0  30.00  29.97  16.50 
1656.0  30.00  29.97  16.51 
1657.1  30.00  29.97  16.39 
1658.0  30.00  29.97  16.27 
1659.0  30.00  29.97  16.28 
1660.0  30.00  29.97  16.16 
1661.1  30.00  29.97  16.04 
1662.0  30.00  29.97  16.04 
1663.1  30.00  29.97  15.92 
1664.1  30.00  29.97  15.92 
1665.0  30.00  29.97  15.93 
1666.1  30.00  29.97  15.80 
1667.0  30.00  29.97  15.80 
1668.0  30.00  29.97  15.80 
1669.0  30.00  29.97  15.81 
1670.0  30.00  29.97  15.81 
1671.1  30.00  29.97  15.81 
1672.0  30.00  29.97  15.81 
1673.0  30.00  29.97  15.81 
1674.0  30.00  29.97  15.82 
1675.0  30.00  29.97  15.82 
1676.1  30.00  29.97  15.82 
1677.0  30.00  29.97  15.82 
1678.0  30.00  29.97  15.82 
1679.0  30.00  29.97  15.83 
1680.0  30.00  29.97  15.83 
1681.0  30.00  29.97  15.83 
1682.1  30.00  29.97  15.83 
1683.0  30.00  29.97  15.83 
1684.0  30.00  29.97  15.84 
1685.0  30.00  29.97  15.84 
1686.1  30.00  29.97  15.84 
1687.1  30.00  29.97  15.84 
1688.0  30.00  29.97  15.85 
1689.1  30.00  29.97  15.85 
1690.0  30.00  29.97  15.85 
1691.0  30.00  29.97  15.85 
1692.0  30.00  29.97  15.85 
1693.0  30.00  29.97  15.86 
1694.0  30.00  29.97  15.86 
1695.0  30.00  29.97  15.86 
1696.1  30.00  29.97  15.86 
1697.0  30.00  29.97  15.86 
1698.0  30.00  29.97  15.87 
1699.0  30.00  29.97  15.87 
1700.1  30.00  29.97  15.87 
1701.0  30.00  29.97  15.87 
1702.0  30.00  29.97  15.87 
1703.0  30.00  29.97  15.88 
1704.1  30.00  29.97  15.88 
1705.0  30.00  29.97  15.88 
1706.0  30.00  29.97  15.88 
1707.0  30.00  29.97  15.88 
1708.1  30.00  29.97  15.89 
1709.1  30.00  29.97  15.89 
1710.0  30.00  29.97  15.89 
1711.0  30.00  29.97  15.89 
1712.0  30.00  29.97  15.90 
1713.0  30.00  29.97  15.90 
1714.1  30.00  29.97  15.90 
1715.0  30.00  29.97  15.90 
1716.1  30.00  29.97  15.90 
1717.1  30.00  29.97  15.91 
1718.0  30.00  29.97  15.91 
1719.1  30.00  29.97  15.91 
1720.0  30.00  29.97  15.91 
1721.1  30.00  29.97  15.91 
1722.0  30.00  29.97  15.92 
1723.0  30.00  30.30  15.79 
1724.0  30.00  29.97  15.79 
1725.1  30.00  29.97  15.79 
1726.1  30.00  29.97  15.79 
1727.0  30.00  29.97  15.79 
1728.1  30.00  30.30  15.66 
1729.0  30.00  30.30  15.53 
1730.0  30.00  30.30  15.39 
1731.0  30.00  29.97  15.39 
1732.1  30.00  30.30  15.25 
1733.0  30.00  29.97  15.25 
1734.1  30.00  30.30  15.11 
1735.1  30.00  30.30  14.97 
1736.0  30.00  29.97  14.96 
1737.0  30.00  30.30  14.82 
1738.0  30.00  30.30  14.81 
1739.0  30.00  30.30  14.67 
1740.0  30.00  30.30  14.52 
1741.0  30.00  30.30  14.38 
1742.0  30.00  30.30  14.23 
1743.0  30.00  30.30  14.21 
1744.0  30.00  30.30  14.19 
1745.0  30.00  29.97  14.30 
1746.0  30.00  29.97  14.29 
1747.0  30.00  29.97  14.40 
1748.0  30.00  29.97  14.39 
1749.0  30.00  30.30  14.37 
1750.0  30.00  30.30  14.36 
1751.0  30.00  29.97  14.34 
1752.0  30.00  29.97  14.46 
1753.0  30.00  30.30  14.44 
1754.1  30.00  30.30  14.43 
1755.0  30.00  30.30  14.42 
1756.1  30.00  29.97  14.53 
1757.0  30.00  29.97  14.65 
1758.1  30.00  29.97  14.77 
1759.1  30.00  29.97  14.89 
1760.0  30.00  29.97  14.89 
1761.1  30.00  29.97  14.88 
1762.0  30.00  29.97  14.88 
1763.0  30.00  29.97  14.87 
1764.0  30.00  29.97  14.99 
1765.1  30.00  29.97  15.12 
1766.0  30.00  30.30  14.99 
1767.0  30.00  29.97  14.98 
1768.0  30.00  29.97  15.11 
1769.1  30.00  29.97  15.23 
1770.1  30.00  29.97  15.36 
1771.0  30.00  29.97  15.36 
1772.0  30.00  29.97  15.36 
1773.0  30.00  29.97  15.36 
1774.0  30.00  29.97  15.36 
1775.1  30.00  29.97  15.36 
1776.0  30.00  29.97  15.37 
1777.1  30.00  29.97  15.37 
1778.0  30.00  29.97  15.37 
1779.0  30.00  29.97  15.37 
1780.0  30.00  29.97  15.37 
1781.0  30.00  29.97  15.50 
1782.1  30.00  29.97  15.50 
1783.0  30.00  29.97  15.50 
1784.1  30.00  29.97  15.50 
1785.0  30.00  29.97  15.51 
1786.0  30.00  29.97  15.51 
1787.0  30.00  29.97  15.51 
1788.1  30.00  29.97  15.51 
1789.0  30.00  29.97  15.51 
1790.0  30.00  30.30  15.39 
1791.0  30.00  29.97  15.39 
1792.0  30.00  29.97  15.39 
1793.1  30.00  29.97  15.39 
1794.0  30.00  29.97  15.39 
1795.0  30.00  29.97  15.39 
1796.0  30.00  29.97  15.39 
1797.0  30.00  29.97  15.39 
1798.1  30.00  29.97  15.39 
1799.0  30.00  29.97  15.39 
1800.1  30.00  29.97  15.39 
1801.1  30.00  29.97  15.39 
1802.0  30.00  29.97  15.39 
1803.0  30.00  29.97  15.39 
1804.0  30.00  29.97  15.39 
1805.0  30.00  29.97  15.52 
1806.1  30.00  29.97  15.52 
1807.0  30.00  29.97  15.53 
1808.1  30.00  29.97  15.53 
1809.0  30.00  29.97  15.53 
1810.1  30.00  29.97  15.53 
1811.0  30.00  29.97  15.53 
1812.0  30.00  29.97  15.54 
1813.1  30.00  29.97  15.54 
1814.0  30.00  29.97  15.54 
1815.0  30.00  29.97  15.54 
1816.0  30.00  29.97  15.55 
1817.0  30.00  29.97  15.55 
1818.1  30.00  29.97  15.55 
1819.0  30.00  29.97  15.55 
1820.0  30.00  29.97  15.55 
1821.0  30.00  29.97  15.56 
1822.1  30.00  29.97  15.56 
1823.1  30.00  29.97  15.56 
1824.0  30.00  29.97  15.56 
1825.0  30.00  29.97  15.56 
1826.0  30.00  29.97  15.57 
1827.1  30.00  29.97  15.57 
1828.0  30.00  29.97  15.57 
1829.1  30.00  29.97  15.57 
1830.0  30.00  29.97  15.57 
1831.0  30.00  29.97  15.58 
1832.0  30.00  29.97  15.58 
1833.0  30.00  29.97  15.58 
1834.1  30.00  29.97  15.58 
1835.0  30.00  29.97  15.58 
1836.0  30.00  29.97  15.59 
1837.0  30.00  29.97  15.59 
1838.0  30.00  29.97  15.59 
1839.1  30.00  29.97  15.59 
1840.0  30.00  29.97  15.60 
1841.0  30.00  29.97  15.60 
1842.0  30.00  29.97  15.60 
1843.0  30.00  29.97  15.60 
1844.1  30.00  30.30  15.47 
1845.0  30.00  29.97  15.47 
1846.1  30.00  29.97  15.47 
1847.1  30.00  29.97  15.47 
1848.0  30.00  29.97  15.47 
1849.1  30.00  29.97  15.47 
1850.0  30.00  29.97  15.48 
1851.0  30.00  29.97  15.48 
1852.1  30.00  29.97  15.48 
1853.0  30.00  29.97  15.48 
1854.1  30.00  29.97  15.48 
1855.0  30.00  29.97  15.48 
1856.0  30.00  29.97  15.48 
1857.0  30.00  29.97  15.48 
1858.0  30.00  29.97  15.48 
1859.0  30.00  29.97  15.61 
1860.0  30.00  29.97  15.61 
1861.0  30.00  29.97  15.61 
1862.1  30.00  29.97  15.62 
1863.0  30.00  29.97  15.62 
1864.0  30.00  29.97  15.62 
1865.0  30.00  29.97  15.62 
1866.0  30.00  29.97  15.62 
1867.1  30.00  29.97  15.63 
1868.0  30.00  30.30  15.50 
1869.1  30.00  29.97  15.50 
1870.0  30.00  29.97  15.50 
1871.0  30.00  29.97  15.50 
1872.1  30.00  29.97  15.50 
1873.0  30.00  30.30  15.37 
1874.0  30.00  29.97  15.37 
1875.0  30.00  30.30  15.24 
1876.0  30.00  29.97  15.23 
1877.1  30.00  29.97  15.23 
1878.1  30.00  29.97  15.23 
1879.0  30.00  29.97  15.22 
1880.0  30.00  29.97  15.22 
1881.1  30.00  29.97  15.22 
1882.0  30.00  30.30  15.08 
1883.1  30.00  29.97  15.21 
1884.0  30.00  29.97  15.21 
1885.0  30.00  29.97  15.20 
1886.1  30.00  29.97  15.20 
1887.0  30.00  29.97  15.20 
1888.1  30.00  29.97  15.32 
1889.0  30.00  29.97  15.32 
1890.0  30.00  29.97  15.45 
1891.0  30.00  29.97  15.45 
1892.1  30.00  29.97  15.45 
1893.0  30.00  29.97  15.45 
1894.0  30.00  29.97  15.45 
1895.1  30.00  29.97  15.45 
1896.0  30.00  29.97  15.45 
1897.0  30.00  29.97  15.59 
1898.0  30.00  29.97  15.59 
1899.0  30.00  29.97  15.59 
1900.0  30.00  29.97  15.59 
1901.0  30.00  29.97  15.59 
1902.0  30.00  29.97  15.60 
1903.1  30.00  29.97  15.60 
1904.0  30.00  29.97  15.60 
1905.1  30.00  29.97  15.60 
1906.1  30.00  29.97  15.60 
1907.0  30.00  29.97  15.61 
1908.1  30.00  29.97  15.61 
1909.0  30.00  29.97  15.61 
1910.0  30.00  29.97  15.61 
1911.0  30.00  30.30  15.48 
1912.0  30.00  29.97  15.48 
1913.1  30.00  29.97  15.48 
1914.1  30.00  29.97  15.49 
1915.0  30.00  29.97  15.49 
1916.1  30.00  29.97  15.49 
1917.1  30.00  30.30  15.36 
1918.1  30.00  29.97  15.35 
1919.0  30.00  30.30  15.22 
1920.0  30.00  29.97  15.22 
1921.0  30.00  29.97  15.22 
1922.0  30.00  30.30  15.08 
1923.1  30.00  29.97  15.08 
1924.0  30.00  29.97  15.07 
1925.1  30.00  29.97  15.07 
1926.1  30.00  29.97  15.19 
1927.0  30.00  29.97  15.19 
1928.0  30.00  29.97  15.19 
1929.0  30.00  29.97  15.18 
1930.1  30.00  29.97  15.18 
1931.0  30.00  29.97  15.18 
1932.1  30.00  29.97  15.31 
1933.0  30.00  29.97  15.30 
1934.1  30.00  29.97  15.43 
1935.0  30.00  29.97  15.43 
1936.0  30.00  29.97  15.43 
1937.0  30.00  29.97  15.57 
1938.0  30.00  29.97  15.57 
1939.1  30.00  29.97  15.57 
1940.0  30.00  29.97  15.57 
1941.0  30.00  29.97  15.57 
1942.0  30.00  29.97  15.58 
1943.0  30.00  29.97  15.58 
1944.0  30.00  30.30  15.45 
1945.0  30.00  29.97  15.45 
1946.1  30.00  29.97  15.45 
1947.0  30.00  29.97  15.45 
1948.1  30.00  29.97  15.45 
1949.1  30.00  29.97  15.45 
1950.1  30.00  29.97  15.45 
1951.0  30.00  29.97  15.45 
1952.1  30.00  29.97  15.45 
1953.1  30.00  29.97  15.45 
1954.0  30.00  29.97  15.45 
1955.0  30.00  29.97  15.45 
1956.0  30.00  30.30  15.32 
1957.1  30.00  29.97  15.32 
1958.0  30.00  29.97  15.32 
1959.0  30.00  29.97  15.45 
1960.0  30.00  29.97  15.45 
1961.1  30.00  29.97  15.45 
1962.0  30.00  29.97  15.45 
1963.0  30.00  29.97  15.45 
1964.1  30.00  29.97  15.45 
1965.0  30.00  29.97  15.45 
1966.0  30.00  29.97  15.45 
1967.0  30.00  30.30  15.32 
1968.1  30.00  29.97  15.32 
1969.0  30.00  29.97  15.32 
1970.1  30.00  29.97  15.32 
1971.0  30.00  29.97  15.45 
1972.0  30.00  29.97  15.45 
1973.0  30.00  29.97  15.45 
1974.0  30.00  29.97  15.45 
1975.0  30.00  29.97  15.45 
1976.1  30.00  29.97  15.45 
1977.1  30.00  29.97  15.45 
1978.1  30.00  29.97  15.45 
1979.0  30.00  29.97  15.45 
1980.1  30.00  29.97  15.45 
1981.1  30.00  29.97  15.45 
1982.0  30.00  29.97  15.58 
1983.0  30.00  29.97  15.58 
1984.0  30.00  29.97  15.59 
1985.1  30.00  29.97  15.59 
1986.1  30.00  29.97  15.59 
1987.0  30.00  29.97  15.59 
1988.1  30.00  29.97  15.59 
1989.0  30.00  29.97  15.60 
1990.1  30.00  29.97  15.60 
1991.0  30.00  29.97  15.60 
1992.0  30.00  29.97  15.60 
1993.1  30.00  30.30  15.47 
1994.0  30.00  29.97  15.48 
1995.0  30.00  29.97  15.48 
1996.1  30.00  30.30  15.35 
1997.1  30.00  29.97  15.34 
1998.0  30.00  29.97  15.34 
1999.1  30.00  29.97  15.34 
2000.0  30.00  29.97  15.34 
2001.0  30.00  29.97  15.34 
2002.0  30.00  30.30  15.21 
2003.0  30.00  29.97  15.20 
2004.1  30.00  30.30  15.07 
2005.0  30.00  29.97  15.06 
2006.1  30.00  29.97  15.06 
2007.0  30.00  29.97  15.06 
2008.0  30.00  29.97  15.18 
2009.0  30.00  30.30  15.05 
2010.0  30.00  29.97  15.04 
2011.0  30.00  29.97  15.17 
2012.0  30.00  29.97  15.17 
2013.1  30.00  29.97  15.16 
2014.0  30.00  29.97  15.16 
2015.0  30.00  29.97  15.16 
2016.0  30.00  29.97  15.15 
2017.1  30.00  29.97  15.28 
2018.1  30.00  29.97  15.28 
2019.0  30.00  29.97  15.41 
2020.0  30.00  29.97  15.41 
2021.0  30.00  29.97  15.41 
2022.0  30.00  29.97  15.41 
2023.0  30.00  29.97  15.41 
2024.1  30.00  29.97  15.54 
2025.1  30.00  29.97  15.54 
2026.0  30.00  29.97  15.55 
2027.0  30.00  30.30  15.42 
2028.1  46.00  29.97  21.90 
2029.0  46.00  29.97  28.47 
2030.1  46.00  29.97  35.13 
2031.0  46.00  29.97  41.87 
2032.0  46.00  30.30  48.57 
2033.0  46.00  30.30  55.35 
2034.1  46.00  30.30  62.21 
2035.0  46.00  29.97  69.29 
2036.0  46.00  30.30  76.32 
2037.0  46.00  30.30  83.44 
2038.1  46.00  30.30  90.64 
2039.0  46.00  30.30  97.92 
2040.0  46.00  30.62 100.00 
2041.0  46.00  30.62 100.00 
2042.0  46.00  30.62 100.00 
2043.1  46.00  30.94 100.00 
2044.0  46.00  30.94 100.00 
2045.0  46.00  31.26 100.00 
2046.1  46.00  31.26 100.00 
2047.1  46.00  31.59 100.00 
2048.1  46.00  31.59 100.00 
2049.1  46.00  31.91 100.00 
2050.1  46.00  32.23 100.00 
2051.0  46.00  32.23 100.00 
2052.1  46.00  32.55 100.00 
2053.1  46.00  32.55 100.00 
2054.0  46.00  32.87 100.00 
2055.0  46.00  33.20 100.00 
2056.1  46.00  33.52 100.00 
2057.0  46.00  33.52 100.00 
2058.1  46.00  33.84 100.00 
2059.1  46.00  34.16 100.00 
2060.1  46.00  34.49 100.00 
2061.1  46.00  34.81 100.00 
2062.0  46.00  34.81  99.71 
2063.0  46.00  35.13  99.29 
2064.1  46.00  35.45  98.86 
2065.0  46.00  35.78  98.41 
2066.0  46.00  36.10  97.81 
2067.1  46.00  36.10  97.31 
2068.1  46.00  36.42  96.67 
2069.0  46.00  36.74  96.01 
2070.1  46.00  37.06  95.33 
2071.0  46.00  37.39  94.63 
2072.1  46.00  37.39  93.90 
2073.0  46.00  37.71  93.16 
2074.1  46.00  38.03  92.39 
2075.0  46.00  38.35  91.61 
2076.0  46.00  38.68  90.80 
2077.1  46.00  39.00  89.84 
2078.0  46.00  39.00  88.99 
2079.1  46.00  39.32  88.12 
2080.1  46.00  39.64  87.23 
2081.0  46.00  39.64  86.45 
2082.1  46.00  39.97  85.52 
2083.0  46.00  40.29  84.57 
2084.1  46.00  40.61  83.60 
2085.1  46.00  40.93  82.61 
2086.0  46.00  40.93  81.72 
2087.1  46.00  41.25  80.69 
2088.1  46.00  41.58  79.64 
2089.0  46.00  41.58  78.70 
2090.1  46.00  41.90  77.74 
2091.1  46.00  42.22  76.76 
2092.0  46.00  42.22  75.89 
2093.1  46.00  42.54  74.87 
2094.0  46.00  42.87  73.84 
2095.0  46.00  42.87  72.91 
2096.1  46.00  43.19  71.84 
2097.1  46.00  43.19  70.88 
2098.1  46.00  43.51  69.91 
2099.0  46.00  43.83  68.91 
2100.1  46.00  43.83  68.03 
2101.0  46.00  44.16  67.01 
2102.0  46.00  44.16  66.09 
2103.0  46.00  44.48  65.17 
2104.0  46.00  44.48  64.22 
2105.1  46.00  44.80  63.26 
2106.0  46.00  44.80  62.42 
2107.1  46.00  45.12  61.43 
2108.1  46.00  45.12  60.56 
2109.1  46.00  45.44  59.67 
2110.0  46.00  45.44  58.77 
2111.1  46.00  45.44  57.98 
2112.0  46.00  45.77  57.06 
2113.1  46.00  45.77  56.25 
2114.0  46.00  46.09  55.42 
2115.1  46.00  46.09  54.59 
2116.1  46.00  46.09  53.88 
2117.0  46.00  46.41  53.02 
2118.1  46.00  46.41  52.28 
2119.1  46.00  46.41  51.53 
2120.0  46.00  46.41  50.91 
2121.0  46.00  46.73  50.14 
2122.1  46.00  46.73  49.49 
2123.0  46.00  46.73  48.84 
2124.1  46.00  47.06  48.17 
2125.0  46.00  47.06  47.50 
2126.0  46.00  47.06  46.82 
2127.1  46.00  47.06  46.26 
2128.0  46.00  47.38  45.57 
2129.0  46.00  47.38  44.99 
2130.1  46.00  47.38  44.41 
2131.0  46.00  47.38  43.82 
2132.1  46.00  47.38  43.36 
2133.1  46.00  47.70  42.76 
2134.0  46.00  47.70  42.15 
2135.0  46.00  47.70  41.54 
2136.0  46.00  47.70  41.05 
2137.0  46.00  47.70  40.55 
2138.0  46.00  47.70  40.05 
2139.1  46.00  47.70  39.68 
2140.0  46.00  47.70  39.30 
2141.1  46.00  47.70  38.92 
2142.1  46.00  47.70  38.53 
2143.0  46.00  47.70  38.27 
2144.0  46.00  47.70  38.01 
2145.1  46.00  47.70  37.75 
2146.0  46.00  48.02  37.36 
2147.1  46.00  47.70  37.09 
2148.0  46.00  48.02  36.82 
2149.1  46.00  48.02  36.55 
2150.0  46.00  48.02  36.28 
2151.1  46.00  48.02  36.01 
2152.0  46.00  48.02  35.73 
2153.1  46.00  47.70  35.58 
2154.1  46.00  47.70  35.44 
2155.0  46.00  48.02  35.16 
2156.0  46.00  47.70  35.01 
2157.1  46.00  47.70  34.86 
2158.0  46.00  47.70  34.72 
2159.0  46.00  47.70  34.57 
2160.0  46.00  47.70  34.42 
2161.1  46.00  48.02  34.27 
2162.0  46.00  47.70  34.12 
2163.1  46.00  47.70  34.11 
2164.0  46.00  47.70  34.09 
2165.1  46.00  47.70  34.08 
2166.1  46.00  47.70  34.07 
2167.1  46.00  47.70  34.05 
2168.1  46.00  47.70  33.92 
2169.0  46.00  47.70  33.78 
2170.1  46.00  47.70  33.77 
2171.0  46.00  47.70  33.63 
2172.0  46.00  47.38  33.62 
2173.1  46.00  47.38  33.62 
2174.0  46.00  47.38  33.61 
2175.1  46.00  47.38  33.61 
2176.0  46.00  47.38  33.74 
2177.0  46.00  47.38  33.74 
2178.0  46.00  47.38  33.75 
2179.0  46.00  47.38  33.76 
2180.1  46.00  47.06  33.90 
2181.1  46.00  47.06  34.04 
2182.1  46.00  47.06  34.18 
2183.1  46.00  47.06  34.33 
2184.1  46.00  47.06  34.49 
2185.0  46.00  47.06  34.64 
2186.0  46.00  47.06  34.80 
2187.1  46.00  47.06  34.83 
2188.0  46.00  47.06  34.87 
2189.0  46.00  47.06  34.90 
2190.1  46.00  46.73  35.07 
2191.0  46.00  46.73  35.24 
2192.0  46.00  46.73  35.42 
2193.0  46.00  46.73  35.60 
2194.1  46.00  46.73  35.78 
2195.0  46.00  46.73  35.83 
2196.0  46.00  46.73  35.89 
2197.0  46.00  46.73  35.95 
2198.1  46.00  46.73  36.01 
2199.0  46.00  46.73  36.07 
2200.1  46.00  46.41  36.26 
2201.1  46.00  46.41  36.46 
2202.0  46.00  46.41  36.66 
2203.1  46.00  46.41  36.87 
2204.0  46.00  46.41  37.07 
2205.1  46.00  46.41  37.16 
2206.0  46.00  46.41  37.24 
2207.0  46.00  46.41  37.32 
2208.1  46.00  46.41  37.41 
2209.1  46.00  46.41  37.49 
2210.0  46.00  46.41  37.58 
2211.1  46.00  46.09  37.81 
2212.0  46.00  46.09  38.03 
2213.1  46.00  46.09  38.26 
2214.1  46.00  46.09  38.49 
2215.0  46.00  46.09  38.60 
2216.1  46.00  46.09  38.70 
2217.0  46.00  46.09  38.81 
2218.1  46.00  46.09  38.92 
2219.1  46.00  46.09  39.03 
2220.1  46.00  46.09  39.14 
2221.1  46.00  46.09  39.26 
2222.0  46.00  46.09  39.38 
2223.1  46.00  45.77  39.62 
2224.1  46.00  46.09  39.75 
2225.0  46.00  45.77  40.00 
2226.1  46.00  46.09  40.00 
2227.0  46.00  45.77  40.12 
2228.1  46.00  46.09  40.12 
2229.1  46.00  45.77  40.25 
2230.1  46.00  45.77  40.38 
2231.1  46.00  45.77  40.51 
2232.0  46.00  45.77  40.65 
2233.1  46.00  45.77  40.78 
2234.1  46.00  45.77  40.92 
2235.0  46.00  45.77  41.06 
2236.1  46.00  45.77  41.20 
2237.1  46.00  45.77  41.34 
2238.0  46.00  45.77  41.36 
2239.1  46.00  45.77  41.50 
2240.0  46.00  45.77  41.51 
2241.1  46.00  45.77  41.66 
2242.1  46.00  45.77  41.68 
2243.1  46.00  45.77  41.83 
2244.1  46.00  45.77  41.84 
2245.0  46.00  45.77  41.86 
2246.0  46.00  45.77  41.88 
2247.1  46.00  45.77  41.90 
2248.0  46.00  45.77  41.92 
2249.0  46.00  45.77  41.94 
2250.0  46.00  45.77  41.96 
2251.0  46.00  45.77  41.97 
2252.1  46.00  45.77  41.99 
2253.1  46.00  45.77  42.01 
2254.1  46.00  45.77  42.03 
2255.0  46.00  45.77  42.05 
2256.1  46.00  45.77  42.07 
2257.1  46.00  45.77  42.09 
2258.1  46.00  45.77  42.11 
2259.1  46.00  45.77  42.12 
2260.0  46.00  45.77  42.14 
2261.0  46.00  45.77  42.16 
2262.0  46.00  45.77  42.18 
2263.1  46.00  45.77  42.20 
2264.1  46.00  45.77  42.22 
2265.1  46.00  45.77  42.24 
2266.0  46.00  45.77  42.25 
2267.1  46.00  45.77  42.27 
2268.0  46.00  45.77  42.29 
2269.0  46.00  45.77  42.31 
2270.1  46.00  45.77  42.33 
2271.0  46.00  45.77  42.35 
2272.1  46.00  45.77  42.37 
2273.0  46.00  45.77  42.39 
2274.0  46.00  45.77  42.40 
2275.1  46.00  45.77  42.42 
2276.0  46.00  45.77  42.44 
2277.1  46.00  45.77  42.46 
2278.0  46.00  45.77  42.48 
2279.1  46.00  45.77  42.50 
2280.0  46.00  45.77  42.52 
2281.0  46.00  45.77  42.53 
2282.0  46.00  45.77  42.55 
2283.1  46.00  45.77  42.57 
2284.0  46.00  45.77  42.59 
2285.1  46.00  45.77  42.61 
2286.0  46.00  45.77  42.63 
2287.1  46.00  45.77  42.65 
2288.0  46.00  45.77  42.67 
2289.0  46.00  45.77  42.68 
2290.1  46.00  45.77  42.70 
2291.1  46.00  45.77  42.72 
2292.0  46.00  45.77  42.74 
2293.1  46.00  45.77  42.76 
2294.0  46.00  45.77  42.78 
2295.1  46.00  45.77  42.80 
2296.1  46.00  45.77  42.81 
2297.0  46.00  45.77  42.83 
2298.1  46.00  45.77  42.85 
2299.1  46.00  45.77  42.87 
2300.0  46.00  45.77  42.89 
2301.0  46.00  45.77  42.91 
2302.1  46.00  45.77  42.93 
2303.0  46.00  45.77  42.95 
2304.1  46.00  45.77  42.96 
2305.1  46.00  45.77  42.98 
2306.0  46.00  45.77  43.00 
2307.1  46.00  45.77  43.02 
2308.1  46.00  45.77  43.04 
2309.0  46.00  45.77  43.06 
2310.1  46.00  45.77  43.08 
2311.0  46.00  45.77  43.09 
2312.1  46.00  45.77  43.11 
2313.0  46.00  45.77  43.13 
2314.0  46.00  45.77  43.15 
2315.0  46.00  45.77  43.17 
2316.1  46.00  45.77  43.19 
2317.0  46.00  45.77  43.21 
2318.1  46.00  45.77  43.23 
2319.0  46.00  45.77  43.24 
2320.1  46.00  45.77  43.26 
2321.1  46.00  45.77  43.28 
2322.0  46.00  45.77  43.30 
2323.0  46.00  46.09  43.19 
2324.0  46.00  45.77  43.21 
2325.1  46.00  45.77  43.22 
