tm     Tsp    T1     Q1    
 671.0  59.00  60.59  47.16  53.76
 672.0  59.00  60.27  47.53  54.11
 673.0  59.00  60.27  47.90  54.47
 674.0  59.00  60.27  48.28  54.82
 675.0  59.00  60.27  48.53  55.10
 676.0  59.00  59.95  48.92  55.42
 677.0  59.00  59.95  49.32  55.75
 678.0  59.00  59.95  49.59  56.03
 679.0  59.00  59.95  49.87  56.31
 680.0  59.00  59.63  50.28  56.62
 681.0  59.00  59.63  50.70  56.95
 682.0  59.00  59.63  51.00  57.23
 683.0  59.00  59.30  51.44  57.55
 684.0  59.00  59.30  51.87  57.89
 685.0  59.00  59.30  52.19  58.20
 686.0  59.00  59.30  52.64  58.55
 687.0  59.00  59.30  52.97  58.84
 688.0  59.00  59.30  53.30  59.13
 689.0  59.00  58.98  53.77  59.44
 690.0  59.00  58.98  54.25  59.75
 691.0  59.00  58.98  54.60  60.02
 692.0  59.00  58.98  54.96  60.29
 693.0  59.00  58.98  55.32  60.54
 694.0  59.00  58.98  55.69  60.78
 695.0  59.00  58.66  56.06  61.00
 696.0  59.00  58.66  56.44  61.23
 697.0  59.00  58.66  56.82  61.47
 698.0  59.00  58.66  57.08  61.66
 699.0  59.00  58.66  57.34  61.85
 700.0  59.00  58.66  57.61  62.04
 701.0  59.00  58.34  58.00  62.25
 702.0  59.00  58.34  58.41  62.48
 703.0  59.00  58.34  58.82  62.72
 704.0  59.00  58.34  59.10  62.90
 705.0  59.00  58.34  59.39  63.09
 706.0  59.00  58.34  59.68  63.27
 707.0  59.00  58.34  59.97  63.44
 708.0  59.00  58.34  60.27  63.61
 709.0  59.00  58.34  60.57  63.76
 710.0  59.00  58.01  60.87  63.89
 711.0  59.00  58.34  61.05  64.00
 712.0  59.00  58.01  61.36  64.13
 713.0  59.00  58.01  61.67  64.28
 714.0  59.00  58.01  61.99  64.43
 715.0  59.00  58.01  62.31  64.57
 716.0  59.00  58.01  62.50  64.67
 717.0  59.00  58.01  62.69  64.77
 718.0  59.00  58.01  62.89  64.87
 719.0  59.00  58.01  63.09  64.96
 720.0  59.00  58.01  63.29  65.05
 721.0  59.00  58.01  63.49  65.13
 722.0  59.00  58.01  63.69  65.21
 723.0  59.00  57.69  64.03  65.32
 724.0  59.00  57.69  64.36  65.44
 725.0  59.00  57.69  64.58  65.53
 726.0  59.00  58.01  64.79  65.64
 727.0  59.00  57.69  65.00  65.71
 728.0  59.00  57.69  65.22  65.79
 731.0  59.00  58.01  65.31  65.84
 732.0  59.00  57.69  65.52  65.91
 733.0  59.00  57.69  65.74  65.98
 734.0  59.00  57.69  65.97  66.06
 735.0  59.00  57.69  66.19  66.14
 736.0  59.00  57.69  66.41  66.22
 737.0  59.00  57.69  66.64  66.29
 738.0  59.00  57.69  66.87  66.36
 739.0  59.00  58.01  66.97  66.38
 740.0  59.00  58.01  66.94  66.33
 741.0  59.00  57.69  67.04  66.30
 742.0  59.00  58.01  67.00  66.25
 743.0  59.00  58.01  67.10  66.23
 744.0  59.00  58.01  67.06  66.15
 745.0  59.00  57.69  67.16  66.10
 746.0  59.00  58.01  67.25  66.08
 747.0  59.00  58.01  67.22  66.01
 748.0  59.00  58.01  67.18  65.93
 749.0  59.00  58.01  67.14  65.85
 750.0  59.00  58.01  67.10  65.77
 751.0  59.00  58.01  67.05  65.69
 752.0  59.00  58.01  67.01  65.62
 753.0  59.00  58.01  66.96  65.56
 754.0  59.00  58.01  67.05  65.55
 755.0  59.00  58.01  67.13  65.53
 756.0  59.00  58.01  67.08  65.47
 757.0  59.00  58.01  67.16  65.47
 758.0  59.00  58.01  67.24  65.46
 759.0  59.00  58.01  67.32  65.45
 760.0  59.00  58.01  67.27  65.40
 761.0  59.00  58.01  67.35  65.40
 762.0  59.00  58.01  67.43  65.40
 763.0  59.00  58.01  67.51  65.40
 764.0  59.00  58.01  67.59  65.40
 765.0  59.00  58.01  67.67  65.40
 766.0  59.00  58.34  67.61  65.36
 767.0  59.00  58.34  67.56  65.29
 768.0  59.00  58.34  67.50  65.21
 769.0  59.00  58.34  67.45  65.12
 770.0  59.00  58.01  67.52  65.06
 771.0  59.00  58.34  67.46  64.99
 772.0  59.00  58.34  67.40  64.90
 773.0  59.00  58.34  67.34  64.81
 774.0  59.00  58.34  67.28  64.72
 775.0  59.00  58.34  67.21  64.64
 776.0  59.00  58.34  67.14  64.55
 777.0  59.00  58.34  67.07  64.47
 778.0  59.00  58.34  67.00  64.40
 779.0  59.00  58.34  66.93  64.33
 780.0  59.00  58.34  66.86  64.28
 781.0  59.00  58.34  66.91  64.27
 782.0  59.00  58.34  66.97  64.26
 783.0  59.00  58.34  67.02  64.25
 784.0  59.00  58.34  67.08  64.24
 785.0  59.00  58.34  67.00  64.19
 786.0  59.00  58.66  66.92  64.15
 787.0  59.00  58.66  66.84  64.09
 788.0  59.00  58.66  66.76  64.00
 789.0  59.00  58.66  66.68  63.91
 790.0  59.00  58.66  66.59  63.81
 791.0  59.00  58.66  66.51  63.71
 792.0  59.00  58.66  66.42  63.61
 793.0  59.00  58.66  66.33  63.51
 794.0  59.00  58.66  66.24  63.41
 795.0  59.00  58.66  66.15  63.32
 796.0  59.00  58.66  66.05  63.23
 797.0  59.00  58.66  65.96  63.15
 798.0  59.00  58.66  65.86  63.08
 799.0  59.00  58.66  65.76  63.02
 800.0  59.00  58.66  65.66  62.97
 801.0  59.00  58.66  65.68  62.97
 802.0  59.00  58.98  65.58  62.93
 803.0  59.00  58.66  65.61  62.90
 804.0  59.00  58.98  65.50  62.85
 805.0  59.00  58.66  65.52  62.81
 806.0  59.00  58.66  65.55  62.78
 807.0  59.00  58.66  65.57  62.77
 808.0  59.00  58.98  65.47  62.72
 809.0  59.00  58.98  65.36  62.66
 810.0  59.00  58.98  65.25  62.58
 811.0  59.00  58.98  65.13  62.49
 812.0  59.00  58.98  65.02  62.40
 813.0  59.00  58.98  64.91  62.31
 814.0  59.00  58.98  64.79  62.22
 815.0  59.00  58.98  64.67  62.13
 816.0  59.00  58.98  64.55  62.05
 817.0  59.00  58.98  64.56  62.02
 818.0  59.00  58.98  64.44  61.94
 819.0  59.00  58.98  64.44  61.92
 820.0  59.00  58.98  64.32  61.84
 821.0  59.00  58.98  64.19  61.78
 822.0  59.00  58.98  64.07  61.73
 823.0  59.00  58.98  64.07  61.73
 824.0  59.00  58.98  64.07  61.73
 825.0  59.00  58.98  64.07  61.73
 826.0  59.00  58.98  64.07  61.73
 827.0  59.00  58.98  64.07  61.73
 828.0  59.00  58.98  64.07  61.73
 829.0  59.00  58.98  64.08  61.73
 830.0  59.00  58.98  64.08  61.73
 831.0  59.00  58.98  64.08  61.73
 832.0  59.00  58.98  64.08  61.73
 833.0  59.00  58.98  64.08  61.73
 834.0  59.00  58.98  64.08  61.73
 835.0  59.00  58.98  64.09  61.73
 836.0  59.00  58.98  64.09  61.73
 837.0  59.00  58.98  64.09  61.73
 838.0  59.00  58.98  64.09  61.73
 839.0  59.00  59.30  63.96  61.69
 840.0  59.00  58.98  63.96  61.66
 841.0  59.00  58.98  63.96  61.64
 842.0  59.00  58.98  63.96  61.63
 843.0  59.00  58.98  63.96  61.63
 844.0  59.00  58.98  63.96  61.62
 845.0  59.00  58.98  63.96  61.62
 846.0  59.00  58.98  63.96  61.63
 847.0  59.00  58.98  63.96  61.63
 848.0  59.00  59.30  63.83  61.60
 849.0  59.00  58.98  63.83  61.58
 850.0  59.00  58.98  63.82  61.56
 851.0  59.00  59.30  63.69  61.52
 852.0  59.00  58.98  63.69  61.50
 853.0  59.00  59.30  63.55  61.45
 854.0  59.00  58.98  63.68  61.46
 855.0  59.00  58.98  63.68  61.44
 856.0  59.00  58.98  63.67  61.43
 857.0  59.00  58.98  63.67  61.43
 858.0  59.00  58.98  63.66  61.43
 859.0  59.00  59.30  63.53  61.40
 860.0  59.00  59.30  63.39  61.35
 861.0  59.00  58.98  63.39  61.33
 862.0  59.00  59.30  63.25  61.28
 863.0  59.00  59.30  63.24  61.27
 864.0  59.00  58.98  63.23  61.23
 865.0  59.00  58.98  63.22  61.21
 866.0  59.00  58.98  63.35  61.26
 867.0  59.00  58.98  63.34  61.27
 868.0  59.00  58.98  63.46  61.32
 869.0  59.00  58.98  63.46  61.34
 870.0  59.00  58.98  63.45  61.36
 871.0  59.00  59.30  63.32  61.34
 872.0  59.00  59.30  63.18  61.31
 873.0  59.00  58.98  63.17  61.30
 874.0  59.00  58.98  63.29  61.34
 875.0  59.00  58.98  63.41  61.40
 876.0  59.00  58.98  63.41  61.41
 877.0  33.00  58.98  53.00  51.49
 878.0  33.00  58.98  42.45  37.81
 879.0  33.00  58.98  31.63  23.25
 880.0  33.00  58.98  20.67  10.43
 881.0  33.00  58.98   9.58   1.45
 882.0  33.00  58.98   0.00   0.00
 883.0  33.00  58.98   0.00   0.00
 884.0  33.00  58.98   0.00   0.00
 885.0  33.00  58.98   0.00   0.00
 886.0  33.00  58.98   0.00   0.85
 887.0  33.00  58.66   0.00   1.27
 888.0  33.00  58.66   0.00   1.22
 889.0  33.00  58.66   0.00   0.95
 890.0  33.00  58.34   0.00   0.66
 891.0  33.00  58.34   0.00   0.48
 892.0  33.00  58.34   0.00   0.51
 893.0  33.00  58.01   0.00   0.54
 894.0  33.00  58.01   0.00   0.57
 895.0  33.00  57.69   0.00   0.60
 896.0  33.00  57.69   0.00   0.63
 897.0  33.00  57.37   0.00   0.67
 898.0  33.00  57.37   0.00   0.70
 899.0  33.00  57.37   0.00   0.71
 900.0  33.00  57.05   0.00   0.73
 901.0  33.00  56.72   0.00   0.76
 902.0  33.00  56.40   0.00   0.80
 903.0  33.00  56.40   0.00   0.84
 904.0  33.00  56.40   0.00   0.86
 905.0  33.00  56.08   0.00   0.88
 906.0  33.00  55.76   0.00   0.91
 907.0  33.00  55.76   0.00   0.93
 908.0  33.00  55.44   0.00   0.95
 909.0  33.00  55.44   0.00   0.96
 910.0  33.00  55.11   0.00   0.98
 911.0  33.00  55.11   0.00   0.99
 912.0  33.00  54.79   0.00   1.00
 913.0  33.00  54.79   0.00   1.00
 914.0  33.00  54.47   0.00   1.01
 915.0  33.00  54.15   0.00   1.03
 916.0  33.00  54.15   0.00   1.05
 917.0  33.00  53.82   0.00   1.07
 918.0  33.00  53.50   0.00   1.10
 919.0  33.00  53.50   0.00   1.12
 920.0  33.00  53.18   0.00   1.14
 921.0  33.00  52.86   0.00   1.17
 922.0  33.00  52.86   0.00   1.18
 923.0  33.00  52.53   0.00   1.20
 924.0  33.00  52.53   0.00   1.19
 925.0  33.00  52.21   0.00   1.19
 926.0  33.00  52.21   0.00   1.18
 927.0  33.00  51.89   0.00   1.17
 928.0  33.00  51.57   0.00   1.18
 929.0  33.00  51.25   0.00   1.20
 930.0  33.00  51.25   0.00   1.21
 931.0  33.00  50.92   0.00   1.21
 932.0  33.00  50.92   0.00   1.21
 933.0  33.00  50.60   0.00   1.21
 934.0  33.00  50.60   0.00   1.19
 935.0  33.00  50.28   0.00   1.18
 936.0  33.00  50.28   0.00   1.15
 937.0  33.00  49.96   0.00   1.14
 938.0  33.00  49.96   0.00   1.11
 939.0  33.00  49.63   0.00   1.09
 940.0  33.00  49.63   0.00   1.07
 941.0  33.00  49.31   0.00   1.05
 942.0  33.00  49.31   0.00   1.03
 943.0  33.00  48.99   0.00   1.02
 944.0  33.00  48.67   0.00   1.04
 945.0  33.00  48.67   0.00   1.03
 946.0  33.00  48.34   0.00   1.04
 947.0  33.00  48.34   0.00   1.03
 948.0  33.00  48.02   0.00   1.02
 949.0  33.00  48.02   0.00   1.00
 950.0  33.00  48.02   0.00   0.96
 951.0  33.00  47.70   0.00   0.92
 952.0  33.00  47.38   0.00   0.91
 953.0  33.00  47.38   0.00   0.89
 954.0  33.00  47.06   0.00   0.88
 955.0  33.00  47.06   0.00   0.86
 956.0  33.00  46.73   0.00   0.85
 957.0  33.00  46.73   0.00   0.82
 958.0  33.00  46.41   0.00   0.81
 959.0  33.00  46.41   0.00   0.79
 960.0  33.00  46.09   0.00   0.77
 961.0  33.00  46.09   0.00   0.75
 962.0  33.00  46.09   0.00   0.71
 963.0  33.00  45.77   0.00   0.68
 964.0  33.00  45.77   0.00   0.63
 965.0  33.00  45.44   0.00   0.60
 966.0  33.00  45.44   0.00   0.57
 967.0  33.00  45.12   0.00   0.57
 968.0  33.00  45.12   0.00   0.55
 969.0  33.00  44.80   0.00   0.56
 970.0  33.00  44.80   0.00   0.54
 971.0  33.00  44.48   0.00   0.55
 972.0  33.00  44.48   0.00   0.54
 973.0  33.00  44.48   0.00   0.52
 974.0  33.00  44.16   0.00   0.50
 975.0  33.00  43.83   0.00   0.51
 976.0  33.00  43.83   0.00   0.51
 977.0  33.00  43.83   0.00   0.49
 978.0  33.00  43.83   0.00   0.45
 979.0  33.00  43.51   0.00   0.43
 980.0  33.00  43.51   0.00   0.40
 981.0  33.00  43.19   0.00   0.40
 982.0  33.00  43.19   0.00   0.40
 983.0  33.00  42.87   0.00   0.41
 984.0  33.00  42.87   0.00   0.43
 985.0  33.00  42.54   0.00   0.46
 986.0  33.00  42.54   0.00   0.50
 987.0  33.00  42.54   0.00   0.50
 988.0  33.00  42.22   0.00   0.51
 989.0  33.00  42.22   0.30   0.53
 990.0  33.00  41.90   0.27   0.57
 991.0  33.00  41.90   0.26   0.60
 992.0  33.00  41.90   0.25   0.61
 993.0  33.00  41.58   0.39   0.63
 994.0  33.00  41.58   0.41   0.66
 995.0  33.00  41.58   0.44   0.67
 996.0  33.00  41.25   0.48   0.71
 997.0  33.00  41.25   0.53   0.74
 998.0  33.00  40.93   0.59   0.80
 999.0  33.00  40.93   0.66   0.86
1000.0  33.00  40.93   0.61   0.92
1001.0  33.00  40.61   0.70   0.98
1002.0  33.00  40.61   0.80   1.04
1003.0  33.00  40.61   0.78   1.10
1004.0  33.00  40.29   0.89   1.17
1005.0  33.00  40.29   0.89   1.25
1006.0  33.00  39.97   1.03   1.35
1007.0  33.00  39.97   1.18   1.44
1008.0  33.00  39.97   1.20   1.53
1009.0  33.00  39.97   1.24   1.60
1010.0  33.00  39.64   1.42   1.68
1011.0  33.00  39.64   1.47   1.77
1012.0  33.00  39.64   1.53   1.85
1013.0  33.00  39.32   1.61   1.96
1014.0  33.00  39.32   1.69   2.06
1015.0  33.00  39.32   1.77   2.16
1016.0  33.00  39.00   1.87   2.28
1017.0  33.00  39.00   1.98   2.41
1018.0  33.00  39.00   2.09   2.52
1019.0  33.00  39.00   2.09   2.62
1020.0  33.00  38.68   2.22   2.74
1021.0  33.00  38.68   2.23   2.87
1022.0  33.00  38.68   2.24   2.99
1023.0  33.00  38.35   2.39   3.13
1024.0  33.00  38.35   2.55   3.28
1025.0  33.00  38.35   2.59   3.42
1026.0  33.00  38.35   2.64   3.54
1027.0  33.00  38.03   2.82   3.69
1028.0  33.00  38.03   2.88   3.84
1029.0  33.00  38.03   2.95   3.98
1030.0  33.00  37.71   3.16   4.15
1031.0  33.00  37.71   3.24   4.33
1032.0  33.00  37.71   3.33   4.50
1033.0  33.00  37.71   3.43   4.65
1034.0  33.00  37.71   3.54   4.78
1035.0  33.00  37.39   3.65   4.94
1036.0  33.00  37.39   3.77   5.10
1037.0  33.00  37.39   3.89   5.26
1038.0  33.00  37.39   3.89   5.40
1039.0  33.00  37.06   4.03   5.57
1040.0  33.00  37.06   4.17   5.75
1041.0  33.00  37.06   4.33   5.92
1042.0  33.00  37.06   4.35   6.07
1043.0  33.00  37.06   4.38   6.21
1044.0  33.00  36.74   4.55   6.37
1045.0  33.00  36.74   4.60   6.54
1046.0  33.00  36.74   4.65   6.71
1047.0  33.00  36.42   4.83   6.91
1048.0  33.00  36.42   5.02   7.13
1049.0  33.00  36.42   5.22   7.34
1050.0  33.00  36.42   5.30   7.52
1051.0  33.00  36.10   5.51   7.74
1052.0  33.00  36.10   5.73   7.97
1053.0  33.00  36.10   5.95   8.19
1054.0  33.00  36.10   6.05   8.39
1055.0  33.00  36.10   6.16   8.58
1056.0  33.00  36.10   6.27   8.75
1057.0  33.00  35.78   6.52   8.95
1058.0  33.00  35.78   6.77   9.16
1059.0  33.00  35.78   6.90   9.34
1060.0  33.00  35.78   7.04   9.52
1061.0  33.00  35.78   7.18   9.69
1062.0  33.00  35.78   7.20   9.82
1063.0  33.00  35.45   7.34   9.99
1064.0  33.00  35.45   7.50  10.17
1065.0  33.00  35.45   7.66  10.35
1066.0  33.00  35.45   7.69  10.51
1067.0  33.00  35.45   7.73  10.66
1068.0  33.00  35.13   7.90  10.85
1069.0  33.00  35.13   8.08  11.05
1070.0  33.00  35.13   8.26  11.26
1071.0  33.00  35.13   8.45  11.45
1072.0  33.00  35.13   8.51  11.62
1073.0  33.00  35.13   8.57  11.78
1074.0  33.00  35.13   8.64  11.92
1075.0  33.00  34.81   8.84  12.10
1076.0  33.00  34.81   9.05  12.29
1077.0  33.00  34.81   9.27  12.49
1078.0  33.00  34.81   9.35  12.65
1079.0  33.00  34.81   9.44  12.81
1080.0  33.00  34.81   9.54  12.96
1081.0  33.00  34.81   9.64  13.09
1082.0  33.00  34.81   9.74  13.21
1083.0  33.00  34.49   9.84  13.34
1084.0  33.00  34.49   9.95  13.50
1085.0  33.00  34.49  10.06  13.66
1086.0  33.00  34.49  10.18  13.82
1087.0  33.00  34.49  10.29  13.97
1088.0  33.00  34.49  10.42  14.12
1089.0  33.00  34.16  10.67  14.30
1090.0  33.00  34.49  10.67  14.42
1091.0  33.00  34.49  10.67  14.53
1092.0  33.00  34.16  10.81  14.66
1093.0  33.00  34.16  10.94  14.82
1094.0  33.00  34.16  11.08  14.98
1095.0  33.00  34.16  11.23  15.13
1096.0  33.00  34.16  11.38  15.28
1097.0  33.00  34.16  11.53  15.41
1098.0  33.00  34.16  11.55  15.51
1099.0  33.00  34.16  11.58  15.60
1100.0  33.00  34.16  11.60  15.68
1101.0  33.00  34.16  11.63  15.76
1102.0  33.00  34.16  11.66  15.83
1103.0  33.00  33.84  11.83  15.93
1104.0  33.00  34.16  11.73  15.98
1105.0  33.00  33.84  11.90  16.09
1106.0  33.00  33.84  12.07  16.22
1107.0  33.00  33.84  12.11  16.31
1108.0  33.00  33.84  12.15  16.42
1109.0  33.00  33.84  12.20  16.52
1110.0  33.00  33.84  12.25  16.63
1111.0  33.00  33.84  12.30  16.73
1112.0  33.00  33.84  12.35  16.82
1113.0  33.00  33.84  12.40  16.91
1114.0  33.00  33.84  12.46  16.99
1115.0  33.00  33.84  12.51  17.06
1116.0  33.00  33.84  12.57  17.12
1117.0  33.00  33.84  12.63  17.17
1118.0  33.00  33.84  12.56  17.19
1119.0  33.00  33.84  12.62  17.22
1120.0  33.00  33.52  12.69  17.27
1121.0  33.00  33.52  12.75  17.35
1122.0  33.00  33.52  12.82  17.44
1123.0  33.00  33.52  12.89  17.55
1124.0  33.00  33.52  12.96  17.66
1125.0  33.00  33.52  13.03  17.77
1126.0  33.00  33.52  13.10  17.87
1127.0  33.00  33.52  13.18  17.98
1128.0  33.00  33.52  13.26  18.08
1129.0  33.00  33.52  13.34  18.17
1130.0  33.00  33.52  13.42  18.26
1131.0  33.00  33.52  13.50  18.33
1132.0  33.00  33.52  13.58  18.40
1133.0  33.00  33.52  13.67  18.45
1134.0  33.00  33.52  13.75  18.49
1135.0  33.00  33.52  13.71  18.49
1136.0  33.00  33.52  13.67  18.49
1137.0  33.00  33.52  13.63  18.49
1138.0  33.00  33.52  13.59  18.49
1139.0  33.00  33.52  13.55  18.49
1140.0  33.00  33.52  13.51  18.49
1141.0  33.00  33.52  13.46  18.49
1142.0  33.00  33.52  13.42  18.49
1143.0  33.00  33.52  13.38  18.49
1144.0  33.00  33.52  13.34  18.49
1145.0  33.00  33.52  13.30  18.49
1146.0  33.00  33.52  13.26  18.49
1147.0  33.00  33.52  13.21  18.49
1148.0  33.00  33.52  13.17  18.49
1149.0  33.00  33.52  13.13  18.49
1150.0  33.00  33.52  13.09  18.49
1151.0  33.00  33.52  13.05  18.49
1152.0  33.00  33.52  13.01  18.49
1153.0  33.00  33.52  12.97  18.49
1154.0  33.00  33.20  13.05  18.54
1155.0  33.00  33.52  13.01  18.57
1156.0  33.00  33.52  12.98  18.59
1157.0  33.00  33.52  12.94  18.60
1158.0  33.00  33.52  12.90  18.60
1159.0  33.00  33.52  12.86  18.60
1160.0  33.00  33.52  12.82  18.60
1161.0  33.00  33.20  12.91  18.65
1162.0  33.00  33.52  12.87  18.67
1163.0  33.00  33.20  12.96  18.73
1164.0  33.00  33.20  13.06  18.81
1165.0  33.00  33.20  13.15  18.90
1166.0  33.00  33.52  13.12  18.95
1167.0  33.00  33.20  13.22  19.02
1168.0  33.00  33.52  13.18  19.05
1169.0  33.00  33.20  13.15  19.07
1170.0  33.00  33.20  13.25  19.15
1171.0  33.00  33.52  13.22  19.18
1172.0  33.00  33.20  13.32  19.24
1173.0  33.00  33.20  13.43  19.29
1174.0  33.00  33.20  13.53  19.36
1175.0  33.00  33.52  13.51  19.37
1176.0  33.00  33.20  13.48  19.36
1177.0  33.00  33.20  13.59  19.41
1178.0  33.00  33.20  13.57  19.42
1179.0  33.00  33.20  13.54  19.44
1180.0  33.00  33.20  13.52  19.47
1181.0  33.00  33.20  13.63  19.53
1182.0  33.00  33.20  13.61  19.56
1183.0  33.00  33.20  13.72  19.62
1184.0  33.00  33.20  13.70  19.64
1185.0  33.00  33.20  13.68  19.66
1186.0  33.00  33.20  13.79  19.71
1187.0  33.00  33.20  13.77  19.72
1188.0  33.00  33.20  13.76  19.74
1189.0  33.00  33.20  13.74  19.75
1190.0  33.00  33.20  13.85  19.79
1191.0  33.00  33.20  13.84  19.79
1192.0  33.00  33.20  13.82  19.79
1193.0  33.00  33.20  13.81  19.79
1194.0  33.00  33.20  13.79  19.79
1195.0  33.00  33.20  13.77  19.79
1196.0  33.00  33.20  13.76  19.79
1197.0  33.00  33.20  13.74  19.79
1198.0  33.00  33.20  13.73  19.79
1199.0  33.00  33.20  13.71  19.79
1200.0  33.00  33.20  13.69  19.79
1201.0  33.00  33.20  13.68  19.79
1202.0  33.00  33.20  13.66  19.79
1203.0  33.00  33.20  13.65  19.79
1204.0  33.00  33.20  13.63  19.79
1205.0  33.00  33.20  13.62  19.79
1206.0  33.00  33.20  13.60  19.79
1207.0  33.00  33.20  13.58  19.79
1208.0  33.00  33.20  13.57  19.79
1209.0  33.00  33.20  13.55  19.79
1210.0  33.00  33.20  13.54  19.79
1211.0  33.00  33.20  13.52  19.79
1212.0  33.00  33.20  13.51  19.79
1213.0  33.00  33.20  13.49  19.79
1214.0  33.00  33.20  13.47  19.79
1215.0  33.00  33.20  13.46  19.79
1216.0  33.00  33.20  13.44  19.79
1217.0  33.00  33.20  13.43  19.79
1218.0  33.00  33.20  13.41  19.79
1219.0  33.00  33.20  13.40  19.79
1220.0  33.00  33.20  13.38  19.79
1221.0  33.00  33.20  13.36  19.79
1222.0  33.00  33.20  13.35  19.79
1223.0  33.00  33.20  13.33  19.79
1224.0  33.00  33.20  13.32  19.79
1225.0  33.00  33.20  13.30  19.79
1226.0  33.00  33.20  13.29  19.79
1227.0  33.00  33.20  13.27  19.79
1228.0  33.00  33.20  13.25  19.79
1229.0  33.00  33.20  13.24  19.79
1230.0  33.00  33.20  13.22  19.79
1231.0  33.00  33.20  13.21  19.79
1232.0  33.00  33.20  13.19  19.79
1233.0  33.00  33.20  13.18  19.79
1234.0  33.00  33.20  13.16  19.79
1235.0  33.00  33.20  13.14  19.79
1236.0  33.00  33.20  13.13  19.79
1237.0  33.00  33.20  13.11  19.79
1238.0  33.00  33.20  13.10  19.79
1239.0  33.00  33.20  13.08  19.79
1240.0  33.00  33.20  13.06  19.79
1241.0  33.00  33.20  13.05  19.79
1242.0  33.00  33.20  13.03  19.79
1243.0  33.00  33.20  13.02  19.79
1244.0  37.00  33.20  14.62  21.63
1245.0  37.00  33.20  16.25  24.14
1246.0  37.00  33.20  17.90  26.68
1247.0  37.00  33.20  19.57  29.01
1248.0  37.00  33.20  21.26  31.09
1249.0  37.00  33.20  22.97  32.96
1250.0  37.00  33.20  24.70  34.69
1251.0  37.00  33.20  26.46  36.31
1252.0  37.00  33.20  28.24  37.84
1253.0  37.00  33.20  30.03  39.26
1254.0  37.00  33.20  31.85  40.56
1255.0  37.00  33.20  33.69  41.72
1256.0  37.00  33.20  35.55  42.74
1257.0  37.00  33.20  37.44  43.60
1258.0  37.00  33.20  39.34  44.31
1259.0  37.00  33.20  39.65  44.31
1260.0  37.00  33.20  39.95  44.31
1261.0  37.00  33.52  40.12  44.26
1262.0  37.00  33.20  40.43  44.23
1263.0  37.00  33.52  40.60  44.17
1264.0  37.00  33.52  40.77  44.08
1265.0  37.00  33.52  40.94  43.98
1266.0  37.00  33.52  41.10  43.87
1267.0  37.00  33.52  41.27  43.76
1268.0  37.00  33.84  41.30  43.60
1269.0  37.00  33.84  41.33  43.41
1270.0  37.00  33.84  41.36  43.20
1271.0  37.00  33.84  41.38  42.99
1272.0  37.00  34.16  41.27  42.73
1273.0  37.00  34.16  41.15  42.45
1274.0  37.00  34.16  41.03  42.16
1275.0  37.00  34.16  40.90  41.86
1276.0  37.00  34.16  40.90  41.62
1277.0  37.00  34.16  40.76  41.33
1278.0  37.00  34.49  40.62  41.07
1279.0  37.00  34.49  40.48  40.78
1280.0  37.00  34.49  40.32  40.49
1281.0  37.00  34.81  40.04  40.16
1282.0  37.00  34.81  39.74  39.81
1283.0  37.00  34.81  39.57  39.50
1284.0  37.00  34.81  39.40  39.19
1285.0  37.00  35.13  39.09  38.84
1286.0  37.00  35.13  38.77  38.47
1287.0  37.00  35.13  38.57  38.14
1288.0  37.00  35.13  38.38  37.81
1289.0  37.00  35.45  38.04  37.44
1290.0  37.00  35.45  37.70  37.05
1291.0  37.00  35.45  37.35  36.66
1292.0  37.00  35.45  36.99  36.28
1293.0  37.00  35.78  36.63  35.92
1294.0  37.00  35.78  36.26  35.54
1295.0  37.00  35.78  35.88  35.16
1296.0  37.00  35.78  35.63  34.84
1297.0  37.00  35.78  35.37  34.52
1298.0  37.00  36.10  34.98  34.17
1299.0  37.00  36.10  34.58  33.82
1300.0  37.00  36.42  34.17  33.46
1301.0  37.00  36.42  33.76  33.07
1302.0  37.00  36.42  33.34  32.68
1303.0  37.00  36.42  32.91  32.29
1304.0  37.00  36.42  32.60  31.96
1305.0  37.00  36.42  32.30  31.63
1306.0  37.00  36.74  31.85  31.28
1307.0  37.00  36.74  31.40  30.92
1308.0  37.00  36.74  31.07  30.60
1309.0  37.00  36.74  30.74  30.29
1310.0  37.00  36.74  30.40  29.99
1311.0  37.00  37.06  29.92  29.66
1312.0  37.00  37.06  29.44  29.33
1313.0  37.00  37.06  29.08  29.05
1314.0  37.00  37.06  28.72  28.77
1315.0  37.00  37.06  28.48  28.54
1316.0  37.00  37.06  28.24  28.32
1317.0  37.00  37.39  27.87  28.06
1318.0  37.00  37.39  27.49  27.79
1319.0  37.00  37.39  27.10  27.51
1320.0  37.00  37.39  26.71  27.24
1321.0  37.00  37.71  26.32  26.98
1322.0  37.00  37.39  26.05  26.74
1323.0  37.00  37.71  25.64  26.47
1324.0  37.00  37.71  25.24  26.20
1325.0  37.00  37.71  24.82  25.93
1326.0  37.00  37.71  24.53  25.71
1327.0  37.00  37.71  24.24  25.49
1328.0  37.00  37.71  23.94  25.29
1329.0  37.00  37.71  23.65  25.10
1330.0  37.00  37.71  23.34  24.93
1331.0  37.00  37.71  23.04  24.77
1332.0  37.00  37.71  22.86  24.68
1333.0  37.00  38.03  22.55  24.55
1334.0  37.00  38.03  22.23  24.39
1335.0  37.00  38.03  21.91  24.24
1336.0  37.00  38.03  21.72  24.11
1337.0  37.00  38.03  21.40  23.95
