tm     Tsp    T1     Q1    
 141.0  37.00  44.16   0.00   2.03
 142.0  37.00  44.16   0.00   2.17
 143.0  37.00  44.16   0.00   2.28
 144.0  37.00  43.83   0.18   2.43
 145.0  37.00  43.83   0.00   2.58
 146.0  37.00  43.51   0.00   2.78
 147.0  37.00  43.51   0.00   2.96
 148.0  37.00  43.19   0.00   3.18
 149.0  37.00  43.19   0.00   3.40
 150.0  37.00  43.19   0.00   3.59
 151.0  37.00  42.87   0.00   3.80
 152.0  37.00  42.87   0.00   4.02
 153.0  37.00  42.54   0.00   4.26
 154.0  37.00  42.54   0.00   4.51
 155.0  37.00  42.54   0.00   4.75
 156.0  37.00  42.22   0.00   5.01
 157.0  37.00  42.22   0.00   5.27
 158.0  37.00  41.90   0.00   5.57
 159.0  37.00  41.90   0.00   5.87
 160.0  37.00  41.90   0.00   6.15
 161.0  37.00  41.58   0.00   6.44
 162.0  37.00  41.25   0.00   6.80
 163.0  37.00  41.25   0.00   7.15
 164.0  37.00  41.25   0.00   7.48
 165.0  37.00  41.25   0.00   7.81
 166.0  37.00  40.93   0.00   8.13
 167.0  37.00  40.93   0.00   8.47
 168.0  37.00  40.61   0.04   8.83
 169.0  37.00  40.61   0.00   9.20
 170.0  37.00  40.29   0.00   9.63
 171.0  37.00  40.29   0.00  10.03
 172.0  37.00  40.29   0.00  10.43
 173.0  37.00  39.97   0.00  10.82
 174.0  37.00  39.97   0.00  11.23
 175.0  37.00  39.97   0.00  11.64
 176.0  37.00  39.64   0.00  12.05
 177.0  37.00  39.64   0.00  12.43
 178.0  37.00  39.32   0.00  12.86
 179.0  37.00  39.32   0.00  13.32
 180.0  37.00  39.32   0.00  13.78
 181.0  37.00  39.00   0.00  14.23
 182.0  37.00  39.00   0.00  14.69
 183.0  37.00  38.68   0.09  15.16
 184.0  37.00  38.68   0.00  15.65
 185.0  37.00  38.68   0.00  16.08
 186.0  37.00  38.35   0.00  16.56
 187.0  37.00  38.35   0.00  17.07
 188.0  37.00  38.35   0.00  17.51
 189.0  37.00  38.03   0.00  18.01
 190.0  37.00  38.03   0.00  18.53
 191.0  37.00  37.71   0.00  19.04
 192.0  37.00  37.71   0.11  19.58
 193.0  37.00  37.39   0.00  20.11
 194.0  37.00  37.39   0.00  20.66
 195.0  37.00  37.39   0.00  21.22
 196.0  37.00  37.06   0.00  21.76
 197.0  37.00  37.06   0.11  22.32
 198.0  37.00  37.06   0.00  22.82
 199.0  37.00  37.06   0.00  23.32
 200.0  37.00  36.74   0.05  23.86
 201.0  37.00  36.74   0.00  24.36
 202.0  37.00  36.42   0.04  24.91
 203.0  37.00  36.42   0.02  25.49
 204.0  37.00  36.42   0.03  25.99
 205.0  37.00  36.42   0.14  26.49
 206.0  37.00  36.10   0.32  26.96
 207.0  37.00  36.10   0.58  27.45
 208.0  37.00  35.78   0.91  27.92
 209.0  37.00  35.78   1.32  28.42
 210.0  37.00  35.78   1.81  28.93
 211.0  37.00  35.45   2.36  29.42
 212.0  37.00  35.45   3.00  29.93
 213.0  37.00  35.45   3.71  30.44
 214.0  37.00  35.45   4.49  30.96
 215.0  37.00  35.13   5.35  31.44
 216.0  37.00  35.13   6.29  31.94
 217.0  37.00  35.13   7.24  32.37
 218.0  37.00  35.13   8.27  32.80
 219.0  37.00  34.81   9.42  33.28
 220.0  37.00  34.81  10.63  33.77
 221.0  37.00  34.49  11.91  34.24
 222.0  37.00  34.49  13.26  34.73
 223.0  37.00  34.49  14.64  35.14
 224.0  37.00  34.49  16.09  35.56
 225.0  37.00  34.49  17.61  35.97
 226.0  37.00  34.16  19.18  36.35
 227.0  37.00  34.16  20.82  36.75
 228.0  37.00  34.16  22.51  37.16
 229.0  37.00  34.16  24.27  37.57
 230.0  37.00  33.84  26.08  37.95
 231.0  37.00  33.84  27.96  38.34
 232.0  37.00  33.84  29.90  38.74
 233.0  37.00  33.84  31.89  39.14
 234.0  37.00  33.84  33.89  39.44
 235.0  37.00  33.84  35.95  39.74
 236.0  37.00  33.84  38.01  39.95
 237.0  37.00  33.84  40.11  40.17
 238.0  37.00  33.84  42.24  40.38
 239.0  37.00  33.84  44.41  40.58
 240.0  37.00  33.84  46.60  40.77
 241.0  37.00  33.52  48.82  40.93
 242.0  37.00  33.52  51.08  41.10
 243.0  37.00  33.52  53.36  41.28
 244.0  37.00  33.52  55.68  41.46
 245.0  37.00  33.84  57.90  41.51
 246.0  37.00  33.84  60.18  41.53
 247.0  37.00  33.84  62.45  41.55
 248.0  37.00  33.84  64.72  41.56
 249.0  37.00  33.84  66.99  41.57
 250.0  37.00  33.84  69.26  41.58
 251.0  37.00  33.84  71.53  41.58
 252.0  37.00  34.16  73.74  41.53
 253.0  37.00  34.16  75.96  41.44
 254.0  37.00  34.16  78.17  41.34
 255.0  37.00  34.16  80.36  41.23
 256.0  37.00  34.49  82.42  40.97
 257.0  37.00  34.49  84.47  40.70
 258.0  37.00  34.49  86.48  40.41
 259.0  37.00  34.81  88.39  40.07
 260.0  37.00  34.81  90.32  39.79
 261.0  37.00  34.81  92.18  39.49
 262.0  37.00  35.13  93.94  39.13
 263.0  37.00  35.45  95.60  38.69
 264.0  37.00  35.45  97.21  38.20
 265.0  37.00  35.78  98.68  37.65
 266.0  37.00  35.78 100.00  37.06
 267.0  37.00  36.10  99.87  36.49
 268.0  37.00  36.10 100.00  35.89
 269.0  37.00  36.42 100.00  35.21
 270.0  37.00  36.42 100.00  34.50
 274.0  37.00  37.39 100.00  33.70
 275.0  37.00  37.39  99.86  32.81
 276.0  37.00  37.71 100.00  31.83
 277.0  37.00  38.03  99.98  30.84
 278.0  37.00  38.35 100.00  29.75
 279.0  37.00  38.35  99.72  28.62
 280.0  37.00  38.68  99.56  27.51
 281.0  37.00  39.00  99.24  26.40
 282.0  37.00  39.32  98.69  25.20
 283.0  37.00  39.32  98.03  24.05
 284.0  37.00  39.64  97.14  22.84
 285.0  37.00  39.97  96.08  21.66
 286.0  37.00  39.97  94.85  20.47
 287.0  37.00  40.29  93.43  19.34
 288.0  37.00  40.61  91.78  18.17
 289.0  37.00  40.93  90.07  17.17
 290.0  37.00  41.25  88.09  16.12
 291.0  37.00  41.25  86.01  15.14
 292.0  37.00  41.58  83.74  14.20
 293.0  37.00  41.90  81.31  13.29
 294.0  37.00  42.22  78.65  12.34
 295.0  37.00  42.22  75.89  11.46
 296.0  37.00  42.54  72.95  10.62
 297.0  37.00  42.54  69.90   9.86
 298.0  37.00  43.19  66.56   9.05
 299.0  37.00  43.19  63.14   8.28
 300.0  37.00  43.51  59.54   7.55
 301.0  37.00  43.51  55.77   6.86
 302.0  37.00  43.83  51.83   6.21
 303.0  37.00  43.83  47.79   5.65
 304.0  37.00  44.16  43.57   5.12
 305.0  37.00  44.48  39.20   4.60
 306.0  37.00  44.48  34.69   4.11
 307.0  37.00  44.48  30.08   3.70
 308.0  37.00  44.80  25.31   3.32
 309.0  37.00  44.80  20.47   2.99
 310.0  37.00  44.80  15.48   2.70
 311.0  37.00  45.12  10.38   2.43
 312.0  37.00  45.12   5.15   2.18
 313.0  37.00  45.12   0.00   1.99
 314.0  37.00  45.44   0.00   1.78
 315.0  37.00  45.12   0.00   1.65
 316.0  37.00  45.44   0.00   1.51
 317.0  37.00  45.44   0.00   1.39
 318.0  37.00  45.44   0.00   1.29
 319.0  37.00  45.44   0.00   1.22
 320.0  37.00  45.44   0.00   1.17
 321.0  37.00  45.44   0.00   1.14
 322.0  37.00  45.12   0.00   1.17
 323.0  37.00  45.44   0.00   1.17
 324.0  37.00  45.12   0.00   1.21
 325.0  37.00  45.12   0.00   1.26
 326.0  37.00  45.12   0.00   1.31
 327.0  37.00  45.12   0.00   1.34
 328.0  37.00  45.12   0.00   1.36
 329.0  37.00  44.80   0.00   1.43
 330.0  37.00  44.80   0.00   1.51
 331.0  37.00  44.80   0.00   1.59
 332.0  37.00  44.80   0.00   1.65
 333.0  37.00  44.48   0.00   1.75
 334.0  37.00  44.48   0.00   1.85
 335.0  37.00  44.48   0.00   1.95
 336.0  37.00  44.48   0.00   2.02
 337.0  37.00  44.16   0.00   2.13
 338.0  37.00  44.16   0.00   2.24
 339.0  37.00  44.16   0.00   2.35
 340.0  37.00  43.83   0.00   2.48
 341.0  37.00  43.83   0.00   2.63
 342.0  37.00  43.83   0.03   2.76
 343.0  37.00  43.51   0.00   2.92
 344.0  37.00  43.51   0.00   3.08
 345.0  37.00  43.19   0.00   3.28
 346.0  37.00  43.19   0.00   3.48
 347.0  37.00  43.19   0.00   3.66
 348.0  37.00  42.87   0.00   3.86
 349.0  37.00  42.87   0.00   4.06
 350.0  37.00  42.87   0.00   4.25
 351.0  37.00  42.54   0.00   4.48
 352.0  37.00  42.54   0.00   4.70
 353.0  37.00  42.22   0.00   4.96
 354.0  37.00  42.22   0.00   5.23
 355.0  37.00  42.22   0.00   5.47
 356.0  37.00  41.90   0.00   5.74
 357.0  37.00  41.90   0.00   6.02
 358.0  37.00  41.58   0.00   6.33
 359.0  37.00  41.58   0.00   6.64
 360.0  37.00  41.58   0.00   6.91
 361.0  37.00  41.25   0.00   7.22
 362.0  37.00  41.25   0.00   7.55
 363.0  37.00  40.93   0.00   7.89
 364.0  60.00  40.93   3.41  19.77
 365.0  60.00  40.61   3.98  34.93
 366.0  60.00  40.61   5.65  49.33
 367.0  60.00  40.61   8.51  61.82
 368.0  60.00  40.29  12.53  72.18
 369.0  60.00  40.29  17.71  80.38
 370.0  60.00  40.29  24.06  86.62
 371.0  60.00  39.97  31.57  91.38
 372.0  60.00  39.97  40.25  95.10
 373.0  60.00  39.64  50.09  98.10
 374.0  60.00  39.64  61.09 100.00
 375.0  60.00  39.64  73.25 100.00
 376.0  60.00  39.64  86.53 100.00
 377.0  60.00  39.64 100.00 100.00
 378.0  60.00  39.32 100.00 100.00
 379.0  60.00  39.32 100.00 100.00
 380.0  60.00  39.32 100.00 100.00
 381.0  60.00  39.32 100.00 100.00
 382.0  60.00  39.32 100.00 100.00
 383.0  60.00  39.32 100.00 100.00
 384.0  60.00  39.64 100.00 100.00
 385.0  60.00  39.64 100.00 100.00
 386.0  60.00  39.64 100.00 100.00
 387.0  60.00  39.64 100.00 100.00
 388.0  60.00  39.97 100.00 100.00
 389.0  60.00  39.97 100.00 100.00
 390.0  60.00  40.29 100.00 100.00
 391.0  60.00  40.29 100.00 100.00
 392.0  60.00  40.29 100.00 100.00
 393.0  60.00  40.61 100.00 100.00
 394.0  60.00  40.61 100.00 100.00
 395.0  60.00  40.93 100.00 100.00
 396.0  60.00  40.93 100.00 100.00
 397.0  60.00  41.25 100.00 100.00
 398.0  60.00  41.58 100.00 100.00
 399.0  60.00  41.58 100.00 100.00
 400.0  60.00  41.58 100.00 100.00
 401.0  60.00  41.90 100.00 100.00
 402.0  60.00  42.22 100.00 100.00
 403.0  60.00  42.22 100.00 100.00
 404.0  60.00  42.54  99.93 100.00
 405.0  60.00  42.54 100.00 100.00
 406.0  60.00  42.87 100.00 100.00
 407.0  60.00  43.19 100.00 100.00
 408.0  60.00  43.19 100.00 100.00
 409.0  60.00  43.51 100.00 100.00
 410.0  60.00  43.83 100.00 100.00
 411.0  60.00  43.83 100.00 100.00
 412.0  60.00  44.16 100.00 100.00
 413.0  60.00  44.48 100.00 100.00
 414.0  60.00  44.48 100.00 100.00
 415.0  60.00  44.80 100.00 100.00
 416.0  60.00  44.80 100.00 100.00
 417.0  60.00  45.44 100.00 100.00
 418.0  60.00  45.44 100.00 100.00
 419.0  60.00  45.77 100.00 100.00
 420.0  60.00  45.77 100.00 100.00
 421.0  60.00  46.09 100.00 100.00
 422.0  60.00  46.41 100.00 100.00
 423.0  60.00  46.41 100.00 100.00
 424.0  60.00  46.73 100.00 100.00
 425.0  60.00  47.06 100.00 100.00
 426.0  60.00  47.06 100.00 100.00
 427.0  60.00  47.38 100.00 100.00
 428.0  60.00  47.70 100.00  99.89
 429.0  60.00  47.70 100.00  99.56
 430.0  60.00  48.02 100.00  99.21
 431.0  60.00  48.34 100.00  98.83
 432.0  60.00  48.67 100.00  98.46
 433.0  60.00  48.67 100.00  98.07
 434.0  60.00  48.99 100.00  97.68
 435.0  60.00  48.99 100.00  97.28
 436.0  60.00  49.31 100.00  96.87
 437.0  60.00  49.63 100.00  96.45
 438.0  60.00  49.63 100.00  96.02
 439.0  60.00  49.96 100.00  95.58
 440.0  60.00  50.28 100.00  95.13
 441.0  60.00  50.28 100.00  94.67
 442.0  60.00  50.60  99.64  94.20
 443.0  60.00  50.92 100.00  93.72
 444.0  60.00  51.25 100.00  93.20
 445.0  60.00  51.25 100.00  92.70
 446.0  60.00  51.57 100.00  92.20
 447.0  60.00  51.89 100.00  91.68
 448.0  60.00  51.89 100.00  91.15
 449.0  60.00  51.89 100.00  90.66
 450.0  60.00  52.21 100.00  90.14
 451.0  60.00  52.53 100.00  89.61
 452.0  60.00  52.53 100.00  89.10
 453.0  60.00  52.86 100.00  88.56
 454.0  60.00  53.18 100.00  88.01
 455.0  60.00  53.18 100.00  87.49
 456.0  60.00  53.50 100.00  86.93
 457.0  60.00  53.50 100.00  86.41
 458.0  60.00  53.82 100.00  85.89
 459.0  60.00  53.82 100.00  85.41
 460.0  60.00  54.15 100.00  84.89
 461.0  60.00  54.47 100.00  84.36
 462.0  60.00  54.47 100.00  83.86
 463.0  60.00  54.79 100.00  83.32
 464.0  60.00  54.79  99.69  82.77
 465.0  60.00  55.11 100.00  82.23
 466.0  60.00  55.11 100.00  81.72
 467.0  60.00  55.44 100.00  81.18
 468.0  60.00  55.76 100.00  80.63
 469.0  60.00  55.76 100.00  80.11
 470.0  60.00  56.08 100.00  79.54
 471.0  60.00  56.08 100.00  79.02
 472.0  60.00  56.40 100.00  78.45
 473.0  60.00  56.40 100.00  77.92
 474.0  60.00  56.72 100.00  77.35
 475.0  60.00  56.72 100.00  76.82
 476.0  60.00  57.05 100.00  76.30
 477.0  60.00  57.05 100.00  75.77
 478.0  60.00  57.37  99.89  75.24
 479.0  60.00  57.37 100.00  74.70
 480.0  60.00  57.69 100.00  74.17
 481.0  60.00  57.69 100.00  73.64
 482.0  60.00  58.01 100.00  73.11
 483.0  60.00  58.01 100.00  72.61
 484.0  60.00  58.34 100.00  72.08
 485.0  60.00  58.66 100.00  71.53
 486.0  60.00  58.66 100.00  70.96
 487.0  60.00  58.66 100.00  70.45
 488.0  60.00  58.98  99.75  69.89
 489.0  60.00  58.98 100.00  69.38
 490.0  60.00  59.30 100.00  68.82
 491.0  60.00  59.30 100.00  68.30
 492.0  60.00  59.63 100.00  67.73
 493.0  60.00  59.63  99.96  67.20
 494.0  60.00  59.63 100.00  66.67
 495.0  60.00  59.95 100.00  66.15
 496.0  60.00  60.27 100.00  65.57
 497.0  60.00  60.27  99.89  65.03
 498.0  60.00  60.27 100.00  64.48
 499.0  60.00  60.59  99.92  63.94
 500.0  60.00  60.91 100.00  63.40
 501.0  60.00  60.91  99.75  62.83
 502.0  60.00  60.91  99.62  62.25
 503.0  60.00  61.24  99.38  61.69
 504.0  60.00  61.24  99.05  61.10
 505.0  60.00  61.56  98.60  60.53
 506.0  60.00  61.56  98.05  59.92
 507.0  60.00  61.56  97.45  59.38
 508.0  60.00  61.88  96.69  58.78
 509.0  60.00  61.88  95.84  58.16
 510.0  60.00  62.20  94.88  57.56
 511.0  60.00  62.20  93.88  57.00
 512.0  60.00  62.53  92.70  56.38
 513.0  60.00  62.53  91.45  55.73
 514.0  60.00  62.53  90.14  55.15
 515.0  60.00  62.85  88.73  54.59
 516.0  60.00  62.85  87.22  54.00
 517.0  60.00  62.85  85.62  53.39
 518.0  60.00  63.17  83.94  52.81
 519.0  60.00  63.17  82.16  52.21
 520.0  60.00  63.17  80.35  51.67
 521.0  60.00  63.49  78.39  51.07
 522.0  60.00  63.49  76.35  50.45
 523.0  60.00  63.49  74.29  49.90
 524.0  60.00  63.49  72.13  49.35
 525.0  60.00  63.82  69.89  48.84
 526.0  60.00  63.82  67.58  48.30
 527.0  60.00  63.82  65.25  47.84
 528.0  60.00  64.14  62.78  47.33
 529.0  60.00  64.14  60.26  46.78
 530.0  60.00  64.14  57.72  46.32
 531.0  60.00  64.14  55.10  45.85
 532.0  60.00  64.14  52.42  45.37
 533.0  60.00  64.14  49.73  45.00
 534.0  60.00  64.14  46.98  44.63
 535.0  60.00  64.14  44.19  44.26
 536.0  60.00  64.46  41.35  43.95
 537.0  60.00  64.14  38.52  43.66
 538.0  60.00  64.14  35.64  43.39
 539.0  60.00  64.14  32.73  43.14
 540.0  60.00  64.46  29.79  42.95
 541.0  60.00  64.14  26.88  42.79
 542.0  60.00  64.14  23.93  42.66
 543.0  60.00  64.14  21.03  42.65
 544.0  60.00  64.14  18.10  42.64
 545.0  60.00  64.14  15.17  42.63
 546.0  60.00  64.14  12.25  42.63
 547.0  60.00  63.82   9.38  42.68
 548.0  60.00  63.82   6.50  42.76
 549.0  60.00  63.49   3.70  42.92
 550.0  60.00  63.49   0.91  43.13
 551.0  60.00  63.49   0.00  43.46
 552.0  60.00  63.49   0.00  43.69
 553.0  60.00  63.17   0.00  43.99
 554.0  60.00  63.17   0.00  44.34
 555.0  60.00  62.85   0.00  44.85
 556.0  60.00  62.85   0.00  45.31
 557.0  60.00  62.53   0.00  45.83
 558.0  60.00  62.53   0.00  46.40
 559.0  60.00  62.20   0.00  47.05
 560.0  60.00  62.20   0.00  47.72
 561.0  60.00  61.88   0.00  48.45
 562.0  60.00  61.56   0.22  49.17
 563.0  60.00  61.56   0.00  49.92
 564.0  60.00  61.24   0.00  50.66
 565.0  60.00  61.24   0.00  51.42
 566.0  60.00  60.91   0.00  52.25
 567.0  60.00  60.59   0.00  53.14
 568.0  60.00  60.59   0.00  53.98
 569.0  60.00  60.27   0.28  54.86
 570.0  60.00  59.95   0.00  55.73
 571.0  60.00  59.95   0.00  56.62
 572.0  60.00  59.63   0.10  57.47
 573.0  60.00  59.30   0.00  58.38
 574.0  60.00  58.98   0.09  59.28
 575.0  60.00  58.98   0.00  60.20
 576.0  60.00  58.66   0.36  61.07
 577.0  60.00  58.34   0.57  61.93
 578.0  60.00  58.34   0.93  62.80
 579.0  60.00  58.01   1.43  63.64
 580.0  60.00  57.69   2.15  64.53
 581.0  60.00  57.69   2.95  65.35
 582.0  60.00  57.37   3.92  66.14
 583.0  60.00  57.05   5.11  66.98
 584.0  60.00  57.05   6.37  67.76
 585.0  60.00  56.72   7.81  68.51
 586.0  60.00  56.40   9.46  69.30
 587.0  60.00  56.40  11.20  70.04
 588.0  60.00  56.08  13.10  70.76
 589.0  60.00  55.76  15.16  71.47
 590.0  60.00  55.76  17.36  72.18
 591.0  60.00  55.44  19.72  72.87
 592.0  60.00  55.11  22.23  73.56
 593.0  60.00  55.11  24.89  74.25
 594.0  60.00  54.79  27.70  74.92
 595.0  60.00  54.47  30.65  75.58
 596.0  60.00  54.47  33.76  76.25
 597.0  60.00  54.15  37.02  76.91
 598.0  60.00  54.15  40.37  77.51
 599.0  60.00  53.82  43.94  78.15
 600.0  60.00  53.82  47.58  78.73
