Q1,T1,Tsp
100.0,43.51049999999999,67.0
100.0,43.8328,67.0
100.0,44.1551,67.0
100.0,44.1551,67.0
100.0,44.477399999999996,67.0
100.0,44.799699999999994,67.0
100.0,44.799699999999994,67.0
100.0,45.122,67.0
100.0,45.4443,67.0
100.0,45.7666,67.0
100.0,45.7666,67.0
100.0,46.088899999999995,67.0
100.0,46.411199999999994,67.0
100.0,46.7335,67.0
100.0,46.7335,67.0
100.0,47.0558,67.0
100.0,47.378099999999996,67.0
100.0,47.378099999999996,67.0
100.0,47.700399999999995,67.0
100.0,48.02269999999999,67.0
100.0,48.02269999999999,67.0
100.0,48.345,67.0
100.0,48.6673,67.0
100.0,48.989599999999996,67.0
100.0,48.989599999999996,67.0
100.0,49.311899999999994,67.0
100.0,49.63419999999999,67.0
100.0,49.9565,67.0
100.0,49.9565,67.0
100.0,50.2788,67.0
100.0,50.601099999999995,67.0
100.0,50.601099999999995,67.0
100.0,50.601099999999995,67.0
100.0,50.923399999999994,67.0
100.0,51.2457,67.0
100.0,51.2457,67.0
100.0,51.568,67.0
100.0,51.890299999999996,67.0
100.0,52.212599999999995,67.0
100.0,52.212599999999995,67.0
100.0,52.53489999999999,67.0
100.0,52.53489999999999,67.0
100.0,52.8572,67.0
100.0,53.1795,67.0
100.0,53.1795,67.0
100.0,53.501799999999996,67.0
100.0,53.501799999999996,67.0
100.0,53.824099999999994,67.0
100.0,53.824099999999994,67.0
100.0,54.14639999999999,67.0
100.0,54.4687,67.0
100.0,54.4687,67.0
98.78296199999997,54.791,67.0
97.71451376000005,55.113299999999995,67.0
98.58937488000012,55.113299999999995,67.0
99.44521728,55.113299999999995,67.0
98.39031168000005,55.435599999999994,67.0
99.24145152000011,55.435599999999994,67.0
98.10808904000001,55.75789999999999,67.0
98.9175202400001,55.75789999999999,67.0
97.77868168000013,56.0802,67.0
96.65876967999998,56.402499999999996,67.0
96.22925896000012,56.724799999999995,67.0
97.00195399999998,56.724799999999995,67.0
95.84049904,57.04709999999999,67.0
96.60488176000004,57.04709999999999,67.0
95.41841632000002,57.3694,67.0
96.11952400000008,57.3694,67.0
96.82833615999996,57.3694,67.0
95.57218040000004,57.6917,67.0
96.2498246400001,57.6917,67.0
95.01333824000014,58.013999999999996,67.0
95.66751904000003,58.013999999999996,67.0
94.36443640000009,58.336299999999994,67.0
95.01594664000012,58.336299999999994,67.0
93.68272744000004,58.65859999999999,67.0
94.92392776000014,58.65859999999999,67.0
93.58033352000001,58.9809,67.0
94.16412400000006,58.9809,67.0
92.8029659200001,59.3032,67.0
93.36329296000002,59.3032,67.0
93.92977744000007,59.3032,67.0
92.53874064000011,59.625499999999995,67.0
93.10510224000014,59.625499999999995,67.0
91.71291120000004,59.947799999999994,67.0
92.23195312000007,59.947799999999994,67.0
92.74535328000013,59.947799999999994,67.0
91.32840960000016,60.27009999999999,67.0
92.29213128000015,60.27009999999999,67.0
90.82480456000003,60.5924,67.0
91.31690824000006,60.5924,67.0
91.78850760000009,60.5924,67.0
90.31232216000012,60.914699999999996,67.0
90.75046376000006,60.914699999999996,67.0
91.19347360000009,60.914699999999996,67.0
89.68383040000013,61.236999999999995,67.0
90.10337680000006,61.236999999999995,67.0
90.5275336000001,61.236999999999995,67.0
89.00287424000012,61.55929999999999,67.0
89.41636744000004,61.55929999999999,67.0
90.2215910400001,61.55929999999999,67.0
88.66860000000014,61.88159999999999,67.0
89.04940896000008,61.88159999999999,67.0
89.42202848000011,61.88159999999999,67.0
87.83738456000012,62.2039,67.0
88.20188816000004,62.2039,67.0
88.56639176000006,62.2039,67.0
86.96186344000009,62.526199999999996,67.0
87.30187224000011,62.526199999999996,67.0
87.62756488000005,62.526199999999996,67.0
87.96757368000007,62.526199999999996,67.0
86.33600288000011,62.848499999999994,67.0
86.63491088000006,62.848499999999994,67.0
87.2526540800001,62.848499999999994,67.0
85.59761984000008,63.17079999999999,67.0
85.8794489600001,63.17079999999999,67.0
86.16127808000013,63.17079999999999,67.0
86.45536064000014,63.17079999999999,67.0
84.77686296000006,63.4931,67.0
85.03216528000007,63.4931,67.0
85.2986896800001,63.4931,67.0
85.55399200000005,63.4931,67.0
85.82051640000006,63.4931,67.0
84.1185552800001,63.8154,67.0
84.35294184000006,63.8154,67.0
84.58987608000007,63.8154,67.0
85.07903064000008,63.8154,67.0
83.35360608000006,64.1377,67.0
83.57343072000008,64.1377,67.0
83.78867568000008,64.1377,67.0
84.00392064000009,64.1377,67.0
84.21687576000011,64.1377,67.0
82.46595576000009,64.46,67.0
82.6508677600001,64.46,67.0
82.84187576000011,64.46,67.0
83.02678776000008,64.46,67.0
83.21169976000009,64.46,67.0
83.4027077600001,64.46,67.0
81.63213048000009,64.78229999999999,67.0
81.95857592000011,64.78229999999999,67.0
82.12002448000008,64.78229999999999,67.0
82.29034384000009,64.78229999999999,67.0
82.45534072000011,64.78229999999999,67.0
80.6595258400001,65.10459999999999,67.0
80.8066088800001,65.10459999999999,67.0
80.94459400000011,65.10459999999999,67.0
81.08257912000012,65.10459999999999,67.0
81.22662952000009,65.10459999999999,67.0
81.3646146400001,65.10459999999999,67.0
81.50259976000011,65.10459999999999,67.0
81.64058488000009,65.10459999999999,67.0
81.92110408000012,65.10459999999999,67.0
80.10308424000011,65.42689999999999,67.0
80.21760592000012,65.42689999999999,67.0
80.33086912000013,65.42689999999999,67.0
80.44539080000011,65.42689999999999,67.0
80.55991248000012,65.42689999999999,67.0
80.67695112000013,65.42689999999999,67.0
80.7977652000001,65.42689999999999,67.0
80.91354536000011,65.42689999999999,67.0
81.03310096000013,65.42689999999999,67.0
79.19135984000006,65.7492,67.0
81.24471544000012,65.42689999999999,67.0
79.40197368000005,65.7492,67.0
79.58909336000006,65.7492,67.0
79.68215288000005,65.7492,67.0
79.77821432000005,65.7492,67.0
79.87527640000005,65.7492,67.0
79.97133784000005,65.7492,67.0
80.06439736000006,65.7492,67.0
80.15545560000004,65.7492,67.0
78.29073600000005,66.0715,67.0
80.31659488000005,65.7492,67.0
80.40765312000003,65.7492,67.0
78.54219072000005,66.0715,67.0
78.61349952000005,66.0715,67.0
78.68257992000004,66.0715,67.0
78.75017472000005,66.0715,67.0
78.88536432000004,66.0715,67.0
78.95295912000005,66.0715,67.0
79.02352512000004,66.0715,67.0
79.09037712000003,66.0715,67.0
79.15871472000003,66.0715,67.0
79.22556672000005,66.0715,67.0
79.29316152000004,66.0715,67.0
77.40591768000006,66.3938,67.0
77.44956408000006,66.3938,67.0
77.49418040000005,66.3938,67.0
77.53782680000005,66.3938,67.0
77.63045416000006,66.3938,67.0
77.67458552000005,66.3938,67.0
77.71920184000005,66.3938,67.0
77.76430312000005,66.3938,67.0
77.80843448000005,66.3938,67.0
77.85256584000005,66.3938,67.0
77.89815208000006,66.3938,67.0
77.94325336000006,66.3938,67.0
77.98738472000005,66.3938,67.0
78.03248600000005,66.3938,67.0
78.07613240000005,66.3938,67.0
78.16488008000006,66.3938,67.0
78.20949640000005,66.3938,67.0
78.25362776000006,66.3938,67.0
78.29775912000007,66.3938,67.0
78.34092056000006,66.3938,67.0
78.38456696000006,66.3938,67.0
78.42869832000007,66.3938,67.0
78.47525448000006,66.3938,67.0
78.51987080000006,66.3938,67.0
78.56545704000007,66.3938,67.0
78.60958840000006,66.3938,67.0
78.65371976000007,66.3938,67.0
76.76284544000008,66.7161,67.0
76.78351336000007,66.7161,67.0
0.0,66.7161,52.0
0.0,66.7161,52.0
0.0,66.7161,52.0
0.0,66.3938,52.0
0.0,66.3938,52.0
0.0,66.3938,52.0
0.0,66.3938,52.0
0.0,66.0715,52.0
0.0,66.0715,52.0
0.0,66.0715,52.0
0.0,65.7492,52.0
0.0,65.7492,52.0
0.0,65.42689999999999,52.0
0.0,65.42689999999999,52.0
0.0,65.10459999999999,52.0
0.0,65.10459999999999,52.0
0.0,65.10459999999999,52.0
0.0,64.78229999999999,52.0
0.0,64.78229999999999,52.0
0.0,64.46,52.0
0.0,64.46,52.0
1.3897091200002052,64.1377,52.0
1.537020640000108,63.8154,52.0
2.606539520000055,63.4931,52.0
3.70029536000024,63.17079999999999,52.0
2.8781244800001815,63.17079999999999,52.0
3.978759680000138,62.848499999999994,52.0
5.163094240000234,62.526199999999996,52.0
4.396786880000164,62.526199999999996,52.0
5.56325360000011,62.2039,52.0
6.761862560000097,61.88159999999999,52.0
6.010860960000244,61.88159999999999,52.0
7.248743920000166,61.55929999999999,52.0
6.529884560000127,61.55929999999999,52.0
7.791230960000227,61.236999999999995,52.0
8.419918880000111,60.914699999999996,52.0
9.728192160000205,60.5924,52.0
9.095791520000155,60.5924,52.0
10.440760400000123,60.27009999999999,52.0
11.808677040000198,59.947799999999994,52.0
13.193441040000131,59.625499999999995,52.0
12.638304640000221,59.625499999999995,52.0
14.017061440000184,59.3032,52.0
13.48538848000014,59.3032,52.0
14.910978960000214,58.9809,52.0
16.354706000000206,58.65859999999999,52.0
17.365940720000232,58.336299999999994,52.0
18.85711032000019,58.013999999999996,52.0
18.414479920000154,58.013999999999996,52.0
19.929370800000214,57.6917,52.0
19.4922482400002,57.6917,52.0
21.035155920000157,57.3694,52.0
20.644263600000123,57.3694,52.0
22.20659704000022,57.04709999999999,52.0
23.796431600000176,56.724799999999995,52.0
23.452466160000142,56.724799999999995,52.0
25.048154160000202,56.402499999999996,52.0
26.381348720000148,56.0802,52.0
26.0810460000002,56.0802,52.0
27.72623928000022,55.75789999999999,52.0
27.455670480000194,55.75789999999999,52.0
27.185101680000237,55.75789999999999,52.0
28.85504760000022,55.435599999999994,52.0
28.607684400000196,55.435599999999994,52.0
30.317326800000167,55.113299999999995,52.0
30.090678560000207,55.113299999999995,52.0
31.825759360000177,54.791,52.0
31.62257456000021,54.791,52.0
33.189032000000175,54.4687,52.0
34.966574080000235,54.14639999999999,52.0
34.81031616000022,54.14639999999999,52.0
34.65234112000021,54.14639999999999,52.0
36.45334664000022,53.824099999999994,52.0
36.32055216000021,53.824099999999994,52.0
36.18192056000021,53.824099999999994,52.0
38.00638952000022,53.501799999999996,52.0
37.89705848000021,53.501799999999996,52.0
37.78292168000021,53.501799999999996,52.0
39.63274128000021,53.1795,52.0
39.5468736800002,53.1795,52.0
41.353808080000185,52.8572,52.0
41.290718160000196,52.8572,52.0
41.226256720000194,52.8572,52.0
41.16453832000019,52.8572,52.0
43.05896968000023,52.53489999999999,52.0
43.01874520000023,52.53489999999999,52.0
42.97937656000023,52.53489999999999,52.0
42.93915208000024,52.53489999999999,52.0
44.85730472000023,52.212599999999995,52.0
44.84182744000023,52.212599999999995,52.0
44.82601000000023,52.212599999999995,52.0
44.80968232000023,52.212599999999995,52.0
46.75980568000022,51.890299999999996,52.0
46.76779184000022,51.890299999999996,52.0
46.77577800000022,51.890299999999996,52.0
46.78402744000022,51.890299999999996,52.0
46.792013600000224,51.890299999999996,52.0
48.75760880000022,51.568,52.0
46.83223376000023,51.890299999999996,52.0
48.79817456000022,51.568,52.0
48.829624160000215,51.568,52.0
48.86141936000022,51.568,52.0
48.89425136000022,51.568,52.0
48.926046560000216,51.568,52.0
48.95818736000022,51.568,52.0
51.00302032000022,51.2457,52.0
51.057933360000206,51.2457,52.0
51.11586360000021,51.2457,52.0
51.17077664000021,51.2457,52.0
51.2262931200002,51.2457,52.0
51.28301648000021,51.2457,52.0
51.34094672000021,51.2457,52.0
51.394652880000216,51.2457,52.0
51.448962480000205,51.2457,52.0
51.50327208000021,51.2457,52.0
51.5575816800002,51.2457,52.0
53.651579760000246,50.923399999999994,52.0
53.734262640000246,50.923399999999994,52.0
51.8541688000002,51.2457,52.0
51.909685280000204,51.2457,52.0
53.923584320000245,50.923399999999994,52.0
54.001960800000234,50.923399999999994,52.0
54.08033728000024,50.923399999999994,52.0
54.15957504000025,50.923399999999994,52.0
54.24139664000023,50.923399999999994,52.0
54.31977312000024,50.923399999999994,52.0
54.39901088000025,50.923399999999994,52.0
54.48169376000023,50.923399999999994,52.0
54.56007024000024,50.923399999999994,52.0
54.71596192000024,50.923399999999994,52.0
54.79433840000025,50.923399999999994,52.0
54.87271488000026,50.923399999999994,52.0
54.95195264000024,50.923399999999994,52.0
55.03119040000025,50.923399999999994,52.0
55.110428160000254,50.923399999999994,52.0
55.18880464000024,50.923399999999994,52.0
55.269764960000245,50.923399999999994,52.0
55.34986400000025,50.923399999999994,52.0
55.42996304000026,50.923399999999994,52.0
55.512645920000246,50.923399999999994,52.0
55.673705280000256,50.923399999999994,52.0
55.75552688000026,50.923399999999994,52.0
55.834764640000245,50.923399999999994,52.0
55.91572496000025,50.923399999999994,52.0
54.03925176000022,51.2457,52.0
54.095975120000226,51.2457,52.0
54.15269848000022,51.2457,52.0
54.21062872000022,51.2457,52.0
54.26735208000023,51.2457,52.0
54.324678880000235,51.2457,52.0
54.38019536000022,51.2457,52.0
54.434504960000226,51.2457,52.0
54.48941800000023,51.2457,52.0
54.544934480000215,51.2457,52.0
54.60286472000022,51.2457,52.0
54.71088048000022,51.2457,52.0
54.76639696000022,51.2457,52.0
54.824327200000226,51.2457,52.0
54.88286088000023,51.2457,52.0
54.93777392000022,51.2457,52.0
54.99329040000022,51.2457,52.0
55.051220640000224,51.2457,52.0
55.10613368000023,51.2457,52.0
55.164667360000216,51.2457,52.0
55.21958040000022,51.2457,52.0
55.27751064000022,51.2457,52.0
55.331820240000226,51.2457,52.0
55.38794016000022,51.2457,52.0
53.519112960000236,51.568,52.0
53.55159936000024,51.568,52.0
53.58339456000024,51.568,52.0
53.616917760000234,51.568,52.0
53.65044096000023,51.568,52.0
53.681890560000234,51.568,52.0
53.71334016000023,51.568,52.0
53.74582656000023,51.568,52.0
53.77693056000024,51.568,52.0
53.80907136000023,51.568,52.0
53.84086656000024,51.568,52.0
53.87335296000024,51.568,52.0
53.90514816000024,51.568,52.0
53.93659776000024,51.568,52.0
54.00260736000024,51.568,52.0
54.03440256000024,51.568,52.0
54.06585216000024,51.568,52.0
54.09868416000024,51.568,52.0
54.13186176000024,51.568,52.0
54.163311360000236,51.568,52.0
54.19510656000024,51.568,52.0
54.22655616000024,51.568,52.0
54.259733760000245,51.568,52.0
52.333919920000255,51.890299999999996,52.0
52.342344880000255,51.890299999999996,52.0
54.30863128000025,51.568,52.0
52.38281744000026,51.890299999999996,52.0
54.37986224000026,51.568,52.0
52.45422392000027,51.890299999999996,52.0
52.462648880000266,51.890299999999996,52.0
54.42962648000026,51.568,52.0
52.50381264000027,51.890299999999996,52.0
52.51171104000027,51.890299999999996,52.0
52.51987272000027,51.890299999999996,52.0
52.52812216000027,51.890299999999996,52.0
52.53628384000027,51.890299999999996,52.0
52.544270000000274,51.890299999999996,52.0
52.552343920000276,51.890299999999996,52.0
52.560593360000276,51.890299999999996,52.0
52.568842800000276,51.890299999999996,52.0
52.57691672000028,51.890299999999996,52.0
52.59332784000028,51.890299999999996,52.0
52.60131400000028,51.890299999999996,52.0
52.60938792000028,51.890299999999996,52.0
52.61737408000028,51.890299999999996,52.0
52.62536024000028,51.890299999999996,52.0
52.633346400000285,51.890299999999996,52.0
52.641420320000286,51.890299999999996,52.0
52.64958200000029,51.890299999999996,52.0
52.65756816000029,51.890299999999996,52.0
52.66555432000029,51.890299999999996,52.0
52.67362824000029,51.890299999999996,52.0
52.68214096000029,51.890299999999996,52.0
52.69828880000029,51.890299999999996,52.0
52.70627496000029,51.890299999999996,52.0
52.714436640000294,51.890299999999996,52.0
52.72286160000029,51.890299999999996,52.0
52.73128656000029,51.890299999999996,52.0
52.73944824000029,51.890299999999996,52.0
52.74787320000029,51.890299999999996,52.0
52.75594712000029,51.890299999999996,52.0
52.763933280000295,51.890299999999996,52.0
52.772358240000294,51.890299999999996,52.0
52.780695440000294,51.890299999999996,52.0
52.788769360000295,51.890299999999996,52.0
52.797106560000294,51.890299999999996,52.0
52.8128156000003,51.890299999999996,52.0
52.8208017600003,51.890299999999996,52.0
52.8289634400003,51.890299999999996,52.0
52.8370373600003,51.890299999999996,52.0
52.8451112800003,51.890299999999996,52.0
52.853009680000305,51.890299999999996,52.0
52.86082032000031,51.890299999999996,52.0
52.86924528000031,51.890299999999996,52.0
52.87731920000031,51.890299999999996,52.0
52.88548088000031,51.890299999999996,52.0
52.89337928000031,51.890299999999996,52.0
52.90180424000031,51.890299999999996,52.0
50.95150648000032,52.212599999999995,52.0
52.90162984000031,51.890299999999996,52.0
52.90996704000031,51.890299999999996,52.0
52.91839200000031,51.890299999999996,52.0
52.92637816000031,51.890299999999996,52.0
50.97744104000032,52.212599999999995,52.0
52.919314960000314,51.890299999999996,52.0
50.970037680000324,52.212599999999995,52.0
52.91182384000032,51.890299999999996,52.0
52.91989776000032,51.890299999999996,52.0
52.92788392000032,51.890299999999996,52.0
52.93639664000032,51.890299999999996,52.0
52.94447056000032,51.890299999999996,52.0
50.97903568000033,52.212599999999995,52.0
52.92082184000032,51.890299999999996,52.0
52.92933456000032,51.890299999999996,52.0
52.93749624000032,51.890299999999996,52.0
50.98804888000033,52.212599999999995,52.0
50.97172120000033,52.212599999999995,52.0
52.913507360000324,51.890299999999996,52.0
50.96406000000033,52.212599999999995,52.0
52.90619720000032,51.890299999999996,52.0
52.91453440000032,51.890299999999996,52.0
50.96474688000033,52.212599999999995,52.0
52.90688408000032,51.890299999999996,52.0
52.91513352000032,51.890299999999996,52.0
50.96568616000033,52.212599999999995,52.0
50.93405128000033,52.212599999999995,52.0
50.91857400000033,52.212599999999995,52.0
52.860447920000325,51.890299999999996,52.0
52.86843408000033,51.890299999999996,52.0
52.87650800000033,51.890299999999996,52.0
50.92723072000034,52.212599999999995,52.0
50.911583360000336,52.212599999999995,52.0
52.853808320000326,51.890299999999996,52.0
50.903850720000335,52.212599999999995,52.0
50.888373440000336,52.212599999999995,52.0
52.83024736000033,51.890299999999996,52.0
52.83832128000033,51.890299999999996,52.0
50.87339664000034,52.212599999999995,52.0
50.85791936000034,52.212599999999995,52.0
50.841931840000335,52.212599999999995,52.0
50.825434080000335,52.212599999999995,52.0
50.809956800000336,52.212599999999995,52.0
50.79396928000034,52.212599999999995,52.0
50.77866208000034,52.212599999999995,52.0
50.763014720000335,52.212599999999995,52.0
50.747537440000336,52.212599999999995,52.0
50.731379840000336,52.212599999999995,52.0
50.71522224000034,52.212599999999995,52.0
50.69991504000034,52.212599999999995,52.0
50.68409760000034,52.212599999999995,52.0
52.63448424000033,51.890299999999996,52.0
52.642558160000334,51.890299999999996,52.0
52.650719840000335,51.890299999999996,52.0
52.658706000000336,51.890299999999996,52.0
52.66669216000034,51.890299999999996,52.0
52.67494160000034,51.890299999999996,52.0
50.72498400000035,52.212599999999995,52.0
50.709336640000345,52.212599999999995,52.0
52.651649360000334,51.890299999999996,52.0
52.659898800000335,51.890299999999996,52.0
50.71079160000034,52.212599999999995,52.0
52.652490000000334,51.890299999999996,52.0
50.70219224000034,52.212599999999995,52.0
52.65196456000034,51.890299999999996,52.0
50.70251720000035,52.212599999999995,52.0
52.64439112000034,51.890299999999996,52.0
50.69494376000035,52.212599999999995,52.0
52.63672992000034,51.890299999999996,52.0
50.68745264000035,52.212599999999995,52.0
52.629326560000344,51.890299999999996,52.0
52.63775152000034,51.890299999999996,52.0
52.645913200000344,51.890299999999996,52.0
50.69646584000035,52.212599999999995,52.0
52.63816424000034,51.890299999999996,52.0
52.646062640000345,51.890299999999996,52.0
52.66221048000035,51.890299999999996,52.0
52.67028440000035,51.890299999999996,52.0
50.720496880000354,52.212599999999995,52.0
52.66228304000035,51.890299999999996,52.0
52.67018144000035,51.890299999999996,52.0
52.67834312000035,51.890299999999996,52.0
50.72787528000036,52.212599999999995,52.0
50.71239800000036,52.212599999999995,52.0
52.654271920000355,51.890299999999996,52.0
52.662345840000356,51.890299999999996,52.0
52.670507520000356,51.890299999999996,52.0
50.72123024000037,52.212599999999995,52.0
50.68959536000037,52.212599999999995,52.0
16.17102032000045,51.890299999999996,46.0
15.718645280000437,51.890299999999996,46.0
15.289831440000398,51.890299999999996,46.0
14.856305360000363,51.890299999999996,46.0
14.42749152000043,51.890299999999996,46.0
13.998677680000391,51.890299999999996,46.0
13.565151600000355,51.890299999999996,46.0
13.136337760000423,51.890299999999996,46.0
12.707523920000384,51.890299999999996,46.0
14.231519120000442,51.568,46.0
13.817259920000417,51.568,46.0
13.002104720000347,51.568,46.0
12.578936720000428,51.568,46.0
14.12665320000039,51.2457,46.0
13.74896280000035,51.2457,46.0
13.375468960000404,51.2457,46.0
14.950845440000407,50.923399999999994,46.0
14.592421920000461,50.923399999999994,46.0
14.222182240000443,50.923399999999994,46.0
13.859820000000411,50.923399999999994,46.0
13.50927392000046,50.923399999999994,46.0
15.100752080000426,50.601099999999995,46.0
14.427151040000453,50.601099999999995,46.0
16.049454400000414,50.2788,46.0
15.73453472000039,50.2788,46.0
15.419615040000444,50.2788,46.0
15.09442624000043,50.2788,46.0
16.7370278400004,49.9565,46.0
16.455325040000368,49.9565,46.0
16.167291840000416,49.9565,46.0
17.82198528000044,49.63419999999999,46.0
17.554508160000417,49.63419999999999,46.0
17.28993840000046,49.63419999999999,46.0
18.73092768000042,49.311899999999994,46.0
18.489821360000455,49.311899999999994,46.0
20.20358680000043,48.989599999999996,46.0
19.983552240000414,48.989599999999996,46.0
21.723172800000434,48.6673,46.0
19.56694656000043,48.989599999999996,46.0
21.295897920000414,48.6673,46.0
21.088915440000406,48.6673,46.0
22.840743440000395,48.345,46.0
22.670027440000425,48.345,46.0
22.49931144000041,48.345,46.0
22.3285954400004,48.345,46.0
24.113524720000456,48.02269999999999,46.0
23.81740144000043,48.02269999999999,46.0
25.621971040000446,47.700399999999995,46.0
25.495461280000434,47.700399999999995,46.0
25.368951520000422,47.700399999999995,46.0
25.243802080000414,47.700399999999995,46.0
27.07727640000042,47.378099999999996,46.0
26.972540800000417,47.378099999999996,46.0
26.874420080000405,47.378099999999996,46.0
28.731357840000406,47.0558,46.0
28.654495600000402,47.0558,46.0
28.577633360000412,47.0558,46.0
28.497392560000407,47.0558,46.0
30.32322136000039,46.7335,46.0
30.2692357600004,46.7335,46.0
30.2134897600004,46.7335,46.0
32.11702544000043,46.411199999999994,46.0
32.08610320000043,46.411199999999994,46.0
32.056167840000434,46.411199999999994,46.0
32.02524560000043,46.411199999999994,46.0
31.99498128000043,46.411199999999994,46.0
31.964716960000437,46.411199999999994,46.0
33.89197392000043,46.088899999999995,46.0
33.885430880000435,46.088899999999995,46.0
33.87860336000043,46.088899999999995,46.0
33.86580176000044,46.088899999999995,46.0
33.85932984000044,46.088899999999995,46.0
35.810681520000436,45.7666,46.0
35.82767304000044,45.7666,46.0
35.84466456000044,45.7666,46.0
35.861656080000444,45.7666,46.0
35.87883432000044,45.7666,46.0
35.89619928000044,45.7666,46.0
37.870009680000436,45.4443,46.0
37.91135376000044,45.4443,46.0
37.95269784000043,45.4443,46.0
37.993597360000436,45.4443,46.0
38.07495184000043,45.4443,46.0
38.11451768000043,45.4443,46.0
38.15452808000044,45.4443,46.0
40.155758480000415,45.122,46.0
40.21967688000042,45.122,46.0
40.28429768000043,45.122,46.0
40.34962088000043,45.122,46.0
40.41494408000042,45.122,46.0
40.48167208000042,45.122,46.0
40.54629288000043,45.122,46.0
40.61161608000042,45.122,46.0
40.67693928000042,45.122,46.0
40.80688328000043,45.122,46.0
40.87080168000042,45.122,46.0
40.937529680000424,45.122,46.0
41.00355528000043,45.122,46.0
41.07028328000043,45.122,46.0
41.13771368000042,45.122,46.0
43.16369672000045,44.799699999999994,46.0
43.254919520000456,44.799699999999994,46.0
43.34710256000046,44.799699999999994,46.0
41.480732960000424,45.122,46.0
43.500954560000444,44.799699999999994,46.0
41.633882560000416,45.122,46.0
41.69709856000042,45.122,46.0
43.723081600000455,44.799699999999994,46.0
43.815264640000436,44.799699999999994,46.0
43.90744768000044,44.799699999999994,46.0
44.08413184000045,44.799699999999994,46.0
42.21565504000041,45.122,46.0
42.280275840000414,45.122,46.0
44.30145768000045,44.799699999999994,46.0
44.39076000000044,44.799699999999994,46.0
42.521580800000415,45.122,46.0
44.54468312000046,44.799699999999994,46.0
42.67550392000041,45.122,46.0
44.69668576000045,44.799699999999994,46.0
44.78790856000045,44.799699999999994,46.0
44.87721088000046,44.799699999999994,46.0
43.00943648000042,45.122,46.0
45.12184112000046,44.799699999999994,46.0
45.21210368000047,44.799699999999994,46.0
43.34292448000042,45.122,46.0
43.40824768000042,45.122,46.0
45.43038976000046,44.799699999999994,46.0
43.559805760000415,45.122,46.0
43.62442656000042,45.122,46.0
43.68904736000043,45.122,46.0
43.75296576000042,45.122,46.0
43.82039616000042,45.122,46.0
43.88782656000042,45.122,46.0
43.95595936000042,45.122,46.0
44.022687360000425,45.122,46.0
44.09011776000041,45.122,46.0
44.15754816000041,45.122,46.0
44.28749216000042,45.122,46.0
44.35070816000041,45.122,46.0
44.41813856000041,45.122,46.0
44.48556896000041,45.122,46.0
44.55229696000041,45.122,46.0
44.6155129600004,45.122,46.0
44.678728960000406,45.122,46.0
44.74475456000041,45.122,46.0
44.8107801600004,45.122,46.0
44.875400960000405,45.122,46.0
44.94002176000041,45.122,46.0
45.005344960000414,45.122,46.0
43.111999920000414,45.4443,46.0
45.113932720000406,45.122,46.0
45.239662320000406,45.122,46.0
43.34631728000042,45.4443,46.0
45.346142880000414,45.122,46.0
43.452797840000414,45.4443,46.0
43.49325280000042,45.4443,46.0
43.53415232000042,45.4443,46.0
43.576385520000414,45.4443,46.0
43.617729600000416,45.4443,46.0
43.65774000000041,45.4443,46.0
43.69863952000041,45.4443,46.0
43.74042816000041,45.4443,46.0
43.823116320000416,45.4443,46.0
43.86357128000041,45.4443,46.0
43.9049153600004,45.4443,46.0
43.945814880000405,45.4443,46.0
43.98626984000042,45.4443,46.0
44.02672480000041,45.4443,46.0
44.06762432000041,45.4443,46.0
44.10896840000041,45.4443,46.0
44.152090720000416,45.4443,46.0
44.1921011200004,45.4443,46.0
42.27622624000041,45.7666,46.0
44.2518148800004,45.4443,46.0
44.33361392000041,45.4443,46.0
44.37451344000041,45.4443,46.0
44.41719120000042,45.4443,46.0
44.45764616000041,45.4443,46.0
44.49854568000041,45.4443,46.0
42.582110640000415,45.7666,46.0
42.59910216000041,45.7666,46.0
42.61684056000042,45.7666,46.0
42.63383208000042,45.7666,46.0
42.65138376000042,45.7666,46.0
42.66930888000042,45.7666,46.0
42.68630040000042,45.7666,46.0
42.70310520000042,45.7666,46.0
42.73746168000043,45.7666,46.0
42.75463992000043,45.7666,46.0
42.77256504000043,45.7666,46.0
42.790490160000424,45.7666,46.0
42.80860200000043,45.7666,46.0
42.825593520000425,45.7666,46.0
42.842771760000424,45.7666,46.0
42.860696880000425,45.7666,46.0
42.878435280000424,45.7666,46.0
42.89524008000043,45.7666,46.0
42.91204488000043,45.7666,46.0
42.92997000000043,45.7666,46.0
42.94770840000043,45.7666,46.0
42.96563352000043,45.7666,46.0
42.98355864000043,45.7666,46.0
43.01810184000043,45.7666,46.0
43.03509336000044,45.7666,46.0
43.05264504000044,45.7666,46.0
43.06963656000044,45.7666,46.0
43.08644136000044,45.7666,46.0
43.10380632000044,45.7666,46.0
43.12098456000044,45.7666,46.0
43.138722960000436,45.7666,46.0
43.156087920000445,45.7666,46.0
43.17345288000044,45.7666,46.0
43.19044440000044,45.7666,46.0
41.250172480000444,46.088899999999995,46.0
43.218515680000436,45.7666,46.0
43.23532048000044,45.7666,46.0
43.25231200000044,45.7666,46.0
43.26949024000044,45.7666,46.0
41.32900496000045,46.088899999999995,46.0
43.27998320000044,45.7666,46.0
41.33971128000045,46.088899999999995,46.0
43.291062960000446,45.7666,46.0
41.35071992000046,46.088899999999995,46.0
43.301511440000446,45.7666,46.0
41.36123952000046,46.088899999999995,46.0
41.34822456000046,46.088899999999995,46.0
